Time,Pressure,PPGSignal,rawPPGSignal
8912,-0.21,1811,116,1
8939,-0.22,1846,476,1
8966,-0.11,1826,927,1
8993,-0.16,1807,1253,1
9020,-0.15,1796,1397,1
9047,-0.22,1786,1388,1
9074,-0.12,1785,1282,1
9101,-0.16,1786,1132,1
9128,-0.16,1797,977,1
9155,-0.13,1797,834,1
9182,-0.06,1793,710,1
9209,-0.18,1792,600,1
9236,-0.14,1798,503,1
9263,-0.09,1786,416,1
9290,-0.16,1807,336,1
9317,-0.23,1823,266,1
9344,-0.09,1937,211,1
9371,-0.15,2449,209,1
9398,-0.17,3155,330,1
9425,-0.10,3436,582,1
9452,-0.16,2991,831,1
9479,-0.23,2335,888,1
9506,-0.15,1797,669,1
9533,-0.18,1535,251,1
9560,-0.16,1451,-213,1
9587,-0.24,1422,-598,1
9614,-0.13,1459,-848,1
9641,-0.17,1601,-954,1
9668,-0.15,1777,-932,1
9695,-0.23,1901,-820,1
9722,-0.16,1936,-670,1
9749,-0.11,1879,-538,1
9776,-0.08,1769,-464,1
9803,-0.22,1706,-454,1
9830,-0.13,1685,-487,1
9857,-0.15,1705,-530,1
9884,-0.14,1739,-557,1
9911,-0.14,1791,-557,1
9938,-0.17,1860,-527,1
9965,-0.19,1890,-475,1
9992,-0.09,1879,-419,1
10019,-0.10,1833,-378,1
10046,-0.12,1780,-363,1
10073,-0.07,1744,-371,1
10100,-0.17,1721,-390,1
10127,-0.13,1714,-409,1
10154,-0.09,1734,-418,1
10181,-0.14,1770,-410,1
10208,-0.07,1811,-385,1
10235,-0.21,1847,-344,1
10262,-0.06,1855,-295,1
10289,-0.19,1845,-252,1
10316,-0.18,1842,-222,1
10343,-0.16,1846,-202,1
10370,-0.17,1939,-184,1
10397,-0.10,2448,-123,1
10424,-0.08,3211,57,1
10451,-0.19,3603,381,1
10478,-0.09,3141,721,1
10505,-0.05,2450,866,1
10532,-0.09,1862,712,1
10559,-0.14,1535,328,1
10586,-0.10,1437,-126,1
10613,-0.19,1407,-511,1
10640,-0.16,1447,-753,1
10667,-0.21,1587,-842,1
10694,-0.17,1760,-796,1
10721,-0.21,1866,-658,1
10748,-0.15,1881,-487,1
10775,-0.20,1827,-337,1
10802,-0.10,1717,-245,1
10829,-0.16,1627,-220,1
10856,-0.08,1580,-244,1
10883,-0.19,1590,-285,1
10910,-0.14,1622,-311,1
10937,-0.22,1664,-309,1
10964,-0.20,1706,-277,1
10991,-0.20,1749,-225,1
11018,-0.07,1783,-163,1
11045,-0.20,1801,-102,1
11072,-0.09,1783,-51,1
11099,-0.22,1776,-16,1
11126,-0.20,1779,1,1
11153,-0.31,1807,11,1
11180,-0.07,1815,21,1
11207,-0.19,1822,33,1
11234,-0.11,1829,46,1
11261,-0.22,1839,58,1
11288,-0.16,1853,69,1
11315,-0.20,1856,79,1
11342,-0.16,1863,88,1
11369,-0.16,1857,94,1
11396,-0.15,1853,96,1
11423,-0.19,1857,94,1
11450,-0.08,1872,91,1
11477,-0.27,2123,106,1
11504,-0.09,2832,203,1
11531,-0.18,3560,453,1
11558,-0.12,3510,812,1
11585,-0.25,2886,1083,1
11612,-0.11,2226,1086,1
11639,-0.18,1751,803,1
11666,-0.14,1535,356,1
11693,-0.15,1467,-94,1
11720,-0.13,1429,-438,1
11747,-0.14,1482,-639,1
11774,-0.17,1644,-697,1
11801,-0.07,1827,-632,1
11828,-0.17,1939,-484,1
11855,-0.09,1942,-311,1
11882,-0.17,1851,-173,1
11909,-0.24,1744,-102,1
11936,-0.14,1660,-101,1
11963,-0.15,1617,-144,1
11990,-0.17,1623,-197,1
12017,-0.23,1653,-233,1
