Time,Pressure,PPGSignal,rawPPGSignal
8441,-0.16,2349,151,1
8469,-0.25,2191,604,1
8497,-0.04,2080,1144,1
8525,-0.13,2022,1498,1
8553,-0.10,2013,1621,1
8581,-0.03,2032,1573,1
8609,-0.08,2033,1431,1
8637,-0.10,2000,1252,1
8665,-0.06,1910,1064,1
8693,-0.08,1779,869,1
8721,-0.07,1680,668,1
8749,-0.08,1611,471,1
8777,-0.00,1607,295,1
8805,-0.08,1602,155,1
8833,-0.04,1606,52,1
8861,-0.04,1616,-18,1
8889,-0.05,1616,-67,1
8917,-0.03,1610,-105,1
8945,-0.09,1583,-141,1
8973,-0.11,1555,-179,1
9001,-0.07,1535,-221,1
9029,-0.10,1521,-265,1
9057,-0.02,1507,-306,1
9085,-0.09,1504,-342,1
9113,-0.06,1530,-368,1
9141,-0.01,1808,-363,1
9169,0.00,2427,-271,1
9197,-0.04,3206,-30,1
9225,-0.08,4031,380,1
9253,-0.05,4095,874,1
9281,-0.12,3580,1245,1
9309,-0.03,3043,1320,1
9337,-0.01,2688,1087,1
9365,-0.01,2432,670,1
9393,-0.13,2224,204,1
9421,-0.06,2084,-212,1
9449,-0.05,2006,-534,1
9477,-0.11,2005,-746,1
9505,0.02,2027,-851,1
9533,-0.02,2006,-878,1
9561,-0.04,1914,-867,1
9589,-0.01,1791,-858,1
9617,-0.06,1645,-873,1
9645,-0.01,1527,-917,1
9673,-0.04,1475,-973,1
9701,-0.03,1478,-1016,1
9729,-0.02,1487,-1027,1
9757,-0.09,1519,-1001,1
9785,-0.03,1527,-946,1
9813,-0.06,1515,-874,1
9841,-0.08,1475,-804,1
9869,-0.13,1440,-745,1
9897,0.04,1412,-702,1
9925,-0.05,1395,-668,1
9953,-0.12,1410,-636,1
9981,-0.05,1407,-597,1
10009,-0.08,1392,-552,1
10037,-0.12,1397,-506,1
10065,-0.06,1535,-450,1
10093,-0.02,2046,-343,1
10121,-0.01,2863,-109,1
10149,-0.02,3942,316,1
10177,-0.05,4095,883,1
10205,-0.10,4095,1404,1
10233,0.00,3509,1689,1
10261,-0.05,2919,1643,1
10289,0.01,2518,1303,1
10317,-0.03,2226,810,1
10345,-0.03,1999,303,1
10373,-0.02,1869,-126,1
10401,-0.00,1814,-437,1
10429,0.01,1808,-621,1
10457,-0.01,1820,-695,1
10485,-0.01,1783,-692,1
10513,0.02,1697,-659,1
10541,-0.05,1571,-632,1
10569,-0.08,1442,-632,1
10597,-0.02,1365,-656,1
10625,-0.00,1348,-688,1
10653,-0.01,1361,-701,1
10681,-0.04,1392,-684,1
10709,0.01,1409,-636,1
10737,0.02,1419,-569,1
10765,-0.03,1397,-496,1
10793,0.03,1383,-432,1
10821,0.09,1349,-381,1
10849,-0.05,1331,-342,1
10877,0.01,1328,-312,1
10905,-0.05,1324,-283,1
10933,-0.07,1338,-251,1
10961,-0.07,1354,-213,1
10989,0.01,1360,-171,1
11017,0.02,1360,-127,1
11045,-0.03,1467,-79,1
11073,-0.01,1955,8,1
11101,-0.01,2819,217,1
11129,-0.11,4031,633,1
11157,-0.03,4095,1209,1
11185,-0.02,4095,1734,1
11213,0.01,4015,2039,1
11241,-0.02,3091,2051,1
11269,0.07,2559,1739,1
11297,-0.03,2197,1200,1
11325,-0.04,1939,605,1
11353,-0.03,1791,80,1
11381,-0.08,1764,-306,1
11409,-0.05,1801,-533,1
11437,-0.05,1842,-619,1
11465,-0.12,1825,-608,1
11493,-0.03,1726,-560,1
11521,-0.07,1584,-524,1
11549,-0.12,1447,-527,1
