Time,Pressure,PPGSignal,rawPPGSignal
8921,-0.17,1771,114,1
8948,-0.20,1776,464,1
8975,-0.19,1715,896,1
9002,-0.16,1671,1198,1
9029,-0.23,1649,1318,1
9056,-0.10,1616,1291,1
9083,-0.14,1625,1175,1
9110,-0.10,1650,1024,1
9137,-0.15,1621,872,1
9164,-0.08,1648,737,1
9191,-0.21,1643,624,1
9218,-0.15,1679,530,1
9245,-0.17,1843,463,1
9272,-0.16,2081,444,1
9299,-0.17,2326,483,1
9326,-0.18,2417,561,1
9353,-0.11,2345,628,1
9380,-0.05,2219,632,1
9407,-0.18,2010,550,1
9434,-0.18,1859,387,1
9461,-0.16,1748,176,1
9488,-0.16,1616,-41,1
9515,-0.18,1595,-235,1
9542,-0.18,1589,-383,1
9569,-0.12,1601,-476,1
9596,-0.12,1658,-518,1
9623,-0.14,1667,-520,1
9650,-0.14,1678,-503,1
9677,-0.09,1665,-483,1
9704,-0.15,1623,-471,1
9731,-0.15,1653,-469,1
9758,-0.19,1663,-467,1
9785,-0.20,1680,-461,1
9812,-0.11,1713,-449,1
9839,-0.06,1699,-432,1
9866,-0.20,1711,-415,1
9893,-0.11,1707,-403,1
9920,-0.16,1687,-394,1
9947,-0.19,1829,-382,1
9974,-0.13,2023,-341,1
10001,-0.14,2261,-250,1
10028,-0.11,2406,-113,1
10055,-0.15,2363,25,1
10082,-0.12,2240,112,1
10109,-0.12,2067,114,1
10136,-0.19,1911,35,1
10163,-0.19,1841,-94,1
10190,-0.18,1776,-235,1
10217,-0.13,1778,-352,1
10244,-0.20,1826,-422,1
10271,-0.28,1835,-440,1
10298,-0.23,1877,-420,1
10325,-0.13,1872,-380,1
10352,-0.18,1834,-342,1
10379,-0.07,1792,-320,1
10406,-0.25,1718,-319,1
10433,-0.16,1697,-334,1
10460,-0.20,1697,-354,1
10487,-0.14,1695,-366,1
10514,-0.17,1744,-363,1
10541,-0.12,1757,-340,1
10568,-0.13,1734,-306,1
10595,-0.17,1737,-274,1
10622,-0.22,1693,-250,1
10649,-0.18,1740,-235,1
10676,-0.16,1852,-211,1
10703,-0.13,2038,-157,1
10730,-0.15,2285,-56,1
10757,-0.19,2386,82,1
10784,-0.15,2384,221,1
10811,-0.15,2267,311,1
10838,-0.12,2065,317,1
10865,-0.14,1903,239,1
10892,-0.12,1801,104,1
