Time,Pressure,PPGSignal,rawPPGSignal
8441,0.04,4040,262,1
8469,0.02,4095,1064,1
8497,0.50,4095,2071,1
8525,0.77,4095,2803,1
8553,0.37,3306,3087,1
8581,0.53,2129,2855,1
8609,0.82,1280,2158,1
8637,0.98,838,1214,1
8665,1.16,775,297,1
8693,1.33,1005,-381,1
8721,1.45,1403,-721,1
8749,1.61,1787,-738,1
8777,1.76,2021,-534,1
8805,1.80,2034,-253,1
8833,2.04,1906,-26,1
8861,2.14,1697,70,1
8889,2.27,1487,25,1
8917,2.51,1346,-123,1
8945,2.70,1275,-314,1
8973,2.77,1265,-488,1
9001,3.04,1300,-607,1
9029,3.22,1360,-660,1
9057,3.30,1431,-653,1
9085,3.50,1473,-604,1
9113,3.76,1517,-535,1
9141,3.98,1566,-465,1
9169,4.14,2004,-375,1
9197,4.34,3119,-173,1
9225,4.61,4095,242,1
9253,4.73,4095,796,1
9281,4.87,4095,1272,1
9309,5.15,3220,1478,1
9337,5.36,2178,1291,1
9365,5.52,1373,725,1
9393,5.68,910,-48,1
9421,5.94,775,-802,1
9449,6.16,906,-1356,1
9477,6.32,1257,-1617,1
9505,6.60,1673,-1582,1
9533,6.80,1968,-1320,1
9561,7.00,2065,-954,1
9589,7.22,1971,-616,1
9617,7.43,1798,-398,1
9645,7.60,1627,-326,1
9673,7.79,1488,-371,1
9701,7.96,1392,-476,1
9729,8.16,1345,-590,1
9757,8.29,1345,-676,1
9785,8.42,1360,-715,1
9813,8.61,1411,-704,1
9841,8.68,1467,-650,1
9869,8.80,1501,-568,1
9897,8.88,1702,-466,1
9925,9.02,2483,-295,1
9953,8.96,3815,63,1
9981,9.13,4095,630,1
10009,9.25,4095,1207,1
10037,9.41,3407,1553,1
10065,9.61,2389,1512,1
10093,9.83,1580,1068,1
10121,10.19,1050,370,1
10149,10.44,827,-364,1
10177,10.71,887,-951,1
10205,11.15,1153,-1277,1
10233,11.37,1527,-1317,1
10261,11.69,1863,-1121,1
10289,12.07,2032,-790,1
10317,12.41,2027,-445,1
10345,12.73,1899,-185,1
10373,13.13,1714,-58,1
10401,13.41,1535,-61,1
10429,13.60,1448,-150,1
10457,13.84,1399,-268,1
10485,13.98,1401,-365,1
10513,14.15,1418,-416,1
10541,14.33,1456,-418,1
10569,14.64,1483,-380,1
10597,15.01,1507,-319,1
10625,15.20,1574,-248,1
10653,15.60,2014,-146,1
10681,15.86,3114,76,1
10709,16.20,4095,514,1
10737,16.66,4095,1089,1
10765,17.01,4095,1582,1
10793,17.22,3346,1811,1
10821,17.47,2299,1662,1
10849,17.55,1491,1135,1
10877,17.72,1022,388,1
10905,17.87,854,-355,1
10933,18.00,946,-918,1
10961,18.21,1234,-1205,1
10989,18.54,1609,-1209,1
11017,19.00,1896,-992,1
11045,19.45,2010,-664,1
11073,19.87,1962,-345,1
11101,20.23,1810,-124,1
11129,20.44,1631,-37,1
11157,20.62,1472,-67,1
11185,20.66,1379,-169,1
11213,20.72,1350,-286,1
11241,20.93,1366,-373,1
11269,21.23,1369,-412,1
11297,21.70,1395,-407,1
11325,22.20,1432,-367,1
11353,22.78,1478,-305,1
11381,23.11,1515,-230,1
11409,23.26,1631,-148,1
11437,23.32,2287,-23,1
11465,23.25,3568,261,1
11493,23.53,4095,761,1
11521,23.93,4095,1327,1
11549,24.46,4095,1752,1
11577,24.91,3047,1886,1
11605,25.19,2085,1624,1
11633,25.34,1359,1008,1
11661,25.46,960,233,1
11689,25.43,868,-485,1
11717,25.67,1022,-990,1
11745,26.16,1337,-1208,1
11773,26.79,1680,-1153,1
11801,27.20,1918,-904,1
11829,27.43,2005,-575,1
11857,27.38,1926,-280,1
11885,27.34,1762,-94,1
11913,27.54,1590,-38,1
11941,27.89,1459,-87,1
11969,28.60,1374,-193,1
11997,29.04,1331,-305,1
12025,29.26,1328,-389,1
12053,29.23,1351,-426,1
12081,29.17,1398,-417,1
12109,29.38,1456,-370,1
12137,29.99,1498,-298,1
12165,30.82,1520,-216,1
12193,31.21,1535,-140,1
12221,31.27,1856,-57,1
12249,31.17,2768,108,1
12277,31.19,4095,481,1
12305,31.50,4095,1043,1
12333,32.00,4095,1570,1
12361,32.70,3158,1828,1
12389,32.89,2287,1684,1
12417,32.84,1590,1169,1
12445,32.78,1141,460,1
12473,33.07,961,-239,1
12501,33.65,1005,-775,1
12529,34.19,1207,-1068,1
12557,34.58,1488,-1111,1
12585,34.58,1745,-955,1
12613,34.46,1904,-686,1
12641,34.53,1925,-400,1
12669,35.27,1840,-175,1
12697,35.90,1697,-56,1
12725,36.11,1570,-41,1
12753,35.90,1456,-103,1
12781,35.92,1392,-200,1
12809,36.24,1378,-291,1
12837,36.95,1387,-348,1
12865,37.53,1415,-364,1
12893,37.42,1457,-340,1
12921,37.48,1495,-290,1
12949,37.96,1527,-225,1
12977,38.80,1535,-159,1
13005,39.30,1709,-91,1
13033,39.33,2415,32,1
13061,39.12,3446,312,1
13089,39.46,4095,782,1
13117,40.10,3888,1304,1
13145,40.68,3005,1618,1
13173,40.49,2261,1544,1
13201,40.48,1664,1113,1
13229,41.02,1255,494,1
13257,41.81,1072,-130,1
13285,42.13,1091,-620,1
13313,42.00,1248,-899,1
13341,41.99,1492,-959,1
13369,42.74,1727,-841,1
13397,43.46,1878,-615,1
13425,43.43,1904,-364,1
13453,43.16,1835,-162,1
13481,43.53,1744,-47,1
13509,44.42,1636,-21,1
13537,44.63,1535,-62,1
13565,44.46,1495,-136,1
13593,44.49,1475,-208,1
13621,45.33,1481,-258,1
