Time,Pressure,rawPPGSignal,PPGSignal
213830,24.90,3054,197
213879,23.14,2971,793
213928,21.71,2896,1524
213977,20.59,2871,2031
214026,19.36,2954,2246
214075,17.97,3395,2263
214124,16.52,3577,2211
214173,15.04,3069,2102
214222,13.35,2779,1867
214271,11.21,2849,1528
214319,4.66,3050,1201
214361,4.06,3093,962
214402,3.87,2994,796
214443,3.61,2931,655
214484,3.49,2913,512
214525,3.36,2911,372
214566,3.23,2985,247
214607,3.11,3425,174
214648,2.98,4013,217
214689,2.83,3605,341
214730,2.78,3020,375
214771,2.63,2762,214
214812,2.76,2830,-66
214853,2.51,3010,-327
214894,2.38,3081,-485
214935,2.34,3001,-552
214976,2.25,2921,-585
215017,2.08,2890,-618
215058,2.12,2879,-658
215099,2.07,2900,-695
215140,1.98,3184,-701
215181,1.85,3793,-619
215222,1.76,3707,-438
215263,1.77,3143,-290
215304,1.61,2791,-310
215345,1.59,2769,-479
215386,1.56,2943,-674
215427,1.46,3090,-788
215468,1.35,3068,-806
215509,1.27,2960,-776
215550,1.18,2901,-751
215591,1.07,2887,-745
215632,0.96,2907,-746
215673,0.83,3120,-727
215714,0.72,3627,-637
215755,0.75,3695,-458
215796,0.58,3200,-287
215837,0.54,2817,-256
215878,0.49,2752,-375
215919,0.46,2932,-536
215960,0.47,3127,-627
216001,0.45,3131,-620
216042,0.38,3009,-564
216083,0.33,2909,-520
216124,0.28,2879,-509
216165,0.35,2896,-516
216206,0.24,3100,-505
216247,0.31,3531,-428
216288,0.26,3536,-271
216329,0.22,3119,-127
216370,0.32,2813,-103
216411,0.26,2775,-201
216452,0.20,2947,-327
216493,0.21,3089,-391
216534,0.22,3071,-377
216575,0.25,2989,-328
216616,0.22,2897,-291
216657,0.23,2859,-283
216698,0.28,2914,-290
216739,0.24,3296,-263
216780,0.22,3794,-141
216821,0.15,3502,54
216862,0.19,3021,181
216903,0.19,2786,144
216944,0.13,2851,-3
216985,0.19,3056,-143
217026,0.26,3131,-200
217067,0.14,3016,-187
217108,-0.03,2908,-164
217149,0.09,2891,-161
217190,0.11,2925,-170
217231,0.13,3125,-159
217272,0.12,3712,-73
217313,0.06,3776,110
217354,0.03,3216,285
217395,0.10,2849,306
217436,0.13,2781,168
217477,0.12,2925,-15
217518,0.12,3045,-138
217559,0.07,3022,-175
217600,0.06,2950,-164
217641,0.10,2891,-147
217682,0.16,2874,-142
217723,0.03,2961,-139
217764,0.23,3399,-95
217805,0.09,3760,40
217846,0.04,3351,219
217887,-0.11,2957,301
217928,0.04,2783,227
217969,0.03,2863,69
218010,0.07,3005,-66
218051,0.05,3024,-126
218092,0.04,2961,-128
218133,0.19,2896,-115
218174,0.03,2853,-112
218215,0.05,2841,-120
218256,0.03,3011,-119
218297,0.03,3457,-62
218338,0.07,3520,75
218379,0.03,3184,216
218420,0.01,2972,260
218461,-0.01,2978,199
218502,0.00,3175,112
218543,-0.03,3396,80
218584,-0.02,3284,110
218625,-0.01,2978,132
218666,0.04,2816,84
218707,-0.02,2813,-17
218748,-0.01,2855,-118
218789,-0.04,3119,-162
218830,0.01,3690,-94
218871,-0.05,3658,86
218912,-0.06,3124,253
218953,-0.05,2784,265
218994,-0.02,2727,127
219035,-0.05,2905,-47
219076,-0.08,3062,-154
219117,-0.09,3029,-169
219158,-0.02,2948,-141
219199,-0.13,2941,-114
219240,-0.14,2994,-95
219281,-0.14,3053,-72
219322,-0.06,3343,-23
219363,-0.06,4030,108
219404,-0.18,3724,316
219445,-0.09,3088,448
219486,-0.11,2780,379
219527,-0.04,2795,164
219568,-0.13,2997,-50
219609,-0.07,3125,-166
219650,-0.12,3071,-180
219691,-0.14,2978,-152
219732,-0.16,2928,-133
219773,-0.14,2901,-133
219814,-0.21,2975,-140
219855,-0.11,3556,-98
219896,-0.14,4095,65
219937,-0.14,3685,306
219978,-0.11,2983,433
220019,-0.17,2710,333
220060,-0.13,2813,94
220101,-0.07,3085,-115
220142,-0.19,3169,-202
220183,-0.09,3055,-193
220224,-0.12,2921,-163
220265,-0.16,2875,-158
220306,-0.14,2897,-174
220347,-0.20,3226,-168
220388,-0.13,4095,-51
220429,-0.20,4095,206
220470,-0.10,3347,444
220511,-0.17,2791,459
220552,-0.20,2713,248
220593,-0.32,2944,-22
220634,-0.20,3145,-198
220675,-0.19,3094,-245
220716,-0.12,2944,-226
220757,-0.10,2832,-214
220798,-0.11,2818,-228
220839,-0.17,2971,-241
220880,-0.16,4095,-153
220921,-0.24,4095,105
220962,-0.21,4095,422
221003,-0.11,2943,581
221044,-0.14,2545,444
221085,-0.19,2723,109
221126,-0.20,3107,-181
221167,-0.14,3230,-296
221208,-0.12,3024,-278
221249,-0.17,2845,-238
221290,-0.19,2801,-236
221331,-0.18,2829,-259
221372,-0.22,2992,-266
221413,-0.06,4095,-165
221454,-0.12,4095,103
221495,-0.09,4041,422
221536,-0.23,2725,562
221577,-0.17,2380,382
221618,-0.43,2635,13
221659,-0.18,3063,-280
221700,-0.20,3197,-371
221741,-0.20,2993,-318
221782,-0.26,2779,-250
221823,-0.17,2690,-237
221864,-0.15,2723,-266
221905,-0.20,2808,-290
