Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8921,-0.00,122,7,1
8948,-0.04,503,56,1
8975,0.22,992,193,1
9002,0.34,1360,428,1
9029,0.92,1526,710,1
9056,0.84,1505,950,1
9083,0.67,1356,1076,1
9110,0.74,1144,1057,1
9137,1.32,926,908,1
9164,1.03,737,673,1
9191,1.19,593,406,1
9218,1.61,493,152,1
9245,1.30,422,-57,1
9272,1.71,365,-212,1
9299,1.69,310,-318,1
9326,1.60,248,-386,1
9353,2.11,182,-432,1
9380,1.98,113,-468,1
9407,1.92,47,-500,1
9434,2.29,-12,-530,1
9461,2.10,-68,-557,1
9488,2.38,-120,-579,1
9515,2.58,-169,-594,1
9542,2.35,-208,-603,1
9569,2.85,-217,-602,1
9596,2.83,-167,-584,1
9623,2.91,-37,-537,1
9650,3.26,145,-448,1
9677,3.02,300,-316,1
9704,3.24,349,-164,1
9731,3.54,256,-34,1
9758,3.21,50,29,1
9785,3.83,-203,0,1
9812,3.79,-443,-116,1
9839,3.69,-617,-284,1
9866,4.11,-700,-456,1
9893,4.05,-692,-587,1
9920,4.13,-618,-646,1
9947,4.61,-524,-624,1
9974,4.30,-452,-539,1
10001,4.78,-423,-419,1
10028,4.84,-442,-300,1
10055,4.67,-489,-208,1
10082,5.12,-541,-154,1
10109,4.97,-581,-132,1
10136,5.06,-593,-130,1
10163,5.47,-578,-130,1
10190,5.23,-540,-118,1
10217,5.58,-489,-86,1
10244,5.84,-436,-36,1
10271,5.51,-388,26,1
10298,6.01,-352,92,1
10325,6.02,-328,154,1
10352,5.94,-314,203,1
10379,6.52,-307,239,1
10406,6.24,-302,260,1
10433,6.49,-297,270,1
10460,6.86,-294,273,1
10487,6.65,-286,271,1
10514,6.91,-272,269,1
10541,7.22,-245,269,1
10568,6.98,-175,276,1
10595,7.53,-34,300,1
10622,7.51,180,357,1
10649,7.44,411,455,1
10676,7.92,568,584,1
10703,7.95,586,711,1
10730,7.84,461,788,1
10757,8.40,247,775,1
10784,8.20,15,663,1
10811,8.49,-183,473,1
10838,8.75,-316,248,1
10865,8.59,-370,37,1
10892,8.90,-357,-124,1
10919,9.29,-296,-214,1
10946,9.01,-220,-234,1
10973,9.46,-160,-198,1
11000,9.57,-131,-135,1
11027,9.44,-139,-70,1
11054,9.96,-172,-24,1
11081,9.95,-216,-7,1
11108,9.79,-251,-17,1
11135,10.42,-261,-42,1
11162,10.36,-245,-67,1
11189,10.34,-213,-81,1
11216,10.81,-174,-77,1
11243,10.69,-137,-57,1
11270,10.71,-104,-26,1
11297,11.35,-82,7,1
11324,10.99,-67,37,1
11351,11.20,-59,60,1
11378,11.71,-58,73,1
11405,11.61,-60,76,1
11432,11.75,-61,73,1
11459,12.26,-60,65,1
11486,12.00,-47,56,1
11513,12.22,-29,50,1
11540,12.73,-12,50,1
11567,12.57,2,53,1
11594,12.78,25,59,1
11621,13.27,92,70,1
11648,13.07,238,96,1
11675,13.30,445,154,1
11702,13.76,643,249,1
11729,13.60,745,369,1
11756,13.70,705,474,1
11783,14.41,537,519,1
11810,14.10,299,473,1
11837,14.23,60,334,1
11864,14.84,-127,131,1
11891,14.70,-237,-88,1
11918,14.73,-265,-279,1
11945,15.32,-236,-407,1
11972,15.33,-179,-462,1
11999,15.21,-120,-450,1
12026,15.92,-81,-395,1
12053,15.86,-74,-323,1
12080,15.78,-96,-258,1
12107,16.39,-133,-214,1
12134,16.52,-169,-196,1
12161,16.31,-197,-198,1
12188,16.71,-204,-209,1
12215,17.12,-190,-218,1
12242,16.92,-164,-215,1
12269,17.12,-134,-197,1
12296,17.66,-107,-166,1
12323,17.47,-88,-129,1
12350,17.51,-76,-92,1
12377,18.16,-70,-60,1
12404,18.12,-66,-35,1
12431,17.94,-63,-18,1
12458,18.43,-62,-7,1
12485,18.82,-58,0,1
12512,18.56,-52,4,1
12539,18.89,-42,9,1
12566,19.51,-30,15,1
12593,19.57,-23,24,1
12620,19.40,-11,32,1
12647,19.96,36,44,1
12674,20.39,153,67,1
12701,20.23,343,116,1
12728,20.36,551,204,1
12755,20.85,689,324,1
12782,20.88,694,443,1
12809,20.83,560,517,1
12836,21.51,338,506,1
12863,21.86,96,400,1
12890,21.48,-109,219,1
12917,21.81,-249,5,1
12944,22.44,-306,-194,1
12971,22.61,-278,-341,1
12998,22.44,-191,-412,1
13025,22.91,-93,-405,1
13052,23.50,-24,-339,1
13079,23.32,-8,-247,1
13106,23.38,-47,-162,1
13133,24.11,-121,-111,1
13160,24.42,-196,-101,1
13187,24.21,-241,-126,1
13214,24.49,-253,-163,1
13241,25.18,-243,-194,1
13268,25.34,-216,-206,1
13295,25.12,-179,-195,1
13322,25.48,-133,-163,1
13349,26.21,-83,-116,1
13376,26.37,-38,-61,1
13403,26.16,2,-5,1
13430,26.65,36,45,1
13457,27.48,54,88,1
13484,27.57,53,118,1
13511,27.40,46,134,1
13538,27.71,76,137,1
13565,28.51,178,143,1
13592,28.69,336,171,1
13619,28.44,486,231,1
13646,28.69,554,314,1
13673,29.53,495,389,1
13700,29.71,322,413,1
13727,29.62,87,359,1
13754,29.79,-134,226,1
13781,30.52,-287,42,1
13808,30.92,-347,-145,1
13835,30.90,-314,-292,1
13862,30.81,-215,-368,1
13889,31.47,-88,-362,1
13916,32.14,21,-289,1
13943,32.28,72,-180,1
13970,32.11,59,-72,1
13997,32.87,-2,1,1
14024,33.41,-83,27,1
14051,33.42,-152,8,1
14078,33.37,-194,-39,1
14105,34.00,-204,-92,1
14132,34.80,-187,-132,1
14159,34.77,-157,-148,1
14186,34.63,-121,-138,1
14213,35.24,-90,-110,1
14240,36.05,-73,-71,1
14267,36.36,-60,-33,1
14294,36.26,-50,0,1
14321,36.59,-44,22,1
14348,37.36,-43,37,1
14375,38.10,-47,45,1
14402,38.16,-45,47,1
14429,38.17,-11,49,1
14456,38.49,96,60,1
14483,39.41,288,100,1
14510,39.80,510,182,1
14537,39.84,679,304,1
14564,39.78,720,436,1
14591,40.25,613,531,1
14618,40.84,401,545,1
14645,41.70,150,459,1
14672,42.15,-72,288,1
14699,42.26,-224,72,1
14726,42.39,-292,-138,1
14753,42.75,-283,-301,1
14780,43.51,-227,-392,1
14807,44.19,-159,-407,1
14834,44.28,-107,-365,1
14861,44.30,-90,-294,1
14888,44.80,-106,-221,1
14915,45.65,-142,-168,1
14942,46.20,-184,-142,1
14969,46.23,-217,-141,1
