Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8925,-0.13,52,3,1
8952,-0.17,208,23,1
8979,0.17,414,80,1
9006,0.07,622,182,1
9033,0.34,818,318,1
9060,0.21,955,466,1
9087,0.43,981,594,1
9114,0.34,883,666,1
9141,0.80,701,654,1
9168,0.34,500,553,1
9195,0.93,337,382,1
9222,0.79,237,183,1
9249,0.74,208,0,1
9276,1.04,290,-134,1
9303,0.84,627,-178,1
9330,1.18,1243,-86,1
9357,1.20,1869,168,1
9384,1.04,2255,547,1
9411,1.42,2367,938,1
9438,1.18,2270,1223,1
9465,1.45,1952,1321,1
9492,1.62,1303,1189,1
9519,1.34,371,808,1
9546,1.73,-582,193,1
9573,1.55,-1290,-570,1
9600,1.69,-1632,-1332,1
9627,1.89,-1658,-1935,1
9654,1.72,-1512,-2273,1
9681,2.12,-1339,-2331,1
9708,1.91,-1219,-2172,1
9735,1.98,-1165,-1895,1
9762,2.24,-1146,-1592,1
9789,2.02,-1123,-1320,1
9816,2.34,-1071,-1096,1
9843,2.44,-970,-909,1
9870,2.40,-755,-732,1
9897,2.64,-289,-522,1
9924,2.41,415,-220,1
9951,2.75,1089,203,1
9978,2.80,1517,711,1
10005,2.69,1678,1199,1
10032,3.09,1640,1558,1
10059,2.83,1446,1721,1
10086,3.12,1023,1669,1
10113,3.11,295,1399,1
10140,3.04,-597,914,1
10167,3.42,-1382,258,1
10194,3.21,-1863,-463,1
10221,3.49,-2007,-1106,1
10248,3.60,-1909,-1543,1
10275,3.47,-1711,-1716,1
10302,3.83,-1520,-1648,1
10329,3.70,-1378,-1417,1
10356,3.84,-1275,-1115,1
10383,3.94,-1182,-812,1
10410,3.86,-1077,-545,1
10437,4.23,-955,-321,1
10464,4.07,-808,-131,1
10491,4.24,-558,46,1
10518,4.26,-59,249,1
10545,4.19,668,532,1
10572,4.61,1356,927,1
10599,4.47,1792,1397,1
10626,4.67,1959,1840,1
10653,4.79,1925,2148,1
10680,4.65,1760,2261,1
10707,5.02,1401,2165,1
10734,4.78,720,1864,1
10761,5.14,-181,1358,1
10788,5.16,-1018,674,1
10815,5.20,-1565,-96,1
10842,5.45,-1761,-810,1
10869,5.30,-1688,-1331,1
10896,5.66,-1487,-1584,1
10923,5.65,-1278,-1580,1
10950,5.66,-1119,-1392,1
10977,5.95,-1014,-1115,1
11004,5.74,-930,-828,1
11031,6.13,-839,-576,1
11058,6.08,-728,-371,1
11085,6.27,-607,-203,1
11112,6.50,-482,-59,1
11139,6.27,-299,74,1
11166,6.65,117,225,1
11193,6.53,814,447,1
11220,6.83,1521,785,1
11247,6.96,1990,1216,1
11274,6.83,2183,1645,1
11301,7.35,2162,1959,1
11328,7.05,1990,2086,1
11355,7.43,1610,2001,1
11382,7.42,920,1703,1
11409,7.53,31,1193,1
11436,7.84,-785,506,1
11463,7.60,-1320,-261,1
11490,8.07,-1519,-968,1
11517,7.90,-1461,-1483,1
11544,8.04,-1281,-1736,1
11571,8.32,-1095,-1738,1
11598,8.22,-960,-1563,1
11625,8.70,-878,-1301,1
11652,8.40,-821,-1032,1
11679,8.76,-752,-796,1
11706,8.78,-654,-605,1
11733,8.87,-538,-445,1
11760,9.08,-421,-303,1
11787,9.02,-292,-169,1
11814,9.41,-44,-31,1
