Time,Pressure,PPGSignal,rawPPGSignal
31712,140.98,5,1907
31719,140.83,3,1902
31726,140.89,1,1904
31733,140.76,0,1904
31740,140.74,0,1909
31747,140.75,1,1911
31754,140.65,1,1905
31760,140.60,1,1910
31767,140.63,2,1913
31774,140.61,3,1911
31781,140.60,4,1906
31788,140.55,3,1902
31795,140.51,1,1904
31802,140.47,-1,1897
31809,140.40,-5,1897
31816,140.47,-8,1895
31822,140.37,-10,1886
31829,140.40,-12,1889
31836,140.32,-13,1877
31843,140.29,-13,1894
31850,140.29,-14,1883
31857,140.31,-14,1881
31864,140.19,-13,1887
31871,140.13,-12,1885
31878,140.20,-9,1897
31885,140.06,-4,1902
31892,140.07,0,1904
31899,140.10,6,1905
31906,140.06,10,1906
31912,140.00,12,1910
31919,140.00,13,1905
31926,140.00,13,1918
31933,139.98,14,1910
31940,140.00,16,1923
31947,139.90,17,1920
31954,139.80,18,1916
31961,139.89,18,1923
31968,139.78,17,1919
31974,139.77,16,1930
31981,139.79,16,1926
31988,139.82,15,1927
31995,139.64,14,1924
32002,139.66,12,1919
32009,139.67,10,1927
32016,139.67,8,1917
32023,139.61,5,1910
32030,139.61,1,1918
32036,139.62,-1,1905
32043,139.51,-5,1913
32050,139.51,-8,1906
32057,139.46,-10,1906
32064,139.50,-11,1907
32071,139.45,-12,1902
32078,139.46,-12,1904
32085,139.30,-12,1899
32092,139.28,-13,1904
32099,139.42,-14,1895
32106,139.30,-15,1887
32113,139.27,-16,1891
32120,139.18,-17,1883
32127,139.19,-17,1894
32133,139.17,-16,1892
32140,139.14,-15,1890
32147,139.10,-14,1895
32154,139.12,-11,1898
32161,139.10,-8,1903
32168,139.07,-4,1904
32175,139.05,0,1911
32182,139.08,2,1904
32189,139.06,4,1907
32196,139.10,5,1905
32203,138.95,5,1904
32210,138.90,5,1904
32216,138.99,4,1905
32223,138.95,4,1904
32230,138.85,4,1906
32237,138.81,3,1907
32244,138.87,3,1913
32251,138.80,4,1918
32258,138.81,6,1923
32265,138.83,9,1921
32272,138.83,11,1920
32278,138.76,12,1925
32285,138.78,11,1907
32292,138.69,9,1916
32299,138.62,6,1906
32306,138.65,3,1904
32313,138.70,0,1901
32320,138.67,-3,1893
32327,138.65,-7,1898
32334,138.61,-10,1887
32340,138.55,-14,1883
32347,138.55,-16,1890
32354,138.54,-18,1879
32361,138.44,-18,1884
32368,138.47,-16,1885
32375,138.41,-14,1890
32382,138.34,-11,1889
32389,138.42,-9,1891
32396,138.42,-6,1898
32403,138.37,-4,1890
32410,138.32,-1,1902
32417,138.42,1,1898
32424,138.37,3,1895
32431,138.40,4,1901
32437,138.42,4,1902
32444,138.48,5,1905
32451,138.47,7,1906
32458,138.44,8,1904
32465,138.50,9,1903
32472,138.42,10,1903
32479,138.34,9,1908
32486,138.40,8,1904
32492,138.36,8,1906
32499,138.26,7,1902
32506,138.21,7,1904
32513,138.25,7,1904
32520,138.23,6,1903
32527,138.17,5,1903
32534,138.04,3,1901
32541,138.11,2,1899
32548,138.06,1,1902
32554,138.06,0,1898
32561,138.04,-1,1904
32568,137.98,0,1901
32575,138.01,0,1910
32582,137.88,3,1909
32589,137.98,4,1907
32596,137.89,6,1917
32603,137.91,7,1907
32610,137.92,7,1915
32616,137.84,6,1904
32623,137.88,4,1906
32630,137.86,2,1908
32637,137.81,1,1903
32644,137.81,0,1906
32651,137.88,0,1909
32658,137.76,0,1914
32665,137.77,1,1911
32672,137.81,3,1911
32678,137.72,6,1918
32685,137.59,7,1904
32692,137.68,6,1915
32699,137.72,5,1915
32706,137.68,3,1914
32713,137.64,1,1917
32720,137.52,0,1910
32727,137.72,0,1917
32734,137.61,0,1905
32740,137.59,0,1910
32747,137.49,-2,1909
32754,137.50,-4,1903
32761,137.55,-6,1904
32768,137.47,-8,1903
32775,137.44,-8,1910
32782,137.41,-7,1903
32789,137.38,-6,1904
32796,137.45,-5,1913
32803,137.47,-3,1904
32810,137.31,-1,1920
32817,137.39,0,1911
32824,137.46,2,1915
32830,137.42,2,1917
32837,137.34,2,1906
32844,137.31,0,1914
32851,137.26,0,1909
32858,137.26,-1,1910
32865,137.24,-2,1904
32872,137.22,-3,1901
32879,137.14,-4,1903
32886,137.20,-6,1888
32893,137.20,-8,1904
32900,137.17,-9,1894
32906,137.16,-10,1901
32913,137.08,-9,1903
32920,137.14,-8,1904
32927,137.06,-8,1904
32934,137.03,-7,1902
32941,137.01,-4,1904
32948,137.11,-1,1908
32955,137.05,2,1907
32962,137.01,4,1920
32969,136.96,7,1906
32976,136.97,9,1924
32983,136.99,10,1921
32989,137.06,10,1915
32996,137.08,10,1926
33003,136.99,12,1920
33010,136.98,13,1937
33017,136.89,15,1934
33024,136.81,16,1931
33031,136.83,16,1935
33038,136.92,16,1927
33045,136.79,14,1927
33051,136.86,11,1923
33058,136.79,8,1931
33065,136.78,4,1926
33072,136.76,2,1925
33079,136.74,0,1919
33086,136.78,-2,1907
33093,136.68,-6,1919
33100,136.63,-10,1905
33107,136.64,-13,1906
33114,136.69,-14,1907
33121,136.60,-13,1906
33127,136.69,-12,1910
33134,136.67,-11,1914
33141,136.75,-10,1908
33148,136.70,-9,1909
33155,136.76,-10,1903
33162,136.78,-11,1898
33169,136.82,-13,1892
33176,136.89,-15,1895
33183,136.84,-16,1890
33190,136.78,-17,1889
33197,136.91,-17,1891
33204,136.86,-17,1885
33211,136.83,-18,1888
33218,136.78,-17,1887
33225,136.83,-15,1891
33231,136.81,-13,1886
33238,136.81,-11,1890
33245,136.69,-8,1887
33252,136.67,-7,1883
33259,136.73,-6,1895
33266,136.67,-5,1893
33273,136.66,-2,1894
33280,136.62,0,1902
33287,136.60,3,1895
33294,136.60,4,1898
33301,136.58,4,1897
33308,136.60,5,1904
33314,136.58,7,1898
33321,136.52,8,1899
33328,136.56,8,1904
33335,136.53,7,1894
33342,136.57,7,1899
33349,136.56,7,1900
33356,136.55,8,1899
33363,136.46,9,1907
33369,136.44,11,1904
33376,136.42,12,1911
33383,136.46,14,1905
33390,136.39,14,1907
33397,136.36,15,1910
33404,136.33,14,1904
33411,136.27,12,1909
33418,136.28,9,1904
33425,136.23,7,1910
33431,136.36,6,1904
33438,136.18,5,1906
33445,136.24,5,1908
33452,136.15,5,1904
33459,136.26,6,1920
33466,136.22,7,1915
33473,136.23,8,1913
33480,136.24,8,1915
33487,136.25,7,1908
33493,136.14,4,1914
33500,136.17,2,1904
33507,136.09,0,1903
33514,136.13,-2,1899
33521,136.02,-5,1897
33528,136.07,-8,1901
33535,136.11,-10,1890
33542,136.07,-11,1889
33549,135.99,-12,1883
33556,135.99,-14,1885
33563,136.00,-15,1886
33569,135.96,-16,1882
33576,135.92,-16,1893
33583,135.88,-14,1888
33590,135.84,-10,1899
33597,135.89,-5,1904
33604,135.87,0,1903
33611,135.83,5,1911
33618,135.89,9,1915
33625,135.85,13,1919
33632,135.84,15,1916
33639,135.79,16,1907
33646,135.92,14,1911
33652,135.78,11,1904
33659,135.73,7,1919
33666,135.74,6,1907
33673,135.65,5,1917
33680,135.65,6,1919
33687,135.78,9,1909
33694,135.63,11,1922
33701,135.66,12,1917
33707,135.61,11,1917
33714,135.68,10,1922
33721,135.71,7,1915
33728,135.68,4,1914
33735,135.65,1,1906
33742,135.58,-2,1907
33749,135.56,-5,1900
33756,135.48,-9,1889
33763,135.46,-13,1889
33770,135.59,-18,1879
33777,135.53,-22,1886
33784,135.52,-23,1882
33790,135.51,-23,1885
33797,135.55,-20,1895
33804,135.44,-17,1887
33811,135.46,-13,1891
33818,135.43,-10,1897
33825,135.32,-5,1905
33832,135.35,-1,1903
33839,135.43,2,1901
33846,135.39,4,1904
33853,135.42,5,1894
33860,135.29,5,1910
33867,135.32,5,1905
33873,135.35,5,1918
33880,135.40,6,1911
33887,135.32,7,1913
33894,135.25,9,1915
33901,135.44,10,1920
33908,135.41,12,1918
33915,135.45,12,1917
33922,135.51,11,1908
33929,135.51,8,1905
33935,135.52,4,1903
33942,135.51,0,1905
33949,135.50,-3,1901
33956,135.48,-6,1901
33963,135.41,-8,1904
33970,135.33,-8,1897
33977,135.42,-6,1917
33984,135.33,-3,1909
33991,135.32,0,1911
33998,135.38,2,1915
34005,135.29,4,1916
34011,135.24,7,1920
34018,135.30,9,1919
34025,135.24,11,1920
34032,135.16,12,1920
34039,135.16,11,1914
34046,135.20,8,1918
34053,135.05,4,1904
34060,135.09,0,1915
34066,135.14,-2,1905
34073,135.07,-3,1906
34080,135.13,-3,1907
34087,135.14,-4,1904
34094,135.08,-4,1909
34101,135.10,-3,1907
34108,135.17,-3,1918
34115,135.08,-2,1911
34122,134.98,-2,1904
34129,135.04,-3,1905
34136,134.95,-4,1893
34143,134.90,-6,1899
34150,134.91,-7,1893
34157,134.91,-9,1897
34163,134.98,-10,1915
34170,134.90,-9,1904
34177,134.95,-6,1903
34184,134.93,-4,1905
34191,134.86,-2,1914
34198,134.94,0,1915
34205,134.94,3,1916
34212,134.81,5,1916
34219,134.80,7,1913
34226,134.80,8,1920
34233,134.90,9,1919
34239,134.87,9,1924
34246,134.80,7,1924
34253,134.83,7,1915
34260,134.74,7,1929
34267,134.74,8,1918
34274,134.73,8,1921
34281,134.73,7,1921
34288,134.72,4,1907
34295,134.73,0,1911
34301,134.66,-1,1907
34308,134.60,-3,1907
34315,134.77,-5,1901
34322,134.63,-6,1904
34329,134.69,-8,1904
34336,134.63,-9,1903
34343,134.63,-8,1915
34350,134.56,-7,1904
34357,134.60,-5,1910
34364,134.53,-3,1907
34371,134.52,-2,1905
34378,134.49,-2,1910
34385,134.44,-1,1905
34392,134.44,-1,1904
34398,134.52,-2,1900
34405,134.43,-4,1903
34412,134.39,-7,1898
34419,134.42,-9,1898
34426,134.50,-10,1904
34433,134.42,-9,1904
34440,134.38,-7,1898
34447,134.43,-5,1902
34454,134.32,-4,1889
34461,134.44,-5,1897
34468,134.32,-5,1902
34475,134.26,-3,1904
34482,134.26,-1,1902
34489,134.28,0,1902
34496,134.27,0,1907
34502,134.23,0,1894
34509,134.29,0,1907
34516,134.23,2,1904
34523,134.20,3,1904
34530,134.23,5,1920
34537,134.20,5,1903
34544,134.12,6,1905
34551,134.16,6,1905
34558,134.14,6,1906
34564,134.17,6,1904
34571,134.03,5,1909
34578,134.02,3,1909
34585,134.02,2,1905
34592,134.06,2,1903
34599,133.93,1,1904
34606,133.92,0,1903
34613,133.89,0,1904
34619,133.88,-1,1903
34626,133.86,-1,1911
34633,133.91,0,1903
34640,133.94,0,1904
34647,133.94,1,1909
34654,133.89,1,1903
34661,133.96,1,1909
34668,134.02,1,1905
34675,134.03,3,1913
34682,133.98,3,1906
34688,134.08,3,1901
34695,134.05,2,1906
34702,134.05,0,1904
34709,133.97,0,1911
34716,134.06,0,1904
34723,134.00,0,1904
34730,133.92,0,1909
34737,133.92,0,1901
34743,133.86,1,1914
34750,133.81,1,1904
34757,133.82,2,1917
34764,133.83,3,1918
34771,133.77,3,1912
34778,133.85,4,1920
34785,133.68,6,1913
34792,133.70,7,1919
34799,133.63,8,1915
34805,133.68,8,1917
34812,133.74,7,1921
34819,133.76,7,1917
34826,133.76,7,1927
34833,133.71,7,1923
34840,133.71,8,1925
34847,133.69,8,1930
34854,133.74,9,1919
34861,133.65,7,1924
34867,133.69,5,1917
34874,133.74,1,1909
34881,133.70,-2,1908
34888,133.70,-6,1907
34895,133.73,-9,1907
34902,133.66,-10,1902
34909,133.55,-11,1904
34916,133.64,-12,1899
34923,133.55,-12,1901
34930,133.64,-11,1906
34937,133.56,-10,1902
34944,133.57,-9,1909
34950,133.62,-8,1898
34957,133.52,-7,1904
34964,133.59,-7,1905
34971,133.55,-6,1899
34978,133.46,-6,1911
34985,133.53,-5,1909
34992,133.45,-3,1918
34999,133.51,-1,1904
35006,133.43,0,1904
35013,133.51,0,1905
35020,133.49,0,1903
35027,133.48,-1,1904
35034,133.45,-1,1904
35040,133.40,-1,1903
35047,133.44,-2,1895
35054,133.32,-3,1895
35061,133.46,-5,1903
35068,133.43,-6,1893
35075,133.39,-6,1903
35082,133.41,-5,1897
35089,133.35,-4,1897
35096,133.30,-3,1904
35103,133.30,-3,1889
35110,133.25,-3,1904
35117,133.26,-3,1899
35124,133.22,-2,1893
35131,133.14,-1,1899
35137,133.32,-1,1889
35144,133.17,-3,1895
35151,133.16,-4,1895
35158,133.13,-4,1898
35165,133.14,-1,1903
35172,133.05,2,1907
35179,133.10,6,1911
35186,133.06,11,1908
35193,133.08,14,1925
35200,133.07,17,1923
35207,133.04,18,1921
35214,133.04,19,1926
35220,133.11,18,1919
35227,132.98,17,1926
35234,133.05,16,1921
35241,133.01,14,1919
35248,132.92,12,1920
35255,133.03,10,1913
35262,132.96,8,1923
35269,133.00,6,1919
35275,132.97,5,1925
35282,132.95,4,1917
35289,132.97,2,1918
35296,132.89,0,1910
35303,132.94,-4,1897
35310,132.87,-8,1904
35317,132.91,-12,1897
35324,132.79,-14,1895
35331,132.88,-16,1898
35338,132.89,-18,1889
35345,132.81,-19,1891
35351,132.88,-18,1892
35358,132.78,-15,1904
35365,132.84,-11,1904
35372,132.80,-8,1898
35379,132.74,-6,1907
35386,132.74,-4,1903
35393,132.76,-1,1909
35400,132.84,1,1905
35407,132.76,2,1907
35414,132.72,3,1912
35421,132.80,3,1904
35428,132.75,2,1904
35434,132.77,1,1905
35441,132.76,1,1907
35448,132.80,2,1911
35455,132.88,3,1910
35462,132.94,5,1921
35469,132.94,8,1919
35476,132.86,11,1922
35483,132.97,12,1919
35490,132.99,11,1920
35496,132.89,8,1923
35503,133.01,6,1898
35510,132.95,6,1911
35517,132.85,5,1910
35524,132.85,4,1911
35531,132.88,2,1915
35538,132.75,0,1909
35545,132.83,0,1920
35552,132.65,1,1920
35558,132.62,2,1923
35565,132.66,3,1920
35572,132.62,4,1920
35579,132.53,4,1920
35586,132.57,3,1911
35593,132.48,3,1923
35600,132.43,3,1917
35607,132.40,3,1918
35614,132.37,3,1923
35620,132.33,2,1917
35627,132.37,2,1926
35634,132.46,3,1920
35641,132.36,3,1921
35648,132.47,3,1920
35655,132.32,2,1921
35662,132.28,0,1927
35669,132.30,-1,1918
35676,132.27,-1,1921
35683,132.18,-2,1918
35689,132.09,-3,1920
35696,132.13,-3,1915
35703,132.05,-4,1905
35710,132.14,-5,1919
35717,132.03,-6,1913
35724,131.99,-6,1913
35731,132.09,-7,1907
35738,131.96,-8,1904
35745,131.97,-10,1909
35752,131.86,-11,1904
35759,131.81,-12,1904
35766,131.82,-11,1903
35773,131.77,-11,1905
35780,131.81,-10,1907
35786,131.88,-9,1902
35793,131.77,-9,1904
35800,131.72,-8,1904
35807,131.68,-7,1903
35814,131.69,-7,1899
35821,131.66,-7,1897
35828,131.57,-7,1903
35835,131.57,-7,1899
35842,131.55,-6,1904
35849,131.47,-5,1904
35856,131.40,-4,1900
35863,131.45,-4,1904
35870,131.36,-3,1895
35877,131.37,-3,1908
35883,131.36,-1,1906
35890,131.28,1,1907
35897,131.34,3,1910
35904,131.21,4,1905
35911,131.17,4,1908
35918,131.22,5,1910
35925,131.18,6,1919
35932,131.11,7,1915
35939,131.06,8,1915
35946,131.04,9,1915
35952,131.14,9,1915
35959,130.94,9,1918
35966,130.99,8,1908
35973,130.96,6,1906
35980,130.87,3,1911
35987,130.75,1,1902
35994,130.73,0,1910
36001,130.78,0,1906
36008,130.67,0,1913
36014,130.70,0,1905
36021,130.64,0,1905
36028,130.62,0,1916
36035,130.60,2,1915
36042,130.61,5,1920
36049,130.62,8,1916
36056,130.52,10,1915
36063,130.41,10,1921
36069,130.38,9,1911
36076,130.34,8,1919
36083,130.38,6,1913
36090,130.33,5,1909
36097,130.30,3,1913
36104,130.29,2,1910
36111,130.18,0,1912
36118,130.17,-1,1903
36125,130.09,-4,1901
36132,130.13,-7,1898
36138,130.03,-9,1887
36145,130.09,-10,1904
36152,129.96,-9,1903
36159,129.94,-8,1904
36166,129.90,-6,1904
36173,129.78,-4,1907
36180,129.73,-3,1910
36187,129.82,-2,1907
36194,129.87,0,1921
36201,129.74,2,1917
36208,129.78,4,1912
36215,129.93,4,1917
36221,129.86,3,1904
36228,129.93,2,1918
36235,129.82,2,1911
36242,129.85,2,1919
36249,129.78,3,1919
36256,129.71,5,1914
36263,129.72,6,1930
36270,129.72,7,1919
36277,129.64,7,1926
36283,129.61,7,1918
36290,129.53,7,1921
36297,129.44,6,1924
36304,129.46,6,1922
36311,129.35,5,1924
36318,129.26,3,1919
36325,129.18,2,1920
36332,129.29,2,1915
36339,129.13,1,1914
36345,129.10,0,1919
36352,129.17,0,1917
36359,129.05,0,1923
36366,129.12,0,1920
36373,129.07,0,1916
36380,129.00,0,1921
36387,129.02,-2,1909
36394,129.02,-3,1919
36401,128.92,-4,1917
36408,128.90,-4,1918
36414,128.88,-3,1914
36421,128.80,-3,1907
36428,128.72,-3,1914
36435,128.73,-4,1911
36442,128.74,-5,1913
36449,128.60,-6,1910
36456,128.54,-6,1909
36463,128.52,-7,1918
36470,128.51,-5,1911
36477,128.49,-3,1923
36484,128.40,-1,1920
36491,128.32,0,1911
36498,128.37,0,1916
36504,128.30,0,1904
36511,128.36,-3,1910
36518,128.25,-5,1911
36525,128.18,-5,1914
36532,128.21,-4,1909
36539,128.09,-3,1907
36546,128.13,-2,1914
36553,128.11,-1,1917
36560,128.00,0,1925
36567,128.11,1,1922
36574,128.07,2,1919
36581,127.98,2,1921
36587,127.90,4,1917
36594,127.91,4,1919
36601,127.86,2,1914
36608,127.80,1,1915
36615,127.82,0,1909
36622,127.78,-3,1901
36629,127.80,-5,1906
36636,127.66,-7,1899
36643,127.60,-9,1901
36650,127.54,-10,1895
36656,127.44,-12,1894
36663,127.45,-13,1892
36670,127.43,-15,1882
36677,127.45,-16,1898
36684,127.36,-16,1886
36691,127.41,-14,1892
36698,127.26,-12,1894
36705,127.19,-9,1897
36712,127.29,-5,1906
36719,127.10,-1,1905
36726,127.12,3,1918
36733,127.01,7,1914
36740,127.09,10,1908
36747,127.12,13,1910
36753,127.04,14,1906
36760,126.96,14,1913
36767,126.92,12,1906
36774,126.81,11,1909
36781,126.86,10,1909
36788,126.87,8,1907
36795,126.90,6,1913
36802,126.76,4,1904
36809,126.65,3,1913
36815,126.76,3,1910
36822,126.75,3,1904
36829,126.69,4,1907
36836,126.61,3,1904
36843,126.58,4,1924
36850,126.50,6,1923
36857,126.44,10,1927
36864,126.46,14,1933
36870,126.36,17,1920
36877,126.35,18,1936
36884,126.37,17,1921
36891,126.36,14,1919
36898,126.21,10,1917
36905,126.17,5,1909
36912,126.06,0,1917
36919,126.16,-3,1909
36926,126.04,-5,1913
36933,126.03,-5,1911
36939,126.03,-5,1907
36946,126.07,-6,1907
36953,126.12,-7,1904
36960,126.07,-8,1910
36967,126.12,-8,1905
36974,126.22,-8,1911
36981,126.05,-7,1909
36988,126.02,-7,1904
36995,125.98,-7,1905
37002,126.04,-7,1906
37009,125.81,-7,1910
37016,125.78,-6,1913
37023,125.72,-4,1910
37030,125.71,-3,1915
37037,125.72,-1,1905
37043,125.57,0,1920
37050,125.54,1,1911
37057,125.40,4,1919
37064,125.48,5,1925
37071,125.31,6,1913
37078,125.35,7,1920
37085,125.27,7,1919
37092,125.25,6,1925
37099,125.20,6,1920
37105,125.15,6,1921
37112,125.16,5,1926
37119,125.12,4,1919
37126,125.08,3,1934
37133,125.13,3,1929
37140,124.99,5,1929
37147,124.93,7,1936
37154,124.93,9,1923
37161,124.82,9,1936
37167,124.74,8,1924
37174,124.70,5,1926
37181,124.73,1,1920
37188,124.65,-3,1907
42895,98.22,6,1936
42902,98.12,11,1929
42908,98.10,16,1931
42915,98.03,19,1937
42922,97.94,20,1930
42929,97.81,19,1933
42936,97.78,18,1931
42943,97.74,15,1935
42950,97.62,13,1927
42957,97.58,10,1923
42963,97.47,7,1923
42970,97.47,3,1917
42977,97.45,-1,1924
42984,97.36,-4,1914
42991,97.36,-6,1915
42998,97.29,-8,1910
43005,97.18,-10,1904
43012,97.17,-12,1904
43019,97.11,-14,1906
43026,97.04,-13,1911
43033,97.03,-12,1905
43039,96.88,-9,1904
43046,96.92,-7,1918
43053,96.77,-4,1906
43060,96.80,-1,1919
43067,96.71,0,1917
43074,96.73,2,1917
43081,96.73,3,1923
43088,96.70,3,1915
43095,96.58,4,1924
43102,96.63,4,1919
43108,96.49,4,1921
43115,96.51,4,1919
43122,96.47,3,1917
43129,96.50,2,1918
43136,96.37,1,1917
43143,96.40,0,1921
43150,96.39,0,1910
43157,96.37,0,1914
43164,96.27,-1,1919
43170,96.29,-2,1910
43177,96.23,-1,1920
43184,96.15,0,1915
43191,96.18,1,1923
43198,96.13,3,1919
43205,96.09,5,1922
43212,95.99,5,1921
43219,96.00,4,1919
43226,95.89,2,1918
43232,95.91,0,1904
43239,95.87,-4,1904
43246,95.82,-7,1906
43253,95.80,-8,1905
43260,95.68,-7,1915
43267,95.72,-5,1915
43274,95.77,-2,1915
43281,95.66,-1,1916
43288,95.63,0,1909
43295,95.61,0,1919
43301,95.57,2,1917
43308,95.53,3,1920
43315,95.53,4,1930
43322,95.49,6,1930
43329,95.49,9,1936
43336,95.43,13,1939
43343,95.31,16,1946
43350,95.32,19,1940
43356,95.31,18,1934
43363,95.34,15,1931
43370,95.18,10,1920
43377,95.22,5,1921
43384,95.30,0,1915
43391,95.13,-4,1908
43398,95.19,-9,1905
43405,95.13,-14,1901
43412,95.17,-17,1901
43419,95.05,-18,1897
43425,95.09,-19,1899
43432,95.11,-19,1891
43439,95.15,-19,1887
43446,95.23,-21,1895
43453,95.33,-21,1887
43460,95.33,-20,1904
43467,95.48,-16,1903
43474,95.52,-10,1905
43481,95.57,-4,1910
43488,95.54,0,1910
43495,95.63,3,1919
43502,95.76,6,1911
43508,95.79,9,1919
43515,95.88,10,1921
43522,95.87,10,1923
43529,95.74,11,1927
43536,95.73,13,1927
43543,95.78,14,1933
43550,95.69,16,1925
43557,95.57,16,1929
43563,95.61,15,1934
43570,95.56,12,1919
43577,95.53,11,1927
43584,95.39,9,1920
43591,95.42,8,1924
43598,95.45,6,1923
43605,95.42,4,1923
43612,95.44,3,1920
43618,95.39,1,1920
43625,95.35,0,1926
43632,95.32,0,1923
43639,95.28,0,1921
43646,95.17,0,1925
43653,95.15,0,1924
43660,95.13,0,1934
43667,95.03,1,1926
43673,95.01,4,1934
43680,94.95,6,1936
43687,94.95,8,1929
43694,94.82,8,1936
43701,94.79,8,1935
43708,94.58,7,1935
43715,94.66,7,1937
43722,94.53,6,1936
43728,94.46,5,1936
43735,94.48,5,1937
43742,94.46,4,1941
43749,94.43,3,1935
43756,94.31,2,1926
43763,94.32,-1,1926
43770,94.17,-5,1920
43777,94.17,-9,1927
43784,94.09,-12,1921
43790,94.09,-12,1922
43797,94.04,-11,1927
43804,94.06,-10,1920
43811,93.96,-9,1927
43818,93.92,-8,1918
43825,93.98,-7,1920
43832,93.89,-7,1922
43839,93.77,-7,1922
43846,93.82,-7,1924
43853,93.75,-6,1923
43860,93.75,-5,1934
43867,93.71,-4,1922
43873,93.66,-3,1922
43880,93.67,-2,1921
43887,93.55,-2,1920
43894,93.58,-2,1934
43901,93.42,-1,1929
43908,93.34,0,1930
43915,93.39,2,1934
43922,93.42,3,1935
43929,93.45,3,1936
43936,93.42,3,1935
43942,93.41,4,1936
43949,93.30,4,1935
43956,93.33,4,1933
43963,93.28,3,1935
