Time,Pressure,PPGSignal,rawPPGSignal
8445,-0.03,3139,202,1
8473,-0.13,2523,780,1
8501,-0.09,2036,1399,1
8529,-0.07,1664,1686,1
8557,-0.00,1446,1623,1
8585,-0.09,1417,1349,1
8613,-0.04,1525,1027,1
8641,-0.05,1644,770,1
8669,-0.01,1686,611,1
8697,-0.03,1649,522,1
8725,-0.02,1535,455,1
8753,-0.05,1425,370,1
8781,-0.08,1323,255,1
8809,0.02,1249,120,1
8837,-0.04,1201,-15,1
8865,-0.04,1183,-133,1
8893,0.01,1298,-216,1
8921,-0.04,1789,-219,1
8949,-0.02,2611,-73,1
8977,-0.01,3472,270,1
9005,0.04,4064,769,1
9033,0.04,3678,1254,1
9061,-0.02,3019,1490,1
9089,0.01,2471,1368,1
9117,-0.04,2002,955,1
9145,-0.04,1661,396,1
9173,-0.03,1482,-163,1
9201,0.07,1514,-613,1
9229,0.02,1653,-886,1
9257,0.01,1779,-977,1
9285,-0.06,1823,-935,1
9313,-0.01,1758,-838,1
9341,-0.04,1626,-755,1
9369,-0.03,1456,-728,1
9397,-0.01,1330,-762,1
9425,-0.04,1265,-833,1
9453,0.05,1233,-905,1
9481,0.01,1234,-951,1
9509,0.08,1289,-956,1
9537,-0.06,1574,-903,1
9565,-0.11,2252,-744,1
9593,-0.12,3131,-416,1
9621,-0.03,4090,101,1
9649,-0.08,4095,709,1
9677,0.01,3733,1185,1
9705,-0.02,2986,1340,1
9733,-0.10,2392,1128,1
9761,-0.02,1911,649,1
9789,-0.02,1579,64,1
9817,0.01,1459,-479,1
9845,0.01,1535,-874,1
9873,-0.02,1687,-1070,1
9901,-0.06,1783,-1084,1
9929,-0.06,1790,-982,1
9957,-0.08,1688,-848,1
9985,-0.01,1535,-749,1
10013,-0.05,1392,-713,1
10041,0.04,1283,-733,1
10069,0.06,1222,-781,1
10097,-0.04,1203,-823,1
10125,-0.02,1221,-836,1
10153,0.07,1232,-812,1
10181,-0.00,1286,-755,1
10209,0.06,1632,-653,1
10237,-0.02,2419,-446,1
10265,0.01,3450,-56,1
10293,0.06,4095,515,1
10321,0.06,4095,1123,1
10349,0.02,4095,1579,1
10377,-0.05,3134,1741,1
10405,-0.03,2462,1531,1
10433,-0.00,1919,1018,1
10461,-0.05,1535,377,1
10489,0.01,1390,-228,1
10517,-0.07,1434,-679,1
10545,0.01,1607,-918,1
10573,0.05,1738,-952,1
10601,-0.03,1763,-849,1
10629,-0.04,1680,-699,1
10657,-0.03,1535,-579,1
10685,0.07,1387,-525,1
10713,-0.03,1270,-536,1
10741,-0.03,1202,-582,1
10769,0.03,1178,-630,1
10797,0.02,1199,-653,1
10825,0.01,1226,-638,1
10853,-0.01,1234,-589,1
10881,0.01,1357,-513,1
10909,-0.01,1847,-383,1
10937,0.02,2707,-131,1
10965,0.06,3815,314,1
10993,0.02,4095,914,1
11021,0.07,4095,1482,1
11049,0.05,3510,1813,1
11077,0.03,2704,1785,1
11105,-0.03,2081,1403,1
11133,0.00,1614,803,1
11161,0.02,1351,160,1
11189,0.08,1331,-379,1
11217,-0.03,1487,-723,1
11245,-0.04,1663,-845,1
11273,0.04,1744,-790,1
11301,-0.02,1725,-646,1
11329,-0.05,1648,-498,1
11357,-0.00,1606,-394,1
11385,0.02,1566,-340,1
11413,-0.09,1489,-324,1
11441,-0.08,1362,-340,1
11469,-0.11,1218,-383,1
11497,-0.03,1109,-447,1
11525,-0.08,1051,-513,1
11553,-0.08,1035,-560,1
11581,-0.12,1037,-575,1
11609,-0.17,1182,-546,1
11637,0.02,1712,-437,1
11665,0.02,2609,-178,1
11693,0.02,3619,284,1
11721,-0.04,4095,903,1
11749,0.03,4095,1504,1
11777,-0.01,3259,1861,1
11805,-0.02,2545,1821,1
11833,-0.00,1948,1412,1
11861,-0.02,1515,799,1
