Time,Pressure,PPGSignal,rawPPGSignal
8429,-0.01,1901,122,1
8457,-0.08,1785,497,1
8485,0.34,1938,968,1
8513,0.17,1938,1314,1
8541,0.45,1927,1475,1
8569,0.57,1904,1476,1
8597,0.85,1886,1370,1
8625,0.76,1904,1212,1
8653,0.66,1967,1049,1
8681,1.16,2035,912,1
8709,0.90,2080,808,1
8737,1.07,2085,727,1
8765,1.29,2029,649,1
8793,1.02,1967,556,1
8821,1.45,1917,443,1
8849,1.32,1882,319,1
8877,1.49,1876,198,1
8905,1.51,1910,96,1
8933,1.52,1935,20,1
8961,1.73,1937,-32,1
8989,1.52,1947,-72,1
9017,1.84,1947,-106,1
9045,1.56,1926,-140,1
9073,1.91,1909,-179,1
9101,1.81,1909,-221,1
9129,1.98,1899,-262,1
9157,2.01,1888,-299,1
9185,1.92,1877,-332,1
9213,2.18,1869,-361,1
9241,1.95,1901,-384,1
9269,2.29,1919,-396,1
9297,2.04,1904,-400,1
9325,2.33,1891,-403,1
9353,2.21,1895,-406,1
9381,2.34,1892,-410,1
9409,2.35,1907,-412,1
9437,2.37,1920,-411,1
9465,2.57,1905,-407,1
9493,2.33,1898,-404,1
9521,2.70,1935,-400,1
9549,2.49,1980,-387,1
9577,2.82,2043,-360,1
9605,2.71,2079,-320,1
9633,2.83,2055,-278,1
9661,2.76,1995,-255,1
9689,2.85,1929,-260,1
9717,3.07,1913,-286,1
9745,2.83,1903,-318,1
9773,3.17,1894,-344,1
9801,2.96,1905,-358,1
9829,3.22,1927,-356,1
9857,3.00,1952,-340,1
9885,3.37,1947,-314,1
9913,3.12,1918,-289,1
9941,3.36,1915,-273,1
9969,3.41,1894,-265,1
9997,3.44,1879,-262,1
10025,3.64,1886,-260,1
10053,3.47,1891,-256,1
10081,3.86,1891,-248,1
10109,3.63,1889,-236,1
10137,3.95,1907,-221,1
10165,3.67,1910,-203,1
10193,4.10,1905,-185,1
10221,3.81,1911,-168,1
10249,4.14,1906,-153,1
10277,4.07,1908,-141,1
10305,4.14,1913,-130,1
10333,4.27,1889,-120,1
10361,4.12,1876,-115,1
10389,4.51,1894,-113,1
10417,4.27,1947,-105,1
10445,4.59,2026,-81,1
10473,4.40,2097,-36,1
10501,4.72,2112,17,1
10529,4.55,2058,61,1
10557,4.78,1971,73,1
10585,4.74,1921,52,1
10613,4.84,1892,11,1
10641,5.01,1898,-31,1
10669,4.82,1913,-61,1
10697,5.16,1923,-74,1
10725,4.91,1946,-70,1
10753,5.32,1968,-53,1
10781,5.06,1952,-33,1
10809,5.42,1935,-18,1
10837,5.22,1938,-11,1
10865,5.46,1926,-11,1
10893,5.63,1911,-15,1
10921,5.44,1895,-22,1
10949,5.79,1881,-31,1
10977,5.59,1873,-38,1
11005,6.00,1892,-42,1
11033,5.69,1899,-41,1
11061,6.05,1891,-36,1
11089,5.99,1894,-28,1
11117,6.09,1892,-19,1
11145,6.27,1894,-14,1
11173,6.20,1899,-10,1
11201,6.50,1903,-6,1
11229,6.33,1894,-1,1
11257,6.69,1893,1,1
11285,6.47,1899,4,1
11313,6.87,1904,7,1
11341,6.66,1930,14,1
11369,6.90,1991,26,1
11397,6.98,2046,49,1
11425,7.02,2079,82,1
11453,7.27,2074,116,1
11481,7.03,2033,137,1
11509,7.42,1984,134,1
11537,7.14,1939,110,1
11565,7.64,1904,71,1
11593,7.47,1878,27,1
11621,7.56,1894,-10,1
11649,7.70,1911,-34,1
11677,7.65,1939,-39,1
11705,8.01,1979,-26,1
11733,7.70,1970,-4,1
11761,8.25,1936,14,1
11789,7.97,1904,19,1
11817,8.30,1894,9,1
11845,8.19,1881,-6,1
11873,8.24,1891,-21,1
11901,8.48,1886,-31,1
11929,8.21,1901,-34,1
11957,8.67,1923,-30,1
11985,8.43,1932,-19,1
12013,8.83,1909,-8,1
12041,8.61,1893,-3,1
12069,8.95,1885,-4,1
12097,8.89,1902,-9,1
12125,8.94,1904,-12,1
12153,9.34,1904,-12,1
12181,9.13,1893,-11,1
12209,9.49,1921,-9,1
12237,9.40,1985,0,1
12265,9.64,2057,24,1
12293,9.61,2105,64,1
12321,9.88,2109,106,1
12349,10.02,2042,133,1
12377,9.82,1974,129,1
12405,10.35,1936,96,1
12433,10.10,1899,49,1
12461,10.55,1872,1,1
12489,10.39,1897,-38,1
12517,10.56,1920,-58,1
12545,10.81,1943,-59,1
12573,10.58,1979,-43,1
12601,11.00,1990,-19,1
12629,10.82,1961,2,1
12657,11.24,1931,11,1
12685,11.09,1917,6,1
12713,11.35,1879,-7,1
12741,11.60,1874,-27,1
12769,11.33,1890,-44,1
12797,11.95,1899,-53,1
12825,11.71,1918,-51,1
12853,12.06,1932,-41,1
12881,12.05,1920,-28,1
12909,12.09,1904,-16,1
12937,12.45,1899,-12,1
12965,12.27,1899,-13,1
12993,12.82,1904,-16,1
13021,12.71,1914,-18,1
13049,12.91,1974,-13,1
13077,13.07,2062,7,1
13105,12.97,2124,47,1
13133,13.46,2112,94,1
13161,13.31,2069,127,1
13189,13.51,2002,132,1
13217,13.74,1951,108,1
13245,13.59,1915,64,1
13273,14.17,1895,12,1
13301,13.91,1919,-28,1
13329,14.40,1950,-50,1
13357,14.43,1973,-51,1
13385,14.47,1977,-37,1
13413,14.81,1958,-19,1
13441,14.56,1936,-9,1
13469,15.11,1919,-10,1
13497,15.04,1893,-21,1
13525,15.06,1901,-35,1
13553,15.62,1904,-45,1
13581,15.35,1905,-49,1
13609,15.86,1893,-49,1
13637,15.83,1901,-48,1
13665,15.95,1906,-44,1
13693,16.35,1908,-38,1
13721,16.20,1920,-30,1
13749,16.69,1922,-21,1
13777,16.72,1908,-13,1
13805,16.70,1901,-11,1
13833,17.22,1898,-11,1
13861,17.08,1888,-15,1
13889,17.53,1899,-20,1
13917,17.78,1897,-21,1
13945,17.69,1917,-19,1
13973,18.20,1978,-9,1
14001,18.17,2067,14,1
14029,18.20,2111,56,1
14057,18.68,2109,102,1
14085,18.51,2069,133,1
14113,18.98,1994,136,1
14141,19.28,1945,108,1
14169,19.06,1936,63,1
14197,19.79,1939,19,1
14225,19.77,1926,-12,1
14253,19.70,1949,-31,1
14281,20.31,1952,-36,1
14309,20.14,1970,-30,1
14337,20.33,1971,-19,1
14365,20.84,1957,-8,1
14393,20.60,1926,-5,1
14421,21.07,1919,-10,1
14449,21.41,1906,-20,1
14477,21.27,1893,-33,1
14505,21.89,1889,-44,1
14533,22.00,1893,-51,1
14561,21.88,1892,-53,1
14589,22.61,1906,-52,1
14617,22.53,1905,-48,1
14645,22.55,1900,-42,1
14673,23.28,1909,-38,1
14701,23.14,1917,-32,1
14729,23.30,1904,-23,1
14757,23.91,1917,-15,1
14785,23.77,1913,-10,1
14813,24.04,1893,-7,1
14841,24.62,1888,-7,1
14869,24.41,1899,-10,1
14897,24.85,1899,-12,1
14925,25.47,1911,-11,1
14953,25.28,1965,-4,1
14981,25.46,2029,14,1
15009,26.07,2079,47,1
15037,25.98,2093,88,1
15065,26.18,2062,119,1
15093,26.81,2007,127,1
15121,26.61,1943,108,1
15149,26.92,1919,70,1
15177,27.55,1906,27,1
15205,27.50,1915,-10,1
15233,27.58,1925,-34,1
15261,28.31,1945,-40,1
15289,28.31,1982,-31,1
15317,28.23,1984,-13,1
15345,29.03,1946,3,1
15373,29.19,1921,8,1
15401,29.09,1909,0,1
15429,29.73,1897,-14,1
15457,30.16,1887,-30,1
15485,29.91,1904,-41,1
15513,30.35,1917,-44,1
15541,31.00,1903,-41,1
15569,30.85,1904,-35,1
15597,30.96,1895,-31,1
15625,31.76,1898,-28,1
15653,31.76,1901,-26,1
15681,31.68,1907,-22,1
15709,32.43,1904,-19,1
15737,32.94,1891,-17,1
15765,32.97,1887,-17,1
15793,33.23,1900,-18,1
15821,33.94,1957,-15,1
15849,34.01,2045,1,1
15877,33.91,2112,40,1
15905,34.59,2134,92,1
15933,35.16,2095,135,1
15961,34.95,2002,148,1
15989,35.17,1945,125,1
16017,35.95,1927,77,1
16045,36.38,1919,26,1
16073,36.22,1930,-14,1
16101,36.64,1927,-38,1
16129,37.27,1933,-46,1
16157,37.52,1937,-43,1
16185,37.43,1941,-36,1
16213,37.92,1941,-27,1
16241,38.72,1941,-20,1
16269,38.72,1941,-15,1
16297,38.64,1911,-15,1
16325,39.21,1900,-21,1
16353,39.99,1898,-30,1
16381,40.28,1889,-39,1
16409,40.14,1872,-46,1
16437,40.47,1891,-51,1
16465,41.24,1911,-50,1
16493,41.77,1904,-42,1
16521,41.66,1924,-31,1
16549,41.83,1904,-20,1
16577,42.43,1891,-14,1
16605,43.09,1893,-13,1
16633,43.20,1889,-17,1
16661,43.16,1877,-21,1
16689,43.76,1904,-23,1
16717,44.58,1909,-20,1
16745,45.21,1920,-10,1
16773,45.33,1968,3,1
16801,45.41,2059,26,1
16829,45.70,2105,63,1
16857,46.38,2112,106,1
16885,46.93,2086,139,1
16913,47.06,2007,145,1
16941,47.09,1939,119,1
16969,47.44,1887,70,1
16997,48.20,1871,13,1
17025,48.87,1897,-33,1
17053,49.15,1934,-56,1
17081,49.22,1949,-57,1
17109,49.35,1963,-43,1
17137,49.86,1973,-22,1
17165,50.67,1941,-6,1
17193,51.15,1915,0,1
17221,51.45,1908,-6,1
17249,51.54,1901,-17,1
17277,51.77,1879,-31,1
17305,52.14,1872,-44,1
17333,52.87,1871,-55,1
17361,53.53,1897,-59,1
17389,53.91,1907,-54,1
17417,53.91,1907,-43,1
17445,54.16,1905,-30,1
17473,54.46,1903,-20,1
17501,55.05,1898,-15,1
17529,55.75,1889,-13,1
17557,56.27,1895,-14,1
17585,56.49,1907,-15,1
17613,56.66,1888,-13,1
17641,57.09,1902,-10,1
17669,57.69,1904,-8,1
17697,58.37,1898,-6,1
17725,58.96,1925,-2,1
17753,59.54,2011,10,1
17781,59.96,2091,38,1
17809,60.30,2083,81,1
17837,60.52,2047,118,1
17865,60.65,2010,133,1
17893,60.92,1961,119,1
17921,61.26,1920,85,1
17949,61.72,1904,40,1
17977,62.39,1895,0,1
18005,62.85,1904,-31,1
18033,63.54,1923,-46,1
18061,64.05,1918,-48,1
18089,64.25,1936,-42,1
18117,64.62,1923,-31,1
18145,64.86,1909,-22,1
18173,64.97,1911,-19,1
18201,65.26,1910,-19,1
18229,65.53,1894,-20,1
18257,65.88,1889,-24,1
18285,66.26,1895,-28,1
18313,66.79,1878,-31,1
18341,67.32,1882,-34,1
18369,67.76,1905,-35,1
18397,68.40,1904,-31,1
18425,68.90,1894,-24,1
18453,69.27,1888,-19,1
18481,70.01,1901,-16,1
18509,71.10,1906,-13,1
18537,71.84,1902,-9,1
18565,72.46,1914,-5,1
18593,72.82,1961,3,1
18621,73.03,2042,22,1
18649,73.44,2089,57,1
18677,73.64,2082,96,1
18705,74.11,2043,122,1
18733,74.46,1977,122,1
18761,74.75,1920,96,1
18789,75.17,1903,52,1
18817,75.69,1895,7,1
18845,76.24,1855,-26,1
18873,76.57,1919,-44,1
18901,76.96,1934,-47,1
18929,77.24,1925,-38,1
18957,77.72,1947,-26,1
18985,78.01,1949,-13,1
19013,78.37,1936,-5,1
19041,78.58,1901,-5,1
19069,79.00,1883,-15,1
19097,79.42,1887,-29,1
19125,79.81,1899,-39,1
19153,80.32,1905,-41,1
19181,80.65,1904,-37,1
19209,81.34,1911,-29,1
19237,81.69,1922,-22,1
19265,82.12,1906,-16,1
19293,82.56,1898,-15,1
19321,83.00,1904,-16,1
19349,83.45,1895,-16,1
19377,83.80,1887,-16,1
19405,84.74,1907,-16,1
19433,85.85,1919,-12,1
19461,86.52,1918,-5,1
19489,87.17,1920,2,1
19517,87.51,1955,9,1
19545,87.82,1999,23,1
19573,88.02,2041,45,1
19601,88.52,2071,74,1
19629,88.94,2032,97,1
19657,89.35,1983,102,1
19685,89.79,1949,86,1
19713,90.36,1920,56,1
19741,90.86,1900,21,1
19769,91.22,1893,-11,1
19797,91.46,1901,-34,1
19825,91.69,1914,-46,1
19853,91.89,1920,-46,1
19881,92.10,1922,-40,1
19909,92.53,1919,-31,1
19937,93.09,1921,-24,1
19965,93.63,1920,-19,1
19993,94.39,1927,-15,1
20021,94.89,1951,-11,1
20049,95.49,1949,-5,1
20077,95.76,1934,1,1
