time,pressure,rawPPG,ppg
45848,-0.22,3011,209
45884,-0.16,3024,211
45920,-0.26,3013,213
45956,-0.15,2998,212
45992,-0.16,2993,206
46028,-0.23,3005,198
46064,-0.21,2995,190
46100,-0.16,2989,184
46136,-0.21,2970,177
46172,-0.15,2975,168
46208,-0.11,2983,160
46244,-0.16,3003,156
46280,-0.16,3001,156
46316,-0.17,3025,159
46352,-0.17,3019,163
46388,-0.19,3008,165
46424,-0.15,2995,161
46460,-0.22,2987,152
46496,-0.24,2985,138
46532,-0.25,2992,124
46568,-0.17,2986,113
46604,-0.22,2986,105
46640,-0.18,2992,99
46676,-0.26,2981,94
46712,-0.19,2961,87
46748,-0.20,2943,76
46784,-0.22,2931,62
46820,-0.13,2896,45
46856,-0.19,2873,24
46892,-0.22,2869,4
46928,-0.18,2868,-11
46964,-0.24,2859,-20
47000,-0.17,2867,-25
47036,-0.26,2867,-24
47072,-0.27,2891,-17
47108,-0.23,2928,-4
47144,-0.19,2982,17
47180,-0.24,3042,49
47216,-0.33,3141,91
47252,-0.29,3263,149
47288,-0.20,3337,220
47324,-0.25,3281,283
47360,-0.17,3168,308
47396,-0.20,3063,277
47432,-0.21,3007,204
47468,-0.20,2974,113
47504,-0.19,2934,27
47540,-0.20,2913,-37
47576,-0.19,2966,-72
47612,-0.21,2507,-112
47648,-0.26,2421,-205
47684,-0.23,2673,-309
47720,-0.19,2838,-341
47756,-0.17,2837,-290
47792,-0.18,3232,-180
47828,-0.14,3686,4
47864,-0.13,3534,233
47900,-0.21,3203,393
47936,-0.26,3010,407
47972,-0.19,2983,306
48008,-0.15,3059,173
48044,-0.22,3129,73
48080,-0.16,3025,19
48116,-0.18,2896,-18
48152,-0.17,2819,-68
48188,-0.15,2845,-123
48224,0.09,2934,-157
48260,0.44,3020,-152
48296,0.26,3087,-111
48332,0.53,3057,-54
48368,0.74,3007,-10
48404,0.73,2967,5
48440,0.51,2979,0
48476,0.52,3003,-11
48512,0.45,2998,-19
48548,0.36,3007,-23
48584,0.29,2970,-25
48620,0.25,2922,-32
48656,0.22,2897,-50
48692,0.55,2870,-73
48728,0.88,2853,-96
48764,1.38,2914,-110
48800,1.71,2992,-101
48836,1.83,3056,-65
48872,1.50,3071,-14
48908,1.24,3063,33
48944,1.18,3018,62
48980,1.15,2998,66
49016,0.97,2990,52
49052,0.95,2944,30
49088,1.33,2923,2
49124,2.02,2957,-23
49160,2.51,2986,-35
49196,2.85,2992,-31
49232,2.68,2992,-19
49268,2.29,3022,-4
49304,2.10,3046,12
49340,1.92,3018,29
49376,1.72,2991,36
49412,1.61,2959,29
49448,1.48,2909,9
49484,1.90,2914,-18
49520,2.69,2928,-42
49556,3.45,2976,-51
49592,3.86,3007,-41
49628,3.69,2999,-20
49664,3.06,3019,2
49700,2.88,3041,22
49736,2.68,3034,38
49772,2.52,3029,48
49808,2.30,2977,47
49844,2.26,2927,30
49880,2.92,2919,2
49916,3.81,2928,-26
49952,4.55,2959,-43
49988,4.72,2974,-44
50024,4.12,2987,-32
50060,3.71,3060,-9
50096,3.39,3066,20
50132,3.20,3007,46
50168,2.97,2983,52
50204,2.80,2928,38
50240,3.08,2861,5
50276,4.02,2870,-35
50312,4.92,2941,-65
50348,5.49,3013,-66
50384,5.02,3051,-37
50420,4.43,3063,5
50456,4.08,3083,45
50492,3.71,3023,71
50528,3.50,3014,75
50564,3.28,2965,60
50600,3.15,2819,23
50636,2.94,2669,-42
50672,2.84,2688,-126
50708,2.71,2886,-183
50744,2.70,3001,-174
50780,2.61,3002,-111
50816,2.56,2967,-36
50852,2.42,2979,16
50888,2.33,2937,42
50924,2.21,2839,38
50960,2.17,2752,4
50996,2.10,2701,-51
51032,2.11,2736,-106
51068,1.98,2800,-136
51104,1.97,2800,-133
51140,1.91,2795,-111
51176,1.84,2818,-82
51212,1.78,2883,-50
51248,1.75,2947,-10
51284,1.63,2992,37
51320,1.67,3056,88
51356,1.72,3071,135
51392,1.64,3059,170
51428,1.63,3024,184
51464,1.58,2992,174
51500,1.49,2986,149
51536,1.49,2987,118
51572,1.47,3040,95
51608,1.43,3094,90
51644,1.45,3107,101
51680,1.50,3059,114
51716,1.39,3018,114
51752,1.39,2995,97
51788,1.40,2985,68
51824,1.40,2998,38
51860,1.39,3018,16
51896,1.31,2992,4
51932,1.29,3007,0
51968,1.32,3017,1
52004,1.23,3001,5
52040,1.26,2961,3
52076,1.28,2933,-8
52112,1.23,2935,-26
52148,1.14,2941,-44
52184,1.14,2921,-57
52220,1.15,2939,-63
52256,1.08,2963,-61
52292,1.15,2956,-52
52328,1.09,2960,-42
52364,1.12,2966,-33
52400,1.10,2982,-25
52436,1.09,2975,-17
52472,1.03,2975,-11
52508,1.10,2956,-9
52544,1.08,2953,-11
52580,1.04,2963,-15
52616,1.04,2969,-17
52652,0.99,2960,-16
52688,0.97,2958,-15
52724,0.96,2963,-14
52760,0.85,2966,-12
52796,0.91,2960,-10
52832,0.91,2957,-11
52868,0.97,2973,-10
52904,0.89,2974,-7
52940,0.88,2962,-3
52976,0.85,2976,-1
53012,0.86,2976,1
53048,0.84,2975,3
53084,0.86,2973,4
53120,0.86,2957,2
53156,0.90,2974,0
53192,0.77,2974,-2
53228,0.82,2992,-3
53264,0.74,2964,-4
53300,0.77,2963,-6
53336,0.73,2951,-9
53372,0.75,2967,-11
53408,0.82,2985,-10
53444,0.62,2995,-2
53480,0.70,2962,3
53516,0.74,2951,2
53552,0.79,2959,-3
53588,0.77,2983,-7
53624,0.77,2980,-6
53660,0.73,2965,-3
53696,0.77,2966,-1
53732,0.76,2960,-3
53768,0.70,2953,-6
53804,0.69,2960,-8
53840,0.69,2989,-8
53876,0.68,2966,-4
53912,0.66,2978,0
53948,0.72,2969,2
53984,0.69,2960,3
54020,0.68,2957,1
54056,0.70,2966,0
54092,0.70,2966,-1
54128,0.71,2970,-2
54164,0.70,2976,-1
54200,0.68,2965,1
54236,0.76,2949,1
54272,0.62,2954,-1
54308,0.61,2977,-4
54344,0.63,2973,-2
54380,0.50,2961,0
54416,0.60,2962,1
54452,0.60,2981,2
54488,0.51,2974,4
54524,0.61,2959,4
54560,0.53,2959,2
54596,0.53,2960,0
54632,0.59,2960,-2
54668,0.68,2970,-2
54704,0.61,2967,-1
54740,0.57,2961,0
54776,0.56,2966,1
54812,0.50,2951,0
54848,0.49,2959,-2
54884,0.54,2957,-4
54920,0.52,2959,-4
54956,0.57,2967,-3
54992,0.46,2989,0
55028,0.49,2992,6
55064,0.57,2971,12
55100,0.45,2945,11
55136,0.44,2931,3
55172,0.47,2947,-7
55208,0.48,2971,-12
55244,0.51,2992,-8
55280,0.46,2992,3
55316,0.47,2989,14
55352,0.47,2967,20
55388,0.50,2949,18
55424,0.41,2967,10
55460,0.48,2986,2
55496,0.47,2982,1
55532,0.48,2982,3
55568,0.40,2986,6
55604,0.42,2963,7
55640,0.44,2949,4
55676,0.44,2957,-1
55712,0.41,2979,-7
55748,0.49,2975,-6
55784,0.44,2963,-3
55820,0.53,2979,0
55856,0.50,2981,1
55892,0.44,2973,4
55928,0.41,2976,5
55964,0.40,2965,4
56000,0.45,2971,2
56036,0.39,2966,0
56072,0.33,2976,-5
56108,0.41,2970,-13
56144,0.43,2960,-17
56180,0.44,2949,-14
56216,0.43,2959,-10
56252,0.37,2985,-4
56288,0.29,3005,2
56324,0.36,2987,11
56360,0.43,2961,14
56396,0.37,2960,10
56432,0.37,2973,4
56468,0.38,2991,1
56504,0.40,2975,2
56540,0.37,2975,2
56576,0.30,2939,-1
56612,0.30,2960,-8
56648,0.36,2978,-11
56684,0.35,2970,-8
56720,0.35,2960,-4
56756,0.31,2950,-3
56792,0.38,2960,-6
56828,0.32,2960,-8
56864,0.36,2973,-8
56900,0.35,2987,-5
56936,0.32,2974,0
56972,0.35,2954,3
57008,0.33,2987,5
57044,0.37,2996,9
57080,0.32,2992,15
57116,0.37,2984,18
57152,0.24,2951,15
57188,0.33,2939,5
57224,0.33,2934,-7
57260,0.25,2944,-18
57296,0.25,2950,-23
57332,0.35,2943,-23
57368,0.29,2947,-21
57404,0.22,2954,-18
57440,0.27,2963,-14
57476,0.27,2969,-7
57512,0.32,2971,-1
57548,0.24,2973,4
57584,0.21,2956,6
57620,0.26,2963,5
57656,0.23,2967,4
57692,0.29,2970,4
57728,0.24,2987,7
57764,0.24,2987,11
57800,0.21,2963,13
57836,0.24,2955,10
57872,0.34,2960,5
57908,0.28,2950,0
57944,0.22,2961,-2
57980,0.22,2974,-2
58016,0.21,2978,0
58052,0.29,2953,3
58088,0.23,2956,2
58124,0.23,2975,0
58160,0.21,2973,1
58196,0.20,2957,4
58232,0.27,2949,4
58268,0.21,2971,1
58304,0.30,2975,1
58340,0.29,2972,2
58376,0.22,2973,3
58412,0.18,2983,4
58448,0.24,2962,7
58484,0.25,2971,10
58520,0.21,2967,11
58556,0.18,2979,9
58592,0.15,2960,5
58628,0.25,2960,0
58664,0.16,2981,-2
58700,0.25,2981,-1
58736,0.17,2978,1
58772,0.23,2963,4
58808,0.25,2951,4
58844,0.21,2966,0
58880,0.28,2983,-3
58916,0.20,2981,-2
58952,0.13,2975,0
58988,0.15,2964,2
59024,0.16,2942,0
59060,0.12,2961,-4
59096,0.12,2975,-7
59132,0.17,2969,-6
59168,0.16,2960,-5
59204,0.11,2959,-5
59240,0.18,2969,-7
59276,0.18,2972,-7
59312,0.13,2974,-5
59348,0.17,2975,-2
59384,0.18,2977,0
59420,0.26,2960,1
59456,0.20,2949,-1
59492,0.18,2947,-6
59528,0.12,2963,-11
59564,0.17,2961,-12
59600,0.27,2962,-10
59636,0.20,2965,-8
59672,0.14,2959,-6
59708,0.22,2957,-4
59744,0.13,2960,-3
59780,0.12,2977,-1
59816,0.12,2967,1
59852,0.14,2947,2
59888,0.21,2933,-1
59924,0.24,2946,-8
59960,0.15,2951,-12
59996,0.19,2970,-11
60032,0.15,2974,-6
60068,0.09,2945,-1
60104,0.13,2938,0
60140,0.14,2948,-3
60176,0.15,2971,-4
60212,0.14,2971,-2
60248,0.25,2971,2
60284,0.16,2957,6
60320,0.17,2963,8
60356,0.17,2963,8
60392,0.14,2967,8
60428,0.21,2959,7
60464,0.25,2947,5
60500,0.11,2938,2
60536,0.06,2955,-2
60572,0.12,2969,-4
60608,0.18,2985,0
60644,0.12,2992,7
60680,0.12,2971,15
60716,0.17,2954,17
60752,0.14,2947,12
60788,0.16,2960,4
60824,0.15,2975,0
60860,0.07,2960,0
60896,0.16,2947,0
60932,0.19,2962,-1
60968,0.02,2964,-2
61004,0.03,2965,-1
61040,0.17,2956,0
61076,0.12,2956,-1
