Time,Pressure,PPGSignal,rawPPGSignal
8441,-0.15,1378,88,1
8469,-0.25,1680,379,1
8497,0.22,2599,838,1
8525,0.35,3906,1425,1
8553,0.94,4095,2090,1
8581,1.06,4058,2634,1
8609,1.11,2970,2834,1
8637,1.88,2208,2573,1
8665,1.83,1679,1938,1
8693,1.80,1375,1154,1
8721,2.52,1242,422,1
8749,2.29,1254,-134,1
8777,2.88,1387,-470,1
8805,2.78,1554,-600,1
8833,3.08,1648,-580,1
8861,3.30,1649,-485,1
8889,3.13,1562,-390,1
8917,3.88,1451,-347,1
8945,3.54,1371,-367,1
8973,4.21,1319,-431,1
9001,3.89,1307,-507,1
9029,4.35,1363,-566,1
9057,4.36,1789,-566,1
9085,4.40,2832,-414,1
9113,5.03,4095,-6,1
9141,4.58,4095,594,1
9169,5.38,4095,1145,1
9197,4.82,3071,1405,1
9225,5.69,2351,1251,1
9253,5.36,1904,753,1
9281,5.71,1659,120,1
9309,5.90,1509,-462,1
9337,5.67,1473,-895,1
9365,6.30,1522,-1145,1
9393,5.71,1610,-1228,1
9421,6.66,1648,-1189,1
9449,6.04,1611,-1090,1
9477,6.67,1519,-989,1
9505,6.45,1449,-921,1
9533,6.68,1371,-893,1
9561,7.09,1306,-890,1
9589,6.66,1274,-899,1
9617,7.53,1331,-898,1
9645,6.85,1837,-840,1
9673,7.76,2989,-616,1
9701,7.35,4095,-132,1
9729,7.78,4095,522,1
9757,7.90,4095,1102,1
9785,7.74,3609,1416,1
9813,8.54,2737,1375,1
9841,7.86,2221,996,1
9869,8.82,1867,425,1
9897,8.39,1634,-160,1
9925,8.81,1501,-642,1
9953,8.95,1506,-963,1
9981,8.80,1588,-1114,1
10009,9.51,1627,-1123,1
10037,8.83,1589,-1045,1
10065,9.75,1519,-943,1
10093,9.34,1444,-860,1
10121,9.71,1381,-806,1
10149,9.85,1319,-778,1
10177,9.57,1261,-767,1
10205,10.47,1265,-756,1
10233,9.87,1555,-712,1
10261,10.64,2526,-547,1
10289,10.33,4048,-127,1
10317,10.41,4095,530,1
10345,11.01,4095,1175,1
10373,10.45,4095,1597,1
10401,11.37,3232,1713,1
10429,10.80,2608,1483,1
10457,11.48,2191,988,1
10485,11.53,1840,395,1
10513,11.38,1583,-160,1
10541,12.14,1477,-598,1
10569,11.59,1509,-878,1
10597,12.47,1584,-996,1
10625,12.24,1590,-983,1
10653,12.30,1535,-900,1
10681,12.94,1458,-808,1
10709,12.36,1361,-739,1
10737,13.05,1294,-702,1
10765,12.85,1223,-688,1
10793,13.07,1202,-683,1
10821,13.63,1266,-666,1
10849,13.05,1733,-594,1
10877,13.97,2806,-369,1
10905,13.68,4095,111,1
10933,13.74,4095,782,1
10961,14.43,4095,1393,1
10989,13.93,3984,1760,1
11017,14.92,3031,1807,1
11045,14.68,2541,1513,1
11073,14.61,2186,990,1
11101,15.38,1856,411,1
11129,14.96,1616,-111,1
11157,15.56,1529,-516,1
11185,15.69,1580,-769,1
11213,15.52,1645,-868,1
11241,16.41,1631,-850,1
11269,15.92,1567,-776,1
11297,16.32,1469,-699,1
11325,16.86,1379,-649,1
11353,16.41,1291,-629,1
11381,17.05,1222,-632,1
11409,17.17,1190,-643,1
11437,17.03,1200,-643,1
11465,17.97,1378,-607,1
11493,17.55,2129,-476,1
11521,17.83,3373,-143,1
11549,18.48,4095,428,1
11577,18.09,4095,1088,1
11605,18.58,4095,1607,1
11633,19.00,3805,1863,1
11661,18.53,3021,1810,1
11689,19.53,2559,1460,1
11717,19.37,2179,929,1
11745,19.21,1806,358,1
11773,20.19,1554,-160,1
11801,19.92,1475,-567,1
11829,20.06,1505,-824,1
11857,20.89,1562,-927,1
11885,20.52,1535,-914,1
11913,20.86,1455,-845,1
11941,21.51,1342,-774,1
11969,20.95,1267,-729,1
11997,21.77,1221,-709,1
12025,22.08,1188,-699,1
12053,21.69,1171,-684,1
12081,22.56,1165,-657,1
12109,22.94,1219,-610,1
12137,22.52,1703,-512,1
12165,23.47,2779,-270,1
12193,23.55,4095,218,1
12221,23.31,4095,893,1
12249,24.35,4095,1505,1
12277,24.55,4095,1876,1
12305,24.21,3296,1949,1
12333,25.01,2795,1702,1
12361,25.28,2384,1221,1
12389,24.97,1974,651,1
12417,25.98,1663,100,1
12445,26.12,1491,-364,1
12473,25.79,1468,-697,1
12501,26.79,1505,-881,1
12529,27.04,1506,-933,1
12557,26.76,1457,-896,1
12585,27.44,1374,-827,1
12613,27.96,1291,-766,1
12641,27.55,1200,-733,1
12669,28.08,1133,-722,1
12697,28.90,1099,-719,1
12725,28.39,1106,-709,1
12753,28.87,1116,-680,1
12781,29.85,1159,-626,1
12809,29.77,1430,-535,1
12837,29.64,2304,-343,1
12865,30.59,3622,58,1
12893,30.84,4095,679,1
12921,30.58,4095,1331,1
12949,31.38,4095,1803,1
12977,32.00,3258,1970,1
13005,31.59,2726,1781,1
13033,31.89,2340,1321,1
13061,32.92,1951,751,1
13089,33.16,1629,193,1
13117,32.95,1425,-281,1
13145,33.54,1395,-630,1
13173,34.45,1439,-830,1
13201,34.25,1467,-891,1
13229,34.21,1426,-857,1
13257,35.25,1339,-786,1
13285,35.64,1264,-723,1
13313,35.34,1162,-687,1
13341,35.65,1095,-675,1
13369,36.71,1077,-672,1
13397,36.99,1085,-660,1
13425,36.84,1111,-628,1
13453,37.16,1134,-573,1
13481,38.30,1136,-503,1
13509,38.65,1143,-428,1
13537,38.30,1313,-346,1
13565,38.71,2082,-199,1
13593,39.86,3274,125,1
13621,40.05,4095,679,1
13649,39.86,4095,1327,1
13677,40.16,3712,1817,1
13705,41.18,2888,1958,1
13733,41.79,2384,1713,1
13761,41.70,2069,1214,1
13789,41.91,1787,647,1
13817,42.66,1535,132,1
13845,43.49,1438,-272,1
13873,43.79,1456,-540,1
13901,43.67,1529,-668,1
13929,43.96,1568,-677,1
13957,45.02,1504,-618,1
13985,45.60,1397,-551,1
14013,45.81,1296,-511,1
14041,45.88,1206,-506,1
14069,46.16,1153,-525,1
14097,47.00,1135,-546,1
14125,47.76,1154,-551,1
14153,48.33,1181,-530,1
14181,48.31,1219,-482,1
14209,48.50,1237,-415,1
14237,49.21,1232,-343,1
14265,50.24,1225,-278,1
14293,50.99,1403,-211,1
14321,51.15,2186,-81,1
14349,51.23,3362,230,1
14377,51.65,4095,765,1
14405,52.22,4095,1380,1
14433,53.26,3621,1826,1
14461,53.79,2800,1918,1
14489,54.17,2290,1631,1
14517,54.35,1955,1105,1
14545,54.61,1711,523,1
14573,55.07,1557,11,1
14601,55.82,1535,-365,1
14629,56.63,1602,-581,1
14657,57.36,1659,-649,1
14685,57.91,1659,-616,1
14713,58.32,1589,-543,1
14741,58.54,1472,-482,1
14769,58.81,1339,-461,1
14797,59.22,1234,-483,1
14825,59.76,1146,-530,1
14853,60.45,1164,-576,1
14881,61.32,1199,-594,1
14909,62.10,1249,-573,1
14937,62.75,1272,-518,1
14965,63.40,1283,-444,1
14993,63.91,1285,-368,1
15021,64.19,1535,-284,1
15049,64.54,2418,-123,1
15077,64.95,3664,234,1
15105,65.33,4095,803,1
15133,65.77,4095,1401,1
15161,66.39,3552,1792,1
15189,67.05,2793,1824,1
15217,67.66,2298,1499,1
15245,68.41,1971,962,1
15273,69.10,1725,388,1
15301,69.85,1568,-105,1
15329,70.59,1495,-465,1
15357,71.20,1520,-679,1
15385,71.81,1572,-760,1
15413,72.36,1585,-741,1
15441,72.94,1535,-675,1
15469,73.48,1418,-609,1
15497,74.06,1319,-573,1
15525,74.58,1223,-572,1
15553,75.11,1191,-593,1
15581,75.65,1181,-612,1
