Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.16,421,27,1
8952,-0.22,605,122,1
8979,0.31,797,275,1
9006,0.24,816,434,1
9033,0.54,699,545,1
9060,0.15,591,569,1
9087,0.68,539,512,1
9114,0.32,571,415,1
9141,0.50,644,325,1
9168,0.80,739,270,1
9195,0.49,1138,277,1
9222,0.56,2705,455,1
9249,0.96,4095,946,1
9276,0.65,4095,1662,1
9303,0.52,4095,2290,1
9330,0.99,4095,2633,1
9357,1.12,4095,2691,1
9384,0.61,4095,2544,1
9411,1.00,4095,2285,1
9438,1.21,3440,1943,1
9465,1.08,1584,1398,1
9492,0.87,624,538,1
9519,1.40,452,-473,1
9546,1.34,661,-1323,1
9573,1.15,855,-1819,1
9600,1.29,886,-1969,1
9627,1.69,769,-1906,1
9654,1.34,594,-1774,1
9681,1.38,481,-1666,1
9708,1.80,465,-1597,1
9735,1.75,553,-1539,1
9762,1.44,675,-1457,1
9789,1.70,806,-1333,1
9816,2.01,990,-1168,1
9843,1.76,1883,-924,1
9870,1.69,4095,-434,1
9897,2.15,4095,351,1
9924,2.08,4095,1144,1
9951,1.85,4095,1670,1
9978,2.18,4095,1891,1
10005,2.48,4095,1875,1
10032,2.26,4095,1720,1
10059,2.18,4095,1503,1
10086,2.57,1930,1137,1
10113,2.59,720,424,1
10140,2.32,374,-551,1
10167,2.51,503,-1450,1
10194,2.92,732,-2022,1
10221,2.64,826,-2218,1
10248,2.64,767,-2147,1
10275,3.08,637,-1962,1
10302,3.07,529,-1773,1
10329,2.87,506,-1625,1
10356,3.10,566,-1505,1
10383,3.40,679,-1381,1
10410,3.14,772,-1234,1
10437,3.15,831,-1067,1
10464,3.61,886,-896,1
10491,3.56,1503,-697,1
10518,3.34,3647,-303,1
10545,3.64,4095,406,1
10572,3.77,4095,1213,1
10599,3.64,4095,1819,1
10626,3.74,4095,2126,1
10653,4.11,4095,2177,1
10680,4.02,4095,2060,1
10707,3.86,3875,1846,1
10734,4.13,1597,1430,1
10761,4.41,481,640,1
10788,4.11,301,-379,1
10815,4.29,618,-1254,1
10842,4.57,977,-1737,1
10869,4.66,1152,-1814,1
10896,4.46,1069,-1634,1
10923,4.72,831,-1387,1
10950,4.89,607,-1206,1
10977,4.76,491,-1125,1
11004,4.96,494,-1107,1
11031,5.22,599,-1088,1
11058,5.15,754,-1019,1
11085,5.06,869,-888,1
11112,5.40,1022,-709,1
11139,5.47,1861,-460,1
11166,5.24,4095,22,1
11193,5.47,4095,797,1
11220,5.78,4095,1584,1
11247,5.73,4095,2106,1
11274,5.68,4095,2325,1
11301,6.16,4095,2309,1
11328,6.18,4095,2151,1
11355,6.11,3218,1873,1
11382,6.30,1390,1351,1
11409,6.62,595,509,1
11436,6.38,661,-437,1
11463,6.49,1055,-1155,1
11490,6.86,1313,-1479,1
11517,6.92,1270,-1471,1
11544,6.71,991,-1315,1
11571,7.22,693,-1176,1
11598,7.25,497,-1127,1
11625,7.04,464,-1145,1
11652,7.09,583,-1163,1
11679,7.56,725,-1122,1
11706,7.35,989,-997,1
11733,7.37,2127,-732,1
11760,7.84,4095,-179,1
11787,8.01,4095,655,1
11814,7.77,4095,1463,1
11841,8.10,4095,1989,1
11868,8.39,4095,2205,1
11895,8.27,4095,2186,1
11922,8.31,4095,2028,1
11949,8.68,3180,1752,1
11976,8.71,1276,1222,1
12003,8.74,354,353,1
12030,9.24,304,-644,1
12057,9.50,624,-1429,1
12084,9.13,944,-1812,1
12111,9.48,1047,-1822,1
12138,9.78,931,-1619,1
12165,9.66,763,-1379,1
12192,9.75,630,-1198,1
12219,10.24,597,-1093,1
12246,10.21,618,-1029,1
12273,10.12,656,-968,1
12300,10.60,897,-876,1
12327,10.77,2149,-658,1
12354,10.53,4095,-132,1
12381,10.93,4095,695,1
12408,11.15,4095,1503,1
12435,11.00,4095,2031,1
12462,11.20,4095,2249,1
12489,11.62,4095,2232,1
12516,11.41,4095,2074,1
12543,11.48,4095,1856,1
12570,11.90,2603,1533,1
12597,11.94,1081,931,1
12624,11.82,432,38,1
12651,12.22,414,-890,1
12678,12.25,607,-1573,1
12705,12.20,752,-1894,1
12732,12.66,747,-1910,1
12759,12.86,656,-1760,1
12786,12.60,563,-1567,1
12813,13.12,533,-1397,1
12840,13.35,559,-1259,1
12867,13.31,607,-1135,1
12894,13.69,743,-1004,1
12921,13.98,1535,-805,1
12948,13.70,3984,-342,1
12975,13.94,4095,472,1
13002,14.19,4095,1341,1
13029,14.06,4095,1950,1
13056,14.47,4095,2235,1
13083,14.71,4095,2260,1
13110,14.62,4095,2123,1
13137,15.04,4095,1912,1
13164,15.16,2672,1591,1
13191,15.04,1149,997,1
13218,15.46,535,118,1
13245,15.45,573,-791,1
13272,15.39,805,-1449,1
13299,15.83,960,-1744,1
13326,15.82,908,-1744,1
13353,15.89,774,-1598,1
13380,16.28,654,-1431,1
13407,16.19,591,-1299,1
13434,16.14,589,-1202,1
13461,16.70,642,-1115,1
13488,16.34,943,-999,1
13515,16.66,2255,-750,1
13542,17.09,4095,-194,1
13569,16.74,4095,645,1
13596,17.27,4095,1449,1
13623,17.52,4095,1970,1
13650,17.28,4095,2183,1
13677,17.80,4095,2164,1
13704,18.00,4095,2008,1
13731,17.85,4095,1795,1
13758,18.38,1931,1434,1
13785,18.39,839,733,1
13812,18.32,603,-208,1
13839,18.96,783,-1050,1
13866,18.68,981,-1565,1
13893,19.13,1007,-1730,1
13920,19.56,886,-1668,1
13947,19.07,730,-1526,1
13974,19.65,624,-1393,1
14001,19.93,593,-1294,1
14028,19.73,649,-1211,1
14055,20.28,1013,-1098,1
14082,20.15,2519,-826,1
14109,20.32,4095,-230,1
14136,20.87,4095,622,1
14163,20.65,4095,1408,1
14190,21.02,4095,1905,1
14217,21.36,4095,2099,1
14244,21.03,4095,2071,1
14271,21.84,4095,1915,1
14298,21.79,4095,1707,1
14325,21.86,2655,1400,1
14352,22.42,1219,827,1
14379,22.13,639,-18,1
14406,22.66,598,-892,1
14433,22.95,727,-1536,1
14460,22.76,768,-1852,1
14487,23.45,690,-1901,1
14514,23.24,579,-1805,1
14541,23.49,503,-1664,1
14568,24.03,496,-1523,1
14595,23.77,566,-1386,1
14622,24.39,1059,-1213,1
14649,24.34,2742,-865,1
14676,24.42,4095,-190,1
14703,25.07,4095,699,1
14730,24.72,4095,1481,1
14757,25.48,4095,1958,1
14784,25.38,4095,2132,1
14811,25.43,4095,2089,1
14838,26.14,4095,1925,1
14865,25.66,4095,1714,1
14892,26.40,2114,1373,1
14919,26.37,809,704,1
14946,26.50,342,-239,1
14973,27.08,374,-1149,1
15000,26.73,549,-1767,1
15027,27.43,630,-2022,1
15054,27.35,617,-1996,1
15081,27.57,558,-1825,1
15108,28.05,487,-1617,1
15135,27.74,455,-1428,1
15162,28.57,482,-1271,1
15189,28.29,959,-1104,1
15216,28.59,2640,-777,1
15243,28.97,4095,-118,1
15270,28.65,4095,776,1
15297,29.62,4095,1574,1
15324,29.16,4095,2065,1
15351,29.86,4095,2248,1
15378,29.84,4095,2207,1
15405,30.00,4095,2039,1
15432,30.56,3201,1763,1
15459,30.26,1381,1247,1
15486,31.01,488,408,1
15513,30.75,339,-558,1
15540,31.29,526,-1343,1
15567,31.36,694,-1770,1
15594,31.50,718,-1861,1
15621,32.04,620,-1747,1
15648,31.69,500,-1564,1
15675,32.68,419,-1398,1
