Time,Pressure,PPGSignal,rawPPGSignal
32280,149.65,109,1693
32288,148.26,443,1696
32295,148.46,861,1701
32302,148.89,1164,1699
32309,148.74,1303,1708
32316,149.28,1305,1709
32323,149.58,1219,1713
32329,149.85,1089,1719
32336,150.29,949,1726
32343,150.65,816,1728
32350,150.98,698,1731
32357,151.39,594,1737
32364,151.80,503,1740
32371,152.20,422,1741
32378,152.49,347,1743
32385,152.71,277,1743
32391,153.31,211,1738
32398,153.74,148,1742
32405,153.96,89,1741
32412,154.45,33,1737
32419,154.85,-19,1727
32426,155.00,-68,1723
32433,155.36,-114,1717
32440,155.80,-156,1712
32447,155.79,-195,1705
32454,156.18,-230,1703
32460,156.62,-260,1696
32467,156.67,-286,1697
32474,156.96,-308,1691
32481,157.35,-327,1687
32488,157.51,-342,1687
32495,157.77,-355,1690
32502,158.31,-363,1685
32509,158.46,-368,1693
32516,158.64,-371,1694
32523,159.21,-371,1695
32530,159.27,-370,1698
32537,160.33,-367,1699
32544,157.68,-362,1698
32551,152.91,-357,1707
32558,160.88,-350,1712
32564,154.28,-343,1712
32571,159.34,-335,1712
32578,155.88,-327,1713
32585,156.40,-319,1718
32592,156.96,-311,1723
32599,155.94,-301,1727
32606,156.70,-291,1723
32613,156.17,-280,1730
32620,156.34,-269,1728
32627,156.23,-259,1729
32634,156.14,-248,1728
32641,156.13,-238,1735
32648,155.97,-227,1735
32655,156.00,-217,1738
32662,155.89,-207,1741
32668,155.88,-198,1735
32675,155.81,-190,1731
32682,155.80,-181,1735
32689,155.66,-173,1735
32696,155.57,-165,1735
32703,155.57,-157,1733
32710,155.55,-150,1729
32717,155.52,-144,1729
32724,155.36,-137,1727
32731,155.39,-131,1731
32738,155.31,-123,1731
32745,155.29,-115,1731
32752,155.37,-107,1730
32759,155.26,-99,1730
32766,155.26,-91,1733
32772,155.22,-84,1735
32779,155.22,-76,1733
32786,155.18,-69,1732
32793,155.24,-63,1733
32800,155.08,-58,1731
32807,155.09,-54,1739
32814,155.07,-49,1738
32821,154.95,-44,1737
32828,154.89,-38,1741
32835,154.86,-31,1740
32842,154.77,-24,1751
32849,154.72,-19,1749
32856,154.79,-15,1754
32863,154.79,-11,1754
32869,154.76,-6,1751
32876,154.75,-2,1758
32883,154.73,2,1758
32890,154.82,6,1765
32897,154.95,9,1761
32904,154.90,11,1765
32911,155.01,14,1766
32918,154.98,16,1766
32925,155.07,16,1771
32932,155.00,15,1767
32938,155.00,13,1757
32945,154.99,11,1751
32952,155.03,9,1747
32959,154.83,6,1745
32966,154.88,3,1743
32973,154.82,0,1739
32980,154.75,-2,1739
32987,154.66,-4,1735
32994,154.72,-4,1734
33001,154.53,-5,1733
33007,154.55,-5,1735
33014,154.43,-4,1742
33021,154.39,-1,1743
33028,154.30,1,1754
33035,154.37,6,1750
33042,154.36,10,1756
33049,154.20,14,1755
33056,154.27,17,1760
33063,154.20,20,1765
33070,154.17,22,1771
33077,154.14,24,1774
33083,154.05,26,1775
33090,154.13,26,1777
33097,154.06,26,1775
33104,154.01,25,1776
33111,154.05,24,1778
33118,154.03,23,1776
33125,153.98,21,1775
33132,153.93,18,1776
33139,153.95,16,1777
33145,153.91,13,1776
33152,153.89,12,1774
33159,153.86,10,1776
33166,153.87,8,1770
33173,153.90,6,1771
33180,153.82,5,1773
33187,153.87,3,1774
33194,153.91,1,1771
33200,153.85,0,1771
33207,153.84,0,1763
33214,153.78,0,1765
33221,153.88,-1,1769
33228,153.81,-3,1769
33235,153.71,-4,1771
33242,153.84,-5,1774
33249,153.71,-4,1775
33256,153.71,-3,1776
33263,153.63,-1,1779
33270,153.64,0,1778
33276,153.60,1,1781
33283,153.57,2,1779
33290,153.62,2,1778
33297,153.58,2,1778
33304,153.51,2,1779
33311,153.42,1,1776
33318,153.39,0,1776
33325,153.46,-1,1779
33332,153.40,-2,1777
33339,153.36,-3,1776
33345,153.39,-3,1780
33352,153.34,-3,1782
33359,153.30,-2,1783
33366,153.31,0,1776
33373,153.29,0,1781
33380,153.30,0,1778
33387,153.28,0,1776
33394,153.21,-2,1777
33401,153.20,-3,1776
33408,153.35,-5,1776
33415,153.31,-6,1776
33421,153.16,-5,1782
33428,153.13,-4,1790
33435,153.11,-1,1787
33442,153.05,2,1798
33449,153.12,5,1795
33456,153.04,8,1805
33463,153.09,11,1808
33470,153.11,15,1810
33477,153.10,17,1814
33484,153.13,18,1814
33491,153.11,18,1815
33497,153.13,18,1815
33504,153.06,18,1814
33511,153.10,16,1812
33518,153.03,13,1812
33525,153.04,9,1808
33532,152.99,6,1811
33539,152.99,4,1811
33546,152.92,3,1809
33552,152.89,1,1809
33559,152.92,0,1813
33566,152.98,0,1806
33573,152.96,0,1812
33580,152.89,-2,1805
33587,152.92,-5,1797
33594,152.93,-7,1801
33601,152.87,-10,1799
33608,152.95,-13,1802
33615,152.97,-16,1797
33622,153.12,-17,1795
33629,153.09,-18,1796
33635,153.16,-18,1797
33642,153.23,-17,1797
33649,153.18,-16,1798
33656,153.32,-14,1795
33663,153.19,-13,1794
33670,153.27,-13,1792
33677,153.33,-13,1792
33684,153.36,-13,1791
33691,153.15,-12,1797
33698,153.18,-11,1777
33705,153.14,-10,1790
33712,153.05,-10,1790
33719,153.02,-9,1791
33726,152.90,-8,1792
33733,152.95,-8,1798
33739,152.96,-7,1795
33746,152.85,-6,1795
33753,152.92,-5,1794
33760,152.83,-4,1798
33767,152.77,-3,1800
33774,152.82,-1,1808
33781,152.74,1,1799
33788,152.83,3,1798
33795,152.80,3,1797
33802,152.75,3,1794
33809,152.71,1,1795
33816,152.67,0,1794
33822,152.70,-1,1798
33829,152.55,-1,1794
33836,152.56,0,1795
33843,152.51,0,1801
33850,152.55,0,1797
33857,152.55,1,1794
33864,152.44,0,1792
33871,152.55,0,1794
33878,152.41,-1,1794
33884,152.41,-2,1790
33891,152.42,-3,1792
33898,152.44,-3,1792
33905,152.43,-3,1786
33912,152.49,-3,1793
33919,152.44,-2,1791
33926,152.46,-1,1796
33933,152.54,0,1798
33940,152.50,2,1806
33947,152.40,5,1802
33954,152.47,7,1805
33961,152.46,8,1807
33967,152.47,8,1806
33974,152.46,7,1803
33981,152.46,6,1797
33988,152.41,4,1800
33995,152.34,2,1798
34002,152.34,1,1797
34009,152.28,2,1803
34016,152.32,3,1806
34023,152.21,4,1801
34029,152.16,5,1808
34036,152.18,6,1808
34043,152.11,7,1809
34050,152.24,8,1815
34057,152.21,8,1818
34064,152.19,9,1813
34071,152.15,11,1815
34078,152.14,12,1820
34085,152.20,12,1820
34091,152.09,10,1809
34098,152.12,7,1811
34105,152.12,4,1808
34112,152.08,1,1807
34119,152.07,-1,1807
34126,152.02,-3,1808
34133,152.03,-3,1806
34140,151.95,-4,1808
34147,152.00,-4,1808
34154,151.92,-4,1807
34161,151.97,-4,1808
34168,151.91,-4,1807
34174,151.89,-3,1794
34181,151.91,-4,1807
34188,151.86,-4,1807
34195,151.85,-4,1793
34202,151.85,-5,1807
34209,151.84,-5,1808
34216,151.82,-5,1808
34223,151.94,-4,1808
34230,151.68,-3,1809
34237,151.83,-1,1813
34244,151.89,0,1808
34251,151.84,1,1808
34258,151.92,-1,1806
34265,151.85,-4,1795
34271,151.83,-7,1793
34278,151.81,-10,1802
34285,151.80,-12,1794
34292,151.77,-13,1790
34299,151.73,-13,1791
34306,151.80,-13,1799
34313,151.76,-11,1797
34320,151.68,-9,1795
34327,151.84,-6,1797
34334,151.76,-5,1797
34341,151.75,-4,1798
34348,151.83,-2,1797
34355,151.96,-1,1798
34362,152.00,0,1799
34368,152.17,0,1806
34375,152.17,2,1806
34382,152.20,3,1807
34389,152.30,5,1808
34396,152.22,6,1808
