Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.13,814,52,1
8952,-0.17,737,208,1
8979,0.17,1051,414,1
9006,0.07,1360,622,1
9033,0.34,1466,818,1
9060,0.21,1346,955,1
9087,0.43,1136,981,1
9114,0.34,958,883,1
9141,0.80,894,701,1
9168,0.34,919,500,1
9195,0.93,976,337,1
9222,0.79,1072,237,1
9249,0.74,1281,208,1
9276,1.04,2130,290,1
9303,0.84,4095,627,1
9330,1.18,4095,1243,1
9357,1.20,4095,1869,1
9384,1.04,4095,2255,1
9411,1.42,4095,2367,1
9438,1.18,4095,2270,1
9465,1.45,2594,1952,1
9492,1.62,1343,1303,1
9519,1.34,727,371,1
9546,1.73,699,-582,1
9573,1.55,976,-1290,1
9600,1.69,1232,-1632,1
9627,1.89,1301,-1658,1
9654,1.72,1226,-1512,1
9681,2.12,1077,-1339,1
9708,1.91,971,-1219,1
9735,1.98,929,-1165,1
9762,2.24,945,-1146,1
9789,2.02,1023,-1123,1
9816,2.34,1122,-1071,1
9843,2.44,1390,-970,1
9870,2.40,2447,-755,1
9897,2.64,4095,-289,1
9924,2.41,4095,415,1
9951,2.75,4095,1089,1
9978,2.80,4095,1517,1
10005,2.69,4095,1678,1
10032,3.09,4095,1640,1
10059,2.83,3494,1446,1
10086,3.12,1921,1023,1
10113,3.11,950,295,1
10140,3.04,641,-597,1
10167,3.42,749,-1382,1
10194,3.21,971,-1863,1
10221,3.49,1114,-2007,1
10248,3.60,1100,-1909,1
10275,3.47,989,-1711,1
10302,3.83,890,-1520,1
10329,3.70,847,-1378,1
10356,3.84,882,-1275,1
10383,3.94,951,-1182,1
10410,3.86,1019,-1077,1
10437,4.23,1072,-955,1
10464,4.07,1360,-808,1
10491,4.24,2491,-558,1
10518,4.26,4095,-59,1
10545,4.19,4095,668,1
10572,4.61,4095,1356,1
10599,4.47,4095,1792,1
10626,4.67,4095,1959,1
10653,4.79,4095,1925,1
10680,4.65,3879,1760,1
10707,5.02,2085,1401,1
10734,4.78,1022,720,1
10761,5.14,617,-181,1
10788,5.16,685,-1018,1
10815,5.20,912,-1565,1
10842,5.45,1087,-1761,1
10869,5.30,1119,-1688,1
10896,5.66,1035,-1487,1
10923,5.65,928,-1278,1
10950,5.66,870,-1119,1
10977,5.95,865,-1014,1
11004,5.74,941,-930,1
11031,6.13,1023,-839,1
11058,6.08,1081,-728,1
11085,6.27,1092,-607,1
11112,6.50,1233,-482,1
11139,6.27,2124,-299,1
11166,6.65,4095,117,1
11193,6.53,4095,814,1
11220,6.83,4095,1521,1
11247,6.96,4095,1990,1
11274,6.83,4095,2183,1
11301,7.35,4095,2162,1
11328,7.05,3766,1990,1
11355,7.43,2108,1610,1
11382,7.42,1114,920,1
11409,7.53,722,31,1
11436,7.84,786,-785,1
11463,7.60,1004,-1320,1
11490,8.07,1165,-1519,1
11517,7.90,1189,-1461,1
11544,8.04,1109,-1281,1
11571,8.32,990,-1095,1
11598,8.22,903,-960,1
11625,8.70,892,-878,1
11652,8.40,957,-821,1
11679,8.76,1056,-752,1
11706,8.78,1130,-654,1
11733,8.87,1152,-538,1
11760,9.08,1158,-421,1
11787,9.02,1584,-292,1
