Time,Pressure,PPGSignal,rawPPGSignal
8167,-0.20,2912,187,0
8195,-0.31,2914,761,0
8222,-0.41,2923,1478,0
8249,-0.47,2956,2001,0
8276,-0.29,2971,2248,0
8303,-0.26,2970,2260,0
8330,-0.22,2947,2115,0
8357,-0.04,2941,1889,0
8384,-0.18,2960,1641,0
8411,-0.36,2980,1407,0
8438,-0.27,3005,1204,0
8465,-0.24,3011,1031,0
8492,-0.25,2991,878,0
8519,-0.26,2996,735,0
8546,-0.29,3055,603,0
8573,-0.20,3151,494,0
8600,-0.14,3171,409,0
8627,-0.21,3130,335,0
8654,-0.31,3046,247,0
8681,-0.24,2963,134,0
8708,-0.26,2906,0,0
8735,-0.24,2910,-139,0
8762,-0.24,2930,-257,0
8789,-0.29,2944,-345,0
8816,-0.29,2946,-405,0
8843,-0.39,2945,-448,0
8870,-0.30,2932,-482,0
8897,-0.33,2943,-512,0
8924,-0.26,2955,-538,0
8951,-0.21,2959,-558,0
8978,-0.22,2971,-574,0
9005,-0.16,2984,-587,0
9032,-0.11,2995,-594,0
9059,-0.31,2992,-597,0
9086,-0.20,2986,-600,0
9113,-0.28,2959,-605,0
9140,-0.10,2922,-617,0
9167,-0.43,2905,-635,0
9194,-0.52,2939,-650,0
9221,-0.66,3011,-648,0
9248,-0.62,3061,-624,0
9275,-0.31,3056,-585,0
9302,-0.76,3026,-549,0
9329,-0.39,2982,-530,0
9356,-0.29,2959,-529,0
9383,-0.17,2934,-539,0
9410,-0.13,2934,-550,0
9437,-0.20,2956,-554,0
9464,-0.14,2975,-543,0
9491,-0.31,3008,-519,0
9518,-0.58,3036,-484,0
9545,-0.37,3027,-446,0
9572,-0.38,3017,-413,0
9599,-0.38,2983,-389,0
9626,-0.29,2960,-379,0
9653,-0.30,2956,-378,0
9680,-0.32,2971,-378,0
9707,-0.32,2967,-371,0
9734,-0.45,2974,-358,0
9761,-0.38,2989,-340,0
9788,-0.49,2983,-319,0
9815,-0.37,2991,-299,0
9842,-0.35,2990,-279,0
9869,-0.36,2983,-260,0
9896,-0.39,2981,-241,0
