Time,Pressure,PPGSignal,BL_W20_T2.5_D10_C2,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W80_T2.5_D10_C2
96433,-0.38,-72,0,0,0,0
96474,-0.35,-72,0,0,0,0
96515,-0.35,-70,0,0,0,0
96556,-0.36,-70,0,0,0,0
96597,-0.34,-71,0,0,0,0
96638,-0.35,-74,0,0,0,0
96679,-0.37,-82,0,0,0,0
96720,-0.31,-86,0,0,0,0
96761,-0.33,-83,0,0,0,0
96802,-0.26,-80,0,0,0,0
96843,-0.28,-81,0,0,0,0
96884,-0.31,-84,0,0,0,0
96925,-0.25,-86,0,0,0,0
96966,-0.34,-90,0,0,0,0
97007,-0.35,-94,0,0,0,0
97048,-0.34,-92,0,0,0,0
97089,-0.33,-82,0,0,0,0
97130,-0.37,-71,0,0,0,0
97171,-0.27,-62,0,0,0,0
97212,-0.32,-57,0,0,0,0
97253,-0.31,-59,0,0,0,0
97294,-0.24,-66,0,0,0,0
97335,-0.28,-75,0,0,0,0
97376,-0.33,-76,0,0,0,0
97417,-0.29,-66,0,0,0,0
97458,-0.26,-61,0,0,0,0
97499,-0.28,-64,0,0,0,0
97540,-0.31,-68,0,0,0,0
97581,-0.32,-73,0,0,0,0
97622,-0.28,-74,0,0,0,0
97663,-0.36,-74,0,0,0,0
97704,-0.31,-76,0,0,0,0
97745,-0.31,-77,0,0,0,0
97786,-0.35,-77,0,0,0,0
97827,-0.37,-83,0,0,0,0
97868,-0.31,-95,0,0,0,0
97909,-0.42,-103,0,0,0,0
97950,-0.33,-97,0,0,0,0
97991,-0.34,-83,0,0,0,0
98032,-0.29,-75,0,0,0,0
98073,-0.37,-76,0,0,0,0
98114,-0.33,-82,0,0,0,0
98155,-0.30,-86,0,0,0,0
98196,-0.25,-85,0,0,0,0
98237,-0.36,-82,0,0,0,0
98278,-0.24,-79,0,0,0,0
98319,-0.28,-76,0,0,0,0
98360,-0.29,-76,0,0,0,0
98401,-0.32,-77,0,0,0,0
98442,-0.31,-78,0,0,0,0
98483,-0.35,-77,0,0,0,0
98524,-0.33,-74,0,0,0,0
98565,-0.36,-76,0,0,0,0
98606,-0.30,-83,0,0,0,0
98647,-0.35,-88,0,0,0,0
98688,-0.37,-87,0,0,0,0
98729,-0.32,-85,0,0,0,0
98770,-0.29,-81,0,0,0,0
98811,-0.33,-77,0,0,0,0
98852,-0.35,-77,0,0,0,0
98893,-0.27,-80,0,0,0,0
98934,-0.37,-81,0,0,0,0
98975,-0.40,-83,0,0,0,0
99016,-0.30,-86,0,0,0,0
99057,-0.34,-87,0,0,0,0
99098,-0.30,-83,0,0,0,0
99139,-0.32,-81,0,0,0,0
99180,-0.33,-78,0,0,0,0
99221,-0.37,-72,0,0,0,0
99262,-0.34,-66,0,0,0,0
99303,-0.34,-66,0,0,0,0
99344,-0.30,-72,0,0,0,0
99385,-0.32,-78,0,0,0,0
99426,-0.30,-81,0,0,0,0
99467,-0.40,-80,0,0,0,0
99508,-0.27,-77,0,0,0,0
99549,-0.36,-75,0,0,0,0
99590,-0.32,-75,0,0,0,0
99631,-0.38,-74,0,0,0,0
99672,-0.33,-68,0,0,0,0
99713,-0.36,-59,0,0,0,0
99754,-0.40,-49,0,0,0,0
99795,-0.45,-49,0,0,0,0
99836,-0.35,-57,0,0,0,0
99877,-0.34,-67,0,0,0,0
99918,-0.34,-77,0,0,0,0
99959,-0.38,-85,0,0,0,0
100000,-0.32,-89,0,0,0,0
100041,-0.38,-91,0,0,0,0
100082,-0.30,-91,0,0,0,0
100123,-0.36,-87,0,0,0,0
100164,-0.36,-80,0,0,0,0
100205,-0.39,-73,0,0,0,0
100246,-0.26,-72,0,0,0,0
100287,-0.39,-79,0,0,0,0
100328,-0.24,-87,0,0,0,0
100369,-0.28,-90,0,0,0,0
100410,-0.33,-88,0,0,0,0
100451,-0.37,-84,0,0,0,0
100492,-0.32,-81,0,0,0,0
100533,-0.32,-77,0,0,0,0
100574,-0.35,-75,0,0,0,0
100615,-0.32,-77,0,0,0,0
100656,-0.37,-79,0,0,0,0
100697,-0.30,-79,0,0,0,0
100738,-0.34,-79,0,0,0,0
100779,-0.34,-79,0,0,0,0
100820,-0.38,-79,0,0,0,0
100861,-0.33,-78,0,0,0,0
100902,-0.28,-79,0,0,0,0
100943,-0.28,-82,0,0,0,0
100984,-0.25,-81,0,0,0,0
101025,-0.36,-75,0,0,0,0
101066,-0.32,-72,0,0,0,0
101107,-0.32,-72,0,0,0,0
101148,-0.35,-74,0,0,0,0
101189,-0.40,-74,0,0,0,0
101230,-0.37,-71,0,0,0,0
101271,-0.34,-68,0,0,0,0
101312,-0.42,-66,0,0,0,0
101353,-0.28,-66,0,0,0,0
101394,-0.23,-68,0,0,0,0
101435,-0.41,-71,0,0,0,0
101476,-0.28,-75,0,0,0,0
101517,-0.33,-82,0,0,0,0
101558,-0.31,-92,0,0,0,0
101599,-0.37,-98,0,0,0,0
101640,-0.40,-91,0,0,0,0
101681,-0.30,-80,0,0,0,0
101722,-0.36,-77,0,0,0,0
101763,-0.33,-85,0,0,0,0
101804,-0.31,-92,0,0,0,0
101845,-0.29,-90,0,0,0,0
101886,-0.40,-84,0,0,0,0
101927,-0.36,-76,0,0,0,0
101968,-0.37,-72,0,0,0,0
102009,-0.32,-73,0,0,0,0
102050,-0.30,-80,0,0,0,0
102091,-0.26,-85,0,0,0,0
102132,-0.27,-80,0,0,0,0
102173,-0.33,-69,0,0,0,0
102214,-0.40,-60,0,0,0,0
102255,-0.34,-56,0,0,0,0
102296,-0.34,-59,0,0,0,0
102337,-0.33,-64,0,0,0,0
102378,-0.32,-70,0,0,0,0
102419,-0.38,-76,0,0,0,0
102460,-0.43,-82,0,0,0,0
102501,-0.39,-88,0,0,0,0
102542,-0.37,-92,0,0,0,0
102583,-0.35,-92,0,0,0,0
102624,-0.33,-83,0,0,0,0
102665,-0.37,-74,0,0,0,0
102706,-0.35,-81,0,0,0,0
102747,-0.32,-94,0,0,0,0
102788,-0.33,-93,0,0,0,0
102829,-0.33,-82,0,0,0,0
102870,-0.31,-81,0,0,0,0
102911,-0.34,-87,0,0,0,0
102952,-0.37,-88,0,0,0,0
102993,-0.32,-75,0,0,0,0
103034,-0.33,-52,0,0,0,0
103075,-0.30,-36,0,0,0,0
103116,-0.35,-38,0,0,0,0
103157,-0.37,-48,0,0,0,0
103198,-0.28,-55,0,0,0,0
103239,-0.35,-60,0,0,0,0
103280,-0.31,-67,0,0,0,0
103321,-0.35,-80,0,0,0,0
103362,-0.38,-97,0,0,0,0
103403,-0.40,-106,0,0,0,0
103444,-0.33,-110,0,0,0,0
103485,-0.38,-114,0,0,0,0
103526,-0.20,-105,0,0,0,0
103567,-0.33,-82,0,0,0,0
103608,-0.29,-64,0,0,0,0
103649,-0.34,-58,0,0,0,0
103690,-0.38,-60,0,0,0,0
103731,-0.33,-66,0,0,0,0
103772,-0.37,-71,0,0,0,0
103813,-0.34,-75,0,0,0,0
103854,-0.30,-77,0,0,0,0
103895,-0.36,-79,0,0,0,0
103936,-0.37,-80,0,0,0,0
103977,-0.31,-78,0,0,0,0
104018,-0.34,-74,0,0,0,0
104059,-0.38,-74,0,0,0,0
104100,-0.38,-81,0,0,0,0
104141,-0.35,-87,0,0,0,0
104182,-0.34,-86,0,0,0,0
104223,-0.31,-81,0,0,0,0
104264,-0.32,-78,0,0,0,0
104305,-0.33,-78,0,0,0,0
104346,-0.37,-79,0,0,0,0
104387,-0.36,-76,0,0,0,0
104428,-0.32,-73,0,0,0,0
104469,-0.38,-73,0,0,0,0
104510,-0.33,-76,0,0,0,0
104551,-0.27,-81,0,0,0,0
104592,-0.26,-84,0,0,0,0
104633,-0.38,-85,0,0,0,0
104674,-0.35,-83,0,0,0,0
104715,-0.37,-78,0,0,0,0
104756,-0.31,-73,0,0,0,0
104797,-0.28,-70,0,0,0,0
104838,-0.28,-69,0,0,0,0
104879,-0.38,-69,0,0,0,0
104920,-0.31,-73,0,0,0,0
104961,-0.43,-80,0,0,0,0
105002,-0.43,-84,0,0,0,0
105043,-0.32,-83,0,0,0,0
105084,-0.34,-80,0,0,0,0
105125,-0.29,-76,0,0,0,0
105166,-0.29,-69,0,0,0,0
105207,-0.40,-63,0,0,0,0
105248,-0.35,-66,0,0,0,0
105289,-0.33,-76,0,0,0,0
105330,-0.30,-83,0,0,0,0
105371,-0.33,-83,0,0,0,0
105412,-0.29,-78,0,0,0,0
105453,-0.35,-73,0,0,0,0
105494,-0.23,-67,0,0,0,0
105535,-0.34,-64,0,0,0,0
105576,-0.32,-66,0,0,0,0
105617,-0.31,-74,0,0,0,0
105658,-0.37,-81,0,0,0,0
105699,-0.35,-82,0,0,0,0
105740,-0.30,-81,0,0,0,0
105781,-0.39,-84,0,0,0,0
105822,-0.32,-92,0,0,0,0
105863,-0.41,-93,0,0,0,0
105904,-0.37,-83,0,0,0,0
105945,-0.36,-71,0,0,0,0
105986,-0.34,-65,0,0,0,0
106027,-0.28,-66,0,0,0,0
106068,-0.30,-75,0,0,0,0
106109,-0.42,-84,0,0,0,0
106150,-0.33,-87,0,0,0,0
106191,-0.39,-86,0,0,0,0
106232,-0.39,-81,0,0,0,0
106273,-0.40,-77,0,0,0,0
106314,-0.32,-73,0,0,0,0
106355,-0.34,-69,0,0,0,0
106396,-0.37,-69,0,0,0,0
106437,-0.37,-77,0,0,0,0
106478,-0.36,-88,0,0,0,0
106519,-0.38,-89,0,0,0,0
106560,-0.34,-82,0,0,0,0
106601,-0.40,-73,0,0,0,0
106642,-0.32,-72,0,0,0,0
106683,-0.28,-78,0,0,0,0
106724,-0.35,-84,0,0,0,0
106765,-0.34,-84,0,0,0,0
106806,-0.42,-78,0,0,0,0
106847,-0.40,-76,0,0,0,0
106888,-0.41,-77,0,0,0,0
106929,-0.36,-80,0,0,0,0
106970,-0.44,-80,0,0,0,0
107011,-0.37,-77,0,0,0,0
107052,-0.28,-75,0,0,0,0
107093,-0.35,-74,0,0,0,0
107134,-0.34,-73,0,0,0,0
107175,-0.38,-72,0,0,0,0
107216,-0.35,-73,0,0,0,0
107257,-0.41,-76,0,0,0,0
107298,-0.36,-78,0,0,0,0
107339,-0.38,-80,0,0,0,0
107380,-0.28,-82,0,0,0,0
107421,-0.36,-85,0,0,0,0
107462,-0.35,-88,0,0,0,0
107503,-0.32,-88,0,0,0,0
107544,-0.38,-84,0,0,0,0
107585,-0.28,-76,0,0,0,0
107626,-0.37,-69,0,0,0,0
107667,-0.36,-68,0,0,0,0
107708,-0.37,-70,0,0,0,0
107749,-0.33,-75,0,0,0,0
107790,-0.33,-83,0,0,0,0
107831,-0.35,-91,0,0,0,0
107872,-0.31,-90,0,0,0,0
107913,-0.42,-81,0,0,0,0
107954,-0.33,-69,0,0,0,0
107995,-0.35,-61,0,0,0,0
108036,-0.38,-60,0,0,0,0
108077,-0.32,-66,0,0,0,0
108118,-0.31,-78,0,0,0,0
108159,-0.29,-86,0,0,0,0
108200,-0.37,-86,0,0,0,0
108241,-0.39,-82,0,0,0,0
108282,-0.38,-81,0,0,0,0
108323,-0.39,-83,0,0,0,0
108364,-0.32,-83,0,0,0,0
108405,-0.40,-78,0,0,0,0
108446,-0.39,-68,0,0,0,0
108487,-0.36,-62,0,0,0,0
108528,-0.29,-69,0,0,0,0
108569,-0.30,-83,0,0,0,0
108610,-0.37,-92,0,0,0,0
108651,-0.36,-93,0,0,0,0
108692,-0.34,-92,0,0,0,0
108733,-0.37,-89,0,0,0,0
108774,-0.31,-85,0,0,0,0
108815,-0.39,-82,0,0,0,0
108856,-0.35,-79,0,0,0,0
108897,-0.38,-74,0,0,0,0
108938,-0.30,-69,0,0,0,0
108979,-0.33,-67,0,0,0,0
109020,-0.42,-67,0,0,0,0
109061,-0.35,-55,0,0,0,0
109102,-0.37,-34,0,0,0,0
109143,-0.35,-26,0,0,0,0
109184,-0.35,-36,0,0,0,0
109225,-0.34,-55,0,0,0,0
109266,-0.38,-75,0,0,0,0
109307,-0.42,-86,0,0,0,0
109348,-0.31,-94,0,0,0,0
109389,-0.42,-104,0,0,0,0
109430,-0.34,-109,0,0,0,0
109471,-0.41,-105,0,0,0,0
109512,-0.38,-98,0,0,0,0
109553,-0.41,-90,0,0,0,0
109594,-0.34,-81,0,0,0,0
109635,-0.36,-78,0,0,0,0
109676,-0.48,-82,0,0,0,0
109717,-0.34,-85,0,0,0,0
109758,-0.40,-84,0,0,0,0
109799,-0.41,-79,0,0,0,0
109840,-0.37,-72,0,0,0,0
109881,-0.38,-69,0,0,0,0
109922,-0.40,-71,0,0,0,0
109963,-0.38,-74,0,0,0,0
110004,-0.33,-77,0,0,0,0
110045,-0.30,-76,0,0,0,0
110086,-0.29,-73,0,0,0,0
110127,-0.33,-78,0,0,0,0
110168,-0.31,-91,0,0,0,0
110209,-0.40,-104,0,0,0,0
110250,-0.28,-108,0,0,0,0
110291,-0.40,-99,0,0,0,0
110332,-0.30,-79,0,0,0,0
110373,-0.30,-60,0,0,0,0
110414,-0.31,-55,0,0,0,0
110455,-0.38,-63,0,0,0,0
110496,-0.29,-73,0,0,0,0
110537,-0.38,-74,0,0,0,0
110578,-0.38,-73,0,0,0,0
110619,-0.33,-79,0,0,0,0
110660,-0.36,-88,0,0,0,0
110701,-0.28,-90,0,0,0,0
110742,-0.37,-81,0,0,0,0
110783,-0.44,-71,0,0,0,0
110824,-0.39,-70,0,0,0,0
110865,-0.41,-79,0,0,0,0
110906,-0.37,-89,0,0,0,0
110947,-0.40,-85,0,0,0,0
110988,-0.39,-68,0,0,0,0
111029,-0.36,-50,0,0,0,0
111070,-0.38,-44,0,0,0,0
111111,-0.44,-49,0,0,0,0
111152,-0.36,-50,0,0,0,0
111193,-0.41,-50,0,0,0,0
111234,-0.41,-58,0,0,0,0
111275,-0.38,-72,0,0,0,0
111316,-0.34,-85,0,0,0,0
111357,-0.33,-90,0,0,0,0
111398,-0.30,-81,0,0,0,0
111439,-0.41,-65,0,0,0,0
111480,-0.39,-58,0,0,0,0
111521,-0.44,-61,0,0,0,0
111562,-0.44,-67,0,0,0,0
111603,-0.42,-73,0,0,0,0
111644,-0.35,-82,0,0,0,0
111685,-0.39,-89,0,0,0,0
111726,-0.35,-86,0,0,0,0
111767,-0.33,-76,0,0,0,0
111808,-0.33,-77,0,0,0,0
111849,-0.30,-85,0,0,0,0
111890,-0.41,-91,0,0,0,0
111931,-0.40,-97,0,0,0,0
111972,-0.28,-96,0,0,0,0
112013,-0.40,-69,0,0,0,0
112054,-0.35,1,0,0,0,0
112095,-0.33,136,0,0,0,0
112136,-0.34,331,0,0,0,0
112177,-0.35,501,0,0,0,0
112218,-0.35,519,0,0,0,0
112259,-0.39,323,0,0,0,0
112300,-0.40,-16,0,0,0,0
112341,-0.42,-337,0,0,0,0
112382,-0.35,-507,0,0,0,0
112423,-0.40,-516,0,0,0,0
112464,-0.32,-431,0,0,0,0
112505,-0.44,-328,0,0,0,0
112546,-0.38,-247,0,0,0,0
112587,-0.41,-196,0,0,0,0
112628,-0.34,-172,0,0,0,0
112669,-0.37,-164,0,0,0,0
112710,-0.36,-165,0,0,0,0
112751,-0.38,-172,0,0,0,0
112792,-0.33,-178,0,0,0,0
112833,-0.33,-173,0,0,0,0
112874,-0.31,-159,0,0,0,0
112915,-0.38,-142,0,0,0,0
112956,-0.31,-125,0,0,0,0
112997,-0.23,-114,0,0,0,0
113038,-0.33,-113,0,0,0,0
113079,-0.39,-116,0,0,0,0
113120,-0.36,-114,0,0,0,0
113161,-0.40,-107,0,0,0,0
113202,-0.34,-100,0,0,0,0
113243,-0.37,-97,0,0,0,0
113284,-0.29,-93,0,0,0,0
113325,-0.38,-86,0,0,0,0
113366,-0.34,-81,0,0,0,0
113407,-0.41,-81,0,0,0,0
113448,-0.36,-86,0,0,0,0
113489,-0.31,-92,0,0,0,0
113530,-0.33,-93,0,0,0,0
113571,-0.38,-85,0,0,0,0
113612,-0.34,-71,0,0,0,0
113653,-0.33,-60,0,0,0,0
113694,-0.39,-52,0,0,0,0
113735,-0.45,-50,0,0,0,0
113776,-0.45,-56,0,0,0,0
113817,-0.50,-66,0,0,0,0
113858,-0.45,-76,0,0,0,0
113899,-0.36,-79,0,0,0,0
113940,-0.40,-75,0,0,0,0
113981,-0.35,-66,0,0,0,0
114022,-0.46,-58,0,0,0,0
114063,-0.43,-56,0,0,0,0
114104,-0.35,-60,0,0,0,0
114145,-0.35,-64,0,0,0,0
114186,-0.32,-66,0,0,0,0
114227,-0.35,-66,0,0,0,0
114268,-0.33,-64,0,0,0,0
114309,-0.42,-61,0,0,0,0
114350,-0.43,-57,0,0,0,0
114391,-0.35,-56,0,0,0,0
114432,-0.41,-63,0,0,0,0
114473,-0.44,-73,0,0,0,0
114514,-0.38,-75,0,0,0,0
114555,-0.40,-68,0,0,0,0
114596,-0.37,-56,0,0,0,0
114637,-0.40,-50,0,0,0,0
114678,-0.42,-48,0,0,0,0
114719,-0.44,-50,0,0,0,0
114760,-0.42,-55,0,0,0,0
114801,-0.41,-62,0,0,0,0
114842,-0.36,-70,0,0,0,0
114883,-0.42,-78,0,0,0,0
114924,-0.39,-84,0,0,0,0
114965,-0.39,-83,0,0,0,0
115006,-0.32,-76,0,0,0,0
115047,-0.43,-71,0,0,0,0
115088,-0.39,-69,0,0,0,0
115129,-0.36,-70,0,0,0,0
115170,-0.33,-72,0,0,0,0
115211,-0.31,-72,0,0,0,0
115252,-0.42,-68,0,0,0,0
115293,-0.39,-66,0,0,0,0
115334,-0.41,-68,0,0,0,0
115375,-0.44,-68,0,0,0,0
115416,-0.32,-68,0,0,0,0
115457,-0.40,-67,0,0,0,0
115498,-0.39,-68,0,0,0,0
115539,-0.38,-71,0,0,0,0
115580,-0.28,-76,0,0,0,0
115621,-0.42,-77,0,0,0,0
115662,-0.32,-74,0,0,0,0
115703,-0.35,-67,0,0,0,0
115744,-0.38,-63,0,0,0,0
115785,-0.38,-63,0,0,0,0
115826,-0.40,-63,0,0,0,0
115867,-0.43,-66,0,0,0,0
115908,-0.25,-75,0,0,0,0
115949,-0.43,-83,0,0,0,0
115990,-0.35,-85,0,0,0,0
116031,-0.38,-83,0,0,0,0
116072,-0.47,-81,0,0,0,0
116113,-0.39,-77,0,0,0,0
116154,-0.38,-75,0,0,0,0
116195,-0.42,-75,0,0,0,0
116236,-0.42,-79,0,0,0,0
116277,-0.41,-84,0,0,0,0
116318,-0.34,-85,0,0,0,0
116359,-0.35,-81,0,0,0,0
116400,-0.40,-77,0,0,0,0
116441,-0.43,-80,0,0,0,0
116482,-0.35,-86,0,0,0,0
116523,-0.36,-91,0,0,0,0
116564,-0.31,-90,0,0,0,0
116605,-0.34,-84,0,0,0,0
116646,-0.39,-77,0,0,0,0
116687,-0.37,-75,0,0,0,0
116728,-0.41,-79,0,0,0,0
116769,-0.36,-86,0,0,0,0
116810,-0.39,-86,0,0,0,0
116851,-0.35,-78,0,0,0,0
116892,-0.35,-69,0,0,0,0
116933,-0.35,-67,0,0,0,0
116974,-0.34,-73,0,0,0,0
117015,-0.31,-76,0,0,0,0
117056,-0.30,-74,0,0,0,0
117097,-0.44,-72,0,0,0,0
117138,-0.36,-72,0,0,0,0
117179,-0.36,-74,0,0,0,0
117220,-0.41,-76,0,0,0,0
117261,-0.33,-78,0,0,0,0
117302,-0.40,-79,0,0,0,0
117343,-0.39,-83,0,0,0,0
117384,-0.32,-88,0,0,0,0
117425,-0.42,-86,0,0,0,0
117466,-0.37,-78,0,0,0,0
117507,-0.44,-71,0,0,0,0
117548,-0.38,-70,0,0,0,0
117589,-0.40,-72,0,0,0,0
117630,-0.35,-75,0,0,0,0
117671,-0.39,-78,0,0,0,0
117712,-0.36,-81,0,0,0,0
117753,-0.40,-80,0,0,0,0
117794,-0.34,-78,0,0,0,0
117835,-0.32,-83,0,0,0,0
117876,-0.36,-87,0,0,0,0
117917,-0.39,-88,0,0,0,0
117958,-0.36,-88,0,0,0,0
117999,-0.32,-86,0,0,0,0
118040,-0.40,-81,0,0,0,0
118081,-0.35,-76,0,0,0,0
118122,-0.40,-72,0,0,0,0
118163,-0.36,-71,0,0,0,0
118204,-0.35,-70,0,0,0,0
118245,-0.38,-68,0,0,0,0
118286,-0.32,-65,0,0,0,0
118327,-0.43,-63,0,0,0,0
118368,-0.39,-64,0,0,0,0
118409,-0.33,-65,0,0,0,0
118450,-0.35,-65,0,0,0,0
118491,-0.36,-70,0,0,0,0
118532,-0.33,-80,0,0,0,0
118573,-0.31,-89,0,0,0,0
118614,-0.35,-89,0,0,0,0
118655,-0.34,-80,0,0,0,0
118696,-0.38,-66,0,0,0,0
118737,-0.33,-61,0,0,0,0
118778,-0.35,-66,0,0,0,0
118819,-0.30,-75,0,0,0,0
118860,-0.31,-81,0,0,0,0
118901,-0.34,-83,0,0,0,0
118942,-0.40,-80,0,0,0,0
118983,-0.38,-71,0,0,0,0
119024,-0.40,-63,0,0,0,0
119065,-0.36,-61,0,0,0,0
119106,-0.36,-66,0,0,0,0
119147,-0.35,-73,0,0,0,0
119188,-0.43,-76,0,0,0,0
119229,-0.49,-77,0,0,0,0
119270,-0.34,-80,0,0,0,0
119311,-0.42,-79,0,0,0,0
119352,-0.39,-76,0,0,0,0
119393,-0.40,-78,0,0,0,0
119434,-0.43,-85,0,0,0,0
119475,-0.34,-92,0,0,0,0
119516,-0.27,-93,0,0,0,0
119557,-0.38,-89,0,0,0,0
119598,-0.44,-87,0,0,0,0
119639,-0.36,-89,0,0,0,0
119680,-0.33,-89,0,0,0,0
119721,-0.30,-85,0,0,0,0
119762,-0.43,-82,0,0,0,0
119803,-0.37,-79,0,0,0,0
119844,-0.37,-76,0,0,0,0
119885,-0.37,-77,0,0,0,0
119926,-0.38,-81,0,0,0,0
119967,-0.34,-84,0,0,0,0
120008,-0.40,-82,0,0,0,0
120049,-0.38,-78,0,0,0,0
120090,-0.36,-76,0,0,0,0
120131,-0.40,-77,0,0,0,0
120172,-0.31,-76,0,0,0,0
120213,-0.36,-73,0,0,0,0
120254,-0.34,-70,0,0,0,0
120295,-0.33,-70,0,0,0,0
120336,-0.40,-77,0,0,0,0
120377,-0.37,-85,0,0,0,0
120418,-0.30,-87,0,0,0,0
120459,-0.41,-83,0,0,0,0
120500,-0.33,-80,0,0,0,0
120541,-0.38,-74,0,0,0,0
120582,-0.36,-67,0,0,0,0
120623,-0.40,-63,0,0,0,0
120664,-0.42,-66,0,0,0,0
120705,-0.36,-77,0,0,0,0
120746,-0.31,-87,0,0,0,0
120787,-0.36,-88,0,0,0,0
120828,-0.36,-83,0,0,0,0
120869,-0.43,-80,0,0,0,0
120910,-0.40,-79,0,0,0,0
120951,-0.34,-76,0,0,0,0
120992,-0.28,-73,0,0,0,0
121033,-0.35,-76,0,0,0,0
121074,-0.39,-81,0,0,0,0
121115,-0.34,-82,0,0,0,0
121156,-0.35,-77,0,0,0,0
121197,-0.28,-68,0,0,0,0
121238,-0.37,-62,0,0,0,0
121279,-0.32,-64,0,0,0,0
121320,-0.30,-73,0,0,0,0
121361,-0.42,-76,0,0,0,0
121402,-0.43,-70,0,0,0,0
121443,-0.37,-64,0,0,0,0
121484,-0.37,-62,0,0,0,0
121525,-0.35,-64,0,0,0,0
121566,-0.41,-73,0,0,0,0
121607,-0.38,-82,0,0,0,0
121648,-0.41,-87,0,0,0,0
121689,-0.34,-88,0,0,0,0
121730,-0.41,-85,0,0,0,0
121771,-0.38,-85,0,0,0,0
121812,-0.39,-88,0,0,0,0
121853,-0.38,-91,0,0,0,0
121894,-0.37,-90,0,0,0,0
121935,-0.39,-85,0,0,0,0
121976,-0.42,-75,0,0,0,0
122017,-0.40,-67,0,0,0,0
122058,-0.42,-69,0,0,0,0
122099,-0.41,-74,0,0,0,0
122140,-0.39,-73,0,0,0,0
122181,-0.37,-71,0,0,0,0
122222,-0.37,-70,0,0,0,0
122263,-0.41,-69,0,0,0,0
122304,-0.49,-69,0,0,0,0
122345,-0.44,-75,0,0,0,0
122386,-0.37,-79,0,0,0,0
122427,-0.39,-81,0,0,0,0
122468,-0.40,-82,0,0,0,0
122509,-0.39,-85,0,0,0,0
122550,-0.35,-88,0,0,0,0
122591,-0.39,-88,0,0,0,0
122632,-0.41,-85,0,0,0,0
122673,-0.45,-80,0,0,0,0
122714,-0.42,-74,0,0,0,0
122755,-0.33,-71,0,0,0,0
122796,-0.46,-72,0,0,0,0
122837,-0.43,-79,0,0,0,0
122878,-0.43,-91,0,0,0,0
122919,-0.50,-99,0,0,0,0
122960,-0.32,-98,0,0,0,0
123001,-0.36,-88,0,0,0,0
123042,-0.33,-79,0,0,0,0
123083,-0.44,-75,0,0,0,0
123124,-0.40,-79,0,0,0,0
123165,-0.42,-88,0,0,0,0
123206,-0.40,-95,0,0,0,0
123247,-0.40,-98,0,0,0,0
123288,-0.41,-97,0,0,0,0
123329,-0.45,-92,0,0,0,0
123370,-0.42,-83,0,0,0,0
123411,-0.42,-72,0,0,0,0
123452,-0.37,-65,0,0,0,0
123493,-0.35,-65,0,0,0,0
123534,-0.44,-70,0,0,0,0
123575,-0.36,-75,0,0,0,0
123616,-0.37,-76,0,0,0,0
123657,-0.49,-73,0,0,0,0
123698,-0.45,-68,0,0,0,0
123739,-0.51,-66,0,0,0,0
123780,-0.39,-68,0,0,0,0
123821,-0.46,-69,0,0,0,0
123862,-0.33,-69,0,0,0,0
123903,-0.49,-69,0,0,0,0
123944,-0.40,-67,0,0,0,0
123985,-0.46,-65,0,0,0,0
124026,-0.39,-67,0,0,0,0
124067,-0.44,-72,0,0,0,0
124108,-0.44,-75,0,0,0,0
124149,-0.38,-73,0,0,0,0
124190,-0.41,-70,0,0,0,0
124231,-0.41,-70,0,0,0,0
124272,-0.39,-71,0,0,0,0
124313,-0.41,-71,0,0,0,0
124354,-0.46,-73,0,0,0,0
124395,-0.44,-78,0,0,0,0
124436,-0.44,-81,0,0,0,0
124477,-0.38,-78,0,0,0,0
124518,-0.43,-73,0,0,0,0
124559,-0.39,-73,0,0,0,0
124600,-0.39,-75,0,0,0,0
124641,-0.36,-77,0,0,0,0
124682,-0.38,-80,0,0,0,0
124723,-0.45,-84,0,0,0,0
124764,-0.42,-85,0,0,0,0
124805,-0.42,-85,0,0,0,0
124846,-0.37,-85,0,0,0,0
124887,-0.38,-81,0,0,0,0
124928,-0.33,-74,0,0,0,0
124969,-0.42,-69,0,0,0,0
125010,-0.43,-71,0,0,0,0
125051,-0.44,-74,0,0,0,0
125092,-0.42,-76,0,0,0,0
125133,-0.39,-76,0,0,0,0
125174,-0.41,-78,0,0,0,0
125215,-0.44,-82,0,0,0,0
125256,-0.36,-86,0,0,0,0
125297,-0.38,-85,0,0,0,0
125338,-0.35,-80,0,0,0,0
125379,-0.34,-74,0,0,0,0
125420,-0.43,-70,0,0,0,0
125461,-0.36,-71,0,0,0,0
125502,-0.41,-76,0,0,0,0
125543,-0.30,-82,0,0,0,0
125584,-0.42,-86,0,0,0,0
125625,-0.47,-86,0,0,0,0
125666,-0.47,-89,0,0,0,0
125707,-0.40,-89,0,0,0,0
125748,-0.37,-84,0,0,0,0
125789,-0.42,-76,0,0,0,0
125830,-0.45,-70,0,0,0,0
125871,-0.41,-71,0,0,0,0
125912,-0.35,-75,0,0,0,0
125953,-0.48,-78,0,0,0,0
125994,-0.44,-78,0,0,0,0
126035,-0.44,-77,0,0,0,0
126076,-0.38,-77,0,0,0,0
126117,-0.35,-77,0,0,0,0
126158,-0.45,-78,0,0,0,0
126199,-0.38,-80,0,0,0,0
126240,-0.43,-80,0,0,0,0
126281,-0.42,-78,0,0,0,0
126322,-0.47,-74,0,0,0,0
126363,-0.39,-74,0,0,0,0
126404,-0.50,-78,0,0,0,0
