Time,Pressure,PPGSignal,rawPPGSignal
8438,-0.19,2118,136,1
8465,-0.20,2063,549,1
8492,-0.14,1998,1055,1
8519,-0.21,1950,1403,1
8546,-0.13,1929,1538,1
8573,-0.15,1936,1506,1
8600,-0.10,1958,1379,1
8627,-0.17,1969,1217,1
8654,-0.11,1968,1054,1
8681,-0.17,1955,903,1
8708,-0.11,1930,766,1
8735,-0.16,1889,639,1
8762,-0.17,1856,516,1
8789,-0.09,1839,398,1
8816,-0.14,1812,288,1
8843,-0.18,1807,189,1
8870,-0.07,1806,102,1
8897,-0.10,1807,30,1
8924,-0.13,1797,-31,1
8951,-0.13,1789,-85,1
8978,-0.09,1776,-135,1
9005,-0.14,1767,-180,1
9032,-0.09,1776,-221,1
9059,-0.15,1776,-255,1
9086,-0.12,1795,-282,1
9113,-0.13,1879,-296,1
9140,-0.16,2021,-284,1
9167,-0.12,2159,-239,1
9194,-0.13,2194,-172,1
9221,-0.15,2175,-112,1
9248,-0.07,2125,-86,1
9275,-0.13,2041,-103,1
9302,-0.11,1969,-158,1
9329,-0.16,1933,-235,1
9356,-0.09,1911,-314,1
9383,-0.13,1926,-377,1
9410,-0.10,1926,-416,1
9437,-0.11,1925,-433,1
9464,-0.11,1920,-436,1
9491,-0.17,1905,-433,1
9518,-0.12,1877,-431,1
9545,-0.20,1869,-433,1
9572,-0.05,1871,-436,1
9599,-0.10,1842,-437,1
9626,-0.07,1814,-438,1
9653,-0.18,1798,-441,1
9680,-0.13,1787,-444,1
9707,-0.12,1776,-445,1
9734,0.01,1781,-440,1
9761,-0.10,1795,-427,1
9788,-0.12,1799,-407,1
9815,-0.13,1866,-378,1
9842,-0.04,1991,-331,1
9869,-0.12,2147,-256,1
9896,-0.07,2218,-156,1
9923,-0.10,2221,-57,1
9950,-0.16,2178,13,1
9977,-0.09,2105,38,1
10004,-0.12,2062,22,1
10031,-0.12,2010,-22,1
10058,-0.15,1986,-77,1
10085,-0.17,1967,-128,1
10112,-0.12,1951,-166,1
10139,-0.19,1966,-188,1
10166,-0.14,1954,-195,1
10193,-0.22,1931,-193,1
10220,-0.11,1913,-191,1
10247,-0.18,1891,-190,1
10274,-0.11,1871,-191,1
10301,-0.12,1856,-194,1
10328,-0.15,1849,-198,1
10355,-0.14,1829,-200,1
10382,-0.09,1811,-199,1
10409,-0.19,1791,-199,1
10436,-0.15,1776,-198,1
10463,-0.17,1769,-197,1
10490,-0.14,1776,-192,1
10517,-0.13,1777,-181,1
10544,-0.05,1789,-164,1
10571,-0.18,1837,-141,1
10598,-0.12,1939,-105,1
10625,-0.07,2098,-43,1
10652,-0.13,2224,46,1
10679,-0.22,2288,151,1
10706,-0.07,2281,244,1
10733,-0.19,2211,298,1
10760,-0.21,2149,300,1
10787,-0.16,2114,261,1
10814,-0.09,2093,201,1
10841,-0.12,2069,140,1
10868,-0.16,2031,86,1
10895,-0.16,2016,41,1
10922,-0.13,2001,6,1
10949,-0.16,1989,-18,1
10976,-0.11,1981,-35,1
11003,-0.24,1962,-47,1
11030,-0.09,1936,-57,1
11057,-0.20,1897,-71,1
11084,-0.16,1856,-89,1
11111,-0.19,1836,-110,1
11138,-0.14,1830,-129,1
11165,-0.18,1821,-141,1
11192,-0.14,1820,-145,1
11219,-0.24,1813,-142,1
11246,-0.11,1810,-134,1
11273,-0.13,1815,-123,1
11300,-0.05,1810,-110,1
11327,-0.08,1793,-97,1
11354,-0.13,1774,-90,1
11381,-0.13,1761,-88,1
11408,-0.17,1761,-88,1
11435,-0.23,1751,-88,1
11462,-0.16,1749,-86,1
11489,-0.21,1734,-81,1
11516,-0.15,1738,-75,1
11543,-0.20,1731,-67,1
11570,-0.15,1729,-60,1
11597,-0.11,1739,-51,1
11624,-0.18,1741,-41,1
11651,-0.17,1741,-29,1
11678,-0.05,1765,-16,1
11705,-0.11,1856,4,1
11732,-0.07,2000,47,1
11759,-0.17,2159,120,1
11786,-0.12,2239,216,1
11813,-0.13,2244,310,1
11840,-0.19,2198,372,1
11867,-0.17,2151,386,1
11894,-0.15,2107,356,1
11921,-0.17,2075,299,1
11948,-0.11,2061,234,1
11975,-0.20,2044,174,1
12002,-0.07,2027,124,1
12029,-0.08,2016,86,1
12056,-0.11,2000,57,1
12083,-0.16,1979,33,1
12110,-0.07,1974,13,1
12137,-0.13,1955,-4,1
12164,-0.11,1932,-21,1
12191,-0.16,1894,-40,1
12218,-0.25,1870,-62,1
12245,-0.11,1856,-84,1
12272,-0.19,1850,-102,1
12299,-0.15,1850,-113,1
12326,-0.18,1847,-117,1
12353,-0.19,1847,-115,1
12380,-0.13,1843,-108,1
12407,-0.19,1837,-100,1
12434,-0.08,1817,-95,1
12461,-0.13,1802,-94,1
12488,-0.16,1794,-97,1
12515,-0.21,1782,-100,1
12542,-0.06,1767,-103,1
12569,-0.14,1763,-105,1
12596,-0.13,1761,-105,1
12623,-0.23,1751,-101,1
12650,-0.15,1759,-94,1
12677,-0.07,1789,-84,1
12704,-0.13,1862,-64,1
12731,-0.13,1987,-23,1
12758,-0.10,2127,43,1
12785,-0.22,2198,131,1
12812,-0.16,2186,216,1
12839,-0.13,2131,268,1
12866,-0.15,2074,274,1
12893,-0.17,2030,241,1
12920,-0.12,1995,185,1
12947,-0.20,1965,124,1
12974,-0.16,1953,69,1
13001,-0.14,1968,26,1
13028,-0.10,1967,1,1
13055,-0.10,1959,-10,1
13082,-0.15,1947,-15,1
13109,-0.13,1946,-18,1
13136,-0.15,1918,-23,1
13163,-0.08,1875,-34,1
13190,-0.06,1839,-52,1
13217,-0.12,1819,-76,1
13244,-0.15,1811,-98,1
13271,-0.09,1807,-114,1
13298,-0.11,1808,-121,1
13325,-0.21,1813,-120,1
13352,-0.10,1820,-112,1
13379,-0.10,1810,-100,1
