Time,Pressure,PPGSignal,rawPPGSignal
8438,-0.13,1866,120,1
8465,-0.14,1881,489,1
8492,-0.21,1874,951,1
8519,-0.17,1857,1285,1
8546,-0.14,1850,1434,1
8573,-0.15,1895,1430,1
8600,-0.15,2101,1348,1
8627,-0.16,2451,1273,1
8654,-0.07,2686,1258,1
8681,-0.13,2624,1279,1
8708,-0.13,2339,1254,1
8735,-0.14,1986,1112,1
8762,-0.10,1719,847,1
8789,-0.12,1585,514,1
8816,-0.11,1566,191,1
8843,-0.12,1642,-56,1
8870,-0.12,1757,-200,1
8897,-0.08,1865,-244,1
8924,-0.06,1934,-221,1
8951,-0.16,1967,-171,1
8978,-0.10,1954,-127,1
9005,-0.13,1904,-113,1
9032,-0.09,1851,-135,1
9059,-0.11,1801,-189,1
9086,-0.15,1776,-259,1
9113,-0.13,1777,-327,1
9140,-0.11,1792,-380,1
9167,-0.11,1821,-411,1
9194,-0.09,1827,-422,1
9221,-0.16,1839,-419,1
9248,-0.07,1855,-410,1
9275,-0.14,1857,-401,1
9302,-0.10,1846,-393,1
9329,-0.20,1845,-390,1
9356,-0.07,1901,-388,1
9383,-0.17,2112,-365,1
9410,-0.10,2474,-288,1
9437,-0.08,2705,-140,1
9464,-0.05,2633,33,1
9491,-0.14,2347,143,1
9518,-0.06,1993,120,1
9545,-0.21,1735,-38,1
9572,-0.04,1591,-274,1
9599,-0.11,1568,-508,1
9626,-0.11,1631,-675,1
9653,-0.14,1744,-744,1
9680,-0.08,1855,-718,1
9707,-0.15,1940,-626,1
9734,-0.07,1952,-508,1
9761,-0.16,1936,-402,1
9788,-0.13,1893,-331,1
9815,-0.17,1847,-298,1
9842,-0.04,1808,-298,1
9869,-0.08,1799,-314,1
9896,-0.07,1808,-329,1
9923,-0.00,1807,-334,1
9950,-0.05,1835,-326,1
9977,-0.12,1849,-305,1
10004,-0.07,1861,-275,1
10031,-0.13,1869,-242,1
10058,-0.05,1860,-212,1
10085,-0.02,1856,-189,1
10112,-0.14,1842,-174,1
10139,-0.05,1900,-161,1
10166,-0.08,2103,-128,1
10193,-0.13,2466,-41,1
10220,-0.12,2727,118,1
10247,-0.15,2669,307,1
10274,-0.09,2366,430,1
10301,-0.06,1981,413,1
10328,-0.16,1708,251,1
10355,-0.06,1579,7,1
10382,-0.16,1571,-232,1
10409,-0.16,1630,-400,1
10436,-0.10,1744,-468,1
10463,-0.07,1870,-441,1
10490,-0.13,1943,-346,1
10517,-0.08,1981,-226,1
10544,-0.12,1945,-118,1
