Time,Pressure,rawPPGSignal,PPGSignal
14828,-0.30,3020,194
14863,-0.26,3184,800
14899,-0.21,2916,1559
14935,-0.22,2614,2065
14971,-0.30,2428,2202
15007,-0.14,2409,2054
15043,-0.19,2543,1778
15079,-0.15,2691,1508
15115,-0.19,2717,1301
15151,-0.18,2691,1146
15187,-0.19,2657,1010
15223,-0.18,2623,874
15259,-0.19,2591,731
15295,-0.23,2624,589
15331,-0.15,2650,461
15367,-0.19,2631,352
15403,-0.17,2962,274
15439,-0.12,4095,321
15475,-0.17,4095,541
15511,-0.29,4095,801
15547,-0.16,4095,957
15583,-0.19,4095,984
15619,-0.24,2551,806
15655,-0.22,1103,269
15691,-0.17,1568,-530
15727,-0.19,2608,-1167
15763,-0.21,3295,-1339
15799,-0.15,3264,-1118
15835,-0.16,2894,-791
15871,-0.18,2671,-586
15907,-0.26,2691,-544
15943,-0.23,2875,-580
15979,-0.16,3101,-599
16015,-0.18,3261,-556
16051,-0.23,3216,-474
16087,-0.17,3119,-406
16123,-0.27,3040,-391
16159,-0.21,3070,-419
16195,-0.18,3121,-458
16231,-0.16,3056,-488
16267,-0.15,2973,-517
16303,-0.21,3182,-539
16339,-0.28,4095,-471
16375,-0.20,4095,-258
16411,-0.26,4095,0
16447,-0.14,4095,185
16483,-0.15,4095,272
16519,-0.18,4095,277
16555,-0.16,3018,162
16591,-0.18,1679,-206
16627,-0.26,1994,-790
16663,-0.19,2800,-1266
16699,-0.17,3296,-1384
16735,-0.22,3219,-1194
16771,-0.17,2939,-921
16807,-0.22,2767,-733
16843,-0.19,2710,-667
16879,-0.21,2749,-670
16915,-0.27,2689,-690
16951,-0.21,2637,-706
16987,-0.27,2623,-713
17023,-0.13,2645,-704
17059,-0.26,2692,-671
17095,-0.21,2747,-612
17131,-0.24,2691,-540
17167,-0.24,2743,-472
17203,-0.26,4095,-323
17239,-0.21,4095,-1
17275,-0.22,4095,377
17311,-0.28,4095,656
17347,-0.25,4095,799
17383,-0.22,4095,827
17419,-0.31,1747,630
17455,-0.30,1090,45
17491,-0.16,1663,-715
17527,-0.26,2442,-1217
17563,-0.24,2831,-1281
17599,-0.18,2782,-1030
17635,-0.15,2559,-705
17671,-0.27,2443,-467
17707,-0.24,2438,-350
17743,-0.23,2463,-307
17779,-0.21,2541,-286
17815,-0.25,2623,-251
17851,-0.26,2649,-194
17887,-0.21,2605,-130
17923,-0.26,2526,-84
17959,-0.22,3159,-24
17995,-0.19,4095,165
18031,-0.25,4095,509
18067,-0.27,4095,862
18103,-0.31,4095,1095
18139,-0.25,2932,1113
18175,-0.29,1595,783
18211,-0.25,1498,148
18247,-0.28,2089,-477
18283,-0.28,2694,-791
18319,-0.27,2960,-740
18355,-0.25,2785,-484
18391,-0.22,2399,-243
18427,-0.23,2142,-149
18463,-0.18,2122,-191
18499,-0.25,2247,-275
18535,-0.23,2354,-318
18571,-0.29,2416,-295
18607,-0.20,2528,-221
18643,-0.23,2640,-114
18679,-0.24,2597,-1
18715,-0.19,2363,71
18751,-0.18,2770,103
18787,-0.15,4095,235
18823,-0.20,4095,560
18859,-0.19,4095,937
18895,-0.22,4095,1201
18931,-0.22,3119,1253
18967,-0.26,1495,948
19003,-0.15,1383,296
19039,-0.20,2074,-375
19075,-0.17,2614,-729
19111,-0.19,2624,-725
19147,-0.15,2351,-550
19183,-0.19,2114,-398
19219,-0.12,2060,-341
19255,-0.25,2189,-340
19291,-0.22,2352,-327
19327,-0.14,2431,-268
19363,-0.16,2473,-177
19399,-0.18,2489,-81
19435,-0.17,2461,-5
19471,-0.23,2439,40
19507,-0.15,2601,68
19543,-0.14,3982,192
19579,-0.26,4095,508
19615,-0.18,4095,897
19651,-0.12,4095,1184
19687,-0.26,4095,1319
19723,-0.13,4095,1323
19759,-0.18,1837,1096
19795,-0.16,1351,497
19831,-0.16,1939,-250
19867,-0.31,2634,-739
19903,-0.11,2925,-823
19939,-0.15,2781,-639
19975,-0.14,2519,-411
20011,-0.18,2398,-277
20047,-0.13,2374,-246
20083,-0.14,2411,-267
20119,-0.19,2418,-292
20155,-0.14,2429,-299
20191,-0.19,2438,-288
20227,-0.14,2445,-264
20263,-0.16,2453,-232
20299,-0.14,2449,-200
20335,-0.17,2496,-167
20371,-0.23,3206,-88
20407,-0.19,4095,141
20443,-0.25,4095,516
20479,-0.20,4095,881
20515,-0.09,4095,1112
20551,-0.15,4095,1194
20587,-0.15,4095,1165
20623,-0.20,1968,934
20659,-0.24,1433,359
20695,-0.17,1989,-358
20731,-0.19,2623,-832
20767,-0.17,2896,-922
20803,-0.18,2788,-751
20839,-0.19,2528,-530
20875,-0.15,2331,-397
20911,-0.17,2274,-375
20947,-0.19,2357,-408
20983,-0.19,2432,-430
21019,-0.22,2501,-411
21055,-0.21,2559,-355
21091,-0.17,2588,-278
21127,-0.19,2533,-204
21163,-0.16,2487,-156
21199,-0.09,3219,-88
21235,-0.15,4095,118
21271,-0.28,4095,474
21307,-0.22,4095,827
21343,-0.17,4095,1053
21379,-0.22,4095,1138
21415,-0.14,2415,1006
21451,-0.18,1270,514
21487,-0.19,1444,-228
21523,-0.18,2093,-851
21559,-0.11,2530,-1101
21595,-0.27,2559,-1011
21631,-0.11,2398,-773
21667,-0.13,2274,-559
21703,-0.14,2271,-429
21739,-0.11,2355,-361
21775,-0.17,2477,-307
21811,-0.22,2649,-233
21847,-0.18,2736,-130
21883,-0.23,2725,-19
21919,-0.21,2622,61
21955,-0.15,2505,86
21991,-0.13,3011,94
22027,-0.12,4095,221
22063,-0.07,4095,524
22099,-0.09,4095,862
22135,-0.18,4095,1092
22171,-0.06,4095,1186
22207,-0.18,2063,1039
22243,-0.14,1219,501
22279,-0.11,1757,-245
22315,-0.17,2559,-777
