Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.38,190,2927,0,0,0,0,0,0,0,0
14863,-0.38,779,2954,0,0,0,0,0,0,0,0
14899,-0.38,1538,2978,0,0,0,0,0,0,0,0
14935,-0.46,2124,2992,0,0,0,0,0,0,0,0
14971,-0.41,2442,2982,0,0,0,0,0,0,0,0
15007,-0.37,2523,2981,0,0,0,0,0,0,0,0
15043,-0.40,2448,2991,0,0,0,0,0,0,0,0
15079,-0.37,2295,2981,0,0,0,0,0,0,0,0
15115,-0.39,2116,2973,0,0,0,0,0,0,0,0
15151,-0.40,1944,2987,0,0,0,0,0,0,0,0
15187,-0.44,1796,3034,0,0,0,0,0,0,0,0
15223,-0.36,1711,3533,0,0,0,0,0,0,0,0
15259,-0.34,1719,3577,0,0,0,0,0,0,0,0
15295,-0.42,1744,3163,0,0,0,0,0,0,0,0
15331,-0.35,1665,2818,0,0,0,0,0,0,0,0
15367,-0.27,1462,2723,0,0,0,0,0,0,0,0
15403,-0.29,1213,2754,0,0,0,0,0,0,0,0
15439,-0.37,1000,2803,0,0,0,0,0,0,0,0
15475,-0.35,862,2928,0,0,0,0,0,0,0,0
15511,-0.34,806,3039,0,0,0,0,0,0,0,0
15547,-0.25,808,3054,0,0,0,0,0,0,0,0
15583,-0.30,822,2983,0,0,0,0,0,0,0,0
15619,-0.31,810,2880,0,0,0,0,0,0,0,0
15655,-0.29,756,2830,0,0,0,0,0,0,0,0
15691,-0.36,675,2807,0,0,0,0,0,0,0,0
15727,-0.34,590,2827,0,0,0,0,0,0,0,0
15763,-0.34,523,2862,0,0,0,0,0,0,0,0
15799,-0.32,481,2899,0,0,0,0,0,0,0,0
15835,-0.36,463,2944,0,0,0,0,0,0,0,0
15871,-0.34,460,2955,0,0,0,0,0,0,0,0
15907,-0.26,461,2954,0,0,0,0,0,0,0,0
15943,-0.36,465,3088,0,0,0,0,0,0,0,0
15979,-0.34,520,3730,0,0,0,0,0,0,0,0
16015,-0.33,661,3679,0,0,0,0,0,0,0,0
16051,-0.32,787,3183,0,0,0,0,0,0,0,0
16087,-0.32,767,2830,0,0,0,0,0,0,0,0
16123,-0.40,598,2736,0,0,0,0,0,0,0,0
16159,-0.34,379,2796,0,0,0,0,0,0,0,0
16195,-0.39,203,2870,0,0,0,0,0,0,0,0
16231,-0.30,110,2928,0,0,0,0,0,0,0,0
16267,-0.38,89,2961,0,0,0,0,0,0,0,0
16303,-0.39,107,2966,0,0,0,0,0,0,0,0
16339,-0.33,135,2938,0,0,0,0,0,0,0,0
16375,-0.36,148,2871,0,0,0,0,0,0,0,0
16411,-0.36,138,2850,0,0,0,0,0,0,0,0
16447,-0.29,114,2877,0,0,0,0,0,0,0,0
16483,-0.35,94,2911,0,0,0,0,0,0,0,0
16519,-0.34,89,2950,0,0,0,0,0,0,0,0
16555,-0.37,101,2973,0,0,0,0,0,0,0,0
16591,-0.35,118,2967,0,0,0,0,0,0,0,0
16627,-0.33,131,2967,0,0,0,0,0,0,0,0
16663,-0.30,157,3277,0,0,0,0,0,0,0,0
16699,-0.35,245,3694,0,0,0,0,0,0,0,0
16735,-0.36,383,3395,0,0,0,0,0,0,0,0
16771,-0.36,452,2935,0,0,0,0,0,0,0,0
16807,-0.35,372,2710,0,0,0,0,0,0,0,0
16843,-0.37,190,2688,0,0,0,0,0,0,0,0
16879,-0.42,5,2756,0,0,0,0,0,0,0,0
16915,-0.41,-114,2845,0,0,0,0,0,0,0,0
16951,-0.29,-152,2913,0,0,0,0,0,0,0,0
