Time,Pressure,PPGSignal,rawPPGSignal,AUS_PULSE_HEARD,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2,
16267,-0.08,-108,4095,0,0,0,0,0,0,0,0,0
16303,-0.12,369,4095,0,0,0,0,0,0,0,0,0
16339,-0.14,913,4095,0,0,0,0,0,0,0,0,0
16375,-0.19,1311,4095,0,0,0,0,0,0,0,0,0
16411,-0.19,1515,4095,0,0,0,0,0,0,0,0,0
16447,-0.09,1464,2613,0,0,0,0,0,0,0,0,0
16483,-0.1,990,740,0,0,0,0,0,0,0,0,0
16519,-0.14,126,677,0,0,0,0,0,0,0,0,0
16555,-0.15,-705,1704,0,0,0,0,0,0,0,0,0
16591,-0.15,-1076,2739,0,0,0,0,0,0,0,0,0
16627,-0.19,-909,3203,0,0,0,0,0,0,0,0,0
16663,-0.17,-452,2980,0,0,0,0,0,0,0,0,0
16699,-0.11,-39,2493,0,0,0,0,0,0,0,0,0
16735,-0.25,141,2201,0,0,0,0,0,0,0,0,0
16771,-0.19,106,2192,0,0,0,0,0,0,0,0,0
16807,-0.16,-18,2276,0,0,0,0,0,0,0,0,0
16843,-0.18,-120,2461,0,0,0,0,0,0,0,0,0
16879,-0.16,-135,2699,0,0,0,0,0,0,0,0,0
16915,-0.15,9,3901,0,0,0,0,0,0,0,0,0
16951,-0.24,359,4095,0,0,0,0,0,0,0,0,0
16987,-0.06,785,4095,0,0,0,0,0,0,0,0,0
17023,-0.16,1120,4095,0,0,0,0,0,0,0,0,0
17059,-0.22,1303,4095,0,0,0,0,0,0,0,0,0
17095,-0.12,1353,4095,0,0,0,0,0,0,0,0,0
17131,-0.19,1291,3703,0,0,0,0,0,0,0,0,0
17167,-0.19,949,895,0,0,0,0,0,0,0,0,0
17203,-0.15,174,689,0,0,0,0,0,0,0,0,0
17239,-0.19,-673,2005,0,0,0,0,0,0,0,0,0
17275,-0.22,-1041,3447,0,0,0,0,0,0,0,0,0
17311,-0.19,-788,4022,0,0,0,0,0,0,0,0,0
17347,-0.04,-239,3194,0,0,0,0,0,0,0,0,0
17383,-0.18,157,2537,0,0,0,0,0,0,0,0,0
17419,-0.15,210,2123,0,0,0,0,0,0,0,0,0
17455,-0.22,-1,1856,0,0,0,0,0,0,0,0,0
17491,-0.19,-323,1782,0,0,0,0,0,0,0,0,0
17527,-0.21,-615,1797,0,0,0,0,0,0,0,0,0
17563,-0.11,-794,1935,0,0,0,0,0,0,0,0,0
17599,-0.22,-705,4095,0,0,0,0,0,0,0,0,0
17635,-0.17,-235,4095,0,0,0,0,0,0,0,0,0
17671,-0.22,392,4095,0,0,0,0,0,0,0,0,0
17707,-0.1,892,4095,0,0,0,0,0,0,0,0,0
17743,-0.15,1184,4095,0,0,0,0,0,0,0,0,0
17779,-0.14,1291,4095,0,0,0,0,0,0,0,0,0
17815,-0.16,1207,3040,0,0,0,0,0,0,0,0,0
17851,-0.13,748,474,0,0,0,0,0,0,0,0,0
17887,-0.11,-152,286,0,0,0,0,0,0,0,0,0
17923,-0.18,-1081,1424,0,0,0,0,0,0,0,0,0
17959,-0.15,-1527,2511,0,0,0,0,0,0,0,0,0
17995,-0.13,-1389,2919,0,0,0,0,0,0,0,0,0
18031,-0.2,-931,2707,0,0,0,0,0,0,0,0,0
18067,-0.2,-494,2279,0,0,0,0,0,0,0,0,0
18103,-0.12,-288,1744,0,0,0,0,0,0,0,0,0
18139,-0.09,-351,1335,0,0,0,0,0,0,0,0,0
18175,-0.12,-595,1147,0,0,0,0,0,0,0,0,0
18211,-0.11,-863,1424,0,0,0,0,0,0,0,0,0
18247,-0.14,-882,3607,0,0,0,0,0,0,0,0,0
18283,-0.22,-451,4095,0,0,0,0,0,0,0,0,0
18319,-0.15,245,4095,0,0,0,0,0,0,0,0,0
18355,-0.08,871,4095,0,0,0,0,0,0,0,0,0
18391,-0.22,1275,4095,0,0,0,0,0,0,0,0,0
18427,-0.13,1454,4095,0,0,0,0,0,0,0,0,0
18463,-0.23,1267,960,0,0,0,0,0,0,0,0,0
18499,-0.18,499,0,0,0,0,0,0,0,0,0,0
18535,-0.15,-560,789,0,0,0,0,0,0,0,0,0
18571,-0.13,-1286,2193,0,0,0,0,0,0,0,0,0
18607,-0.09,-1362,3020,0,0,0,0,0,0,0,0,0
18643,-0.16,-931,3169,0,0,0,0,0,0,0,0,0
18679,-0.21,-358,2864,0,0,0,0,0,0,0,0,0
18715,-0.12,51,2448,0,0,0,0,0,0,0,0,0
18751,-0.12,183,2117,0,0,0,0,0,0,0,0,0
18787,-0.16,87,2007,0,0,0,0,0,0,0,0,0
18823,-0.16,-99,2116,0,0,0,0,0,0,0,0,0
18859,-0.18,-144,3867,0,0,0,0,0,0,0,0,0
18895,-0.16,130,4095,0,0,0,0,0,0,0,0,0
18931,-0.13,593,4095,0,0,0,0,0,0,0,0,0
18967,-0.18,1000,4095,0,0,0,0,0,0,0,0,0
19003,-0.18,1252,4095,0,0,0,0,0,0,0,0,0
19039,-0.17,1350,4095,0,0,0,0,0,0,0,0,0
19075,-0.17,1284,3248,0,0,0,0,0,0,0,0,0
19111,-0.18,874,671,0,0,0,0,0,0,0,0,0
19147,-0.12,39,629,0,0,0,0,0,0,0,0,0
19183,-0.13,-812,1904,0,0,0,0,0,0,0,0,0
19219,-0.1,-1178,2963,0,0,0,0,0,0,0,0,0
19255,-0.12,-990,3234,0,0,0,0,0,0,0,0,0
19291,-0.13,-549,2795,0,0,0,0,0,0,0,0,0
19327,-0.18,-207,2203,0,0,0,0,0,0,0,0,0
19363,-0.1,-134,1740,0,0,0,0,0,0,0,0,0
19399,-0.22,-299,1515,0,0,0,0,0,0,0,0,0
19435,-0.21,-545,1792,0,0,0,0,0,0,0,0,0
19471,-0.12,-571,4095,0,0,0,0,0,0,0,0,0
19507,-0.11,-175,4095,0,0,0,0,0,0,0,0,0
19543,-0.19,422,4095,0,0,0,0,0,0,0,0,0
19579,-0.09,919,4095,0,0,0,0,0,0,0,0,0
19615,-0.13,1218,4095,0,0,0,0,0,0,0,0,0
19651,-0.15,1334,4095,0,0,0,0,0,0,0,0,0
19687,-0.18,1323,4095,0,0,0,0,0,0,0,0,0
19723,-0.1,1043,1010,0,0,0,0,0,0,0,0,0
19759,-0.17,301,709,0,0,0,0,0,0,0,0,0
19795,-0.19,-581,1798,0,0,0,0,0,0,0,0,0
19831,-0.19,-1089,2449,0,0,0,0,0,0,0,0,0
19867,-0.13,-1156,2069,0,0,0,0,0,0,0,0,0
19903,-0.16,-1068,1316,0,0,0,0,0,0,0,0,0
19939,-0.14,-1080,879,0,0,0,0,0,0,0,0,0
19975,-0.2,-1216,870,0,0,0,0,0,0,0,0,0
20011,-0.14,-1347,1237,0,0,0,0,0,0,0,0,0
20047,-0.19,-1296,2359,0,0,0,0,0,0,0,0,0
20083,-0.12,-884,4095,0,0,0,0,0,0,0,0,0
20119,-0.19,-136,4095,0,0,0,0,0,0,0,0,0
20155,-0.2,641,4095,0,0,0,0,0,0,0,0,0
20191,-0.15,1195,4095,0,0,0,0,0,0,0,0,0
20227,-0.08,1482,4095,0,0,0,0,0,0,0,0,0
20263,-0.22,1559,4095,0,0,0,0,0,0,0,0,0
20299,-0.12,1444,3141,0,0,0,0,0,0,0,0,0
20335,-0.13,999,966,0,0,0,0,0,0,0,0,0
20371,-0.15,207,1214,0,0,0,0,0,0,0,0,0
20407,-0.15,-533,2301,0,0,0,0,0,0,0,0,0
20443,-0.2,-830,2970,0,0,0,0,0,0,0,0,0
20479,-0.17,-700,2885,0,0,0,0,0,0,0,0,0
20515,-0.17,-428,2445,0,0,0,0,0,0,0,0,0
20551,-0.21,-261,2039,0,0,0,0,0,0,0,0,0
20587,-0.16,-278,1787,0,0,0,0,0,0,0,0,0
20623,-0.14,-424,1673,0,0,0,0,0,0,0,0,0
20659,-0.17,-597,1759,0,0,0,0,0,0,0,0,0
20695,-0.16,-605,3469,0,0,0,0,0,0,0,0,0
20731,-0.21,-267,4095,0,0,0,0,0,0,0,0,0
20767,-0.11,304,4095,0,0,0,0,0,0,0,0,0
20803,-0.18,839,4095,0,0,0,0,0,0,0,0,0
20839,-0.21,1190,4095,0,0,0,0,0,0,0,0,0
20875,-0.11,1349,4095,0,0,0,0,0,0,0,0,0
20911,-0.13,1366,4095,0,0,0,0,0,0,0,0,0
20947,-0.15,1100,1037,0,0,0,0,0,0,0,0,0
20983,-0.18,318,28,0,0,0,0,0,0,0,0,0
21019,-0.16,-716,912,0,0,0,0,0,0,0,0,0
21055,-0.25,-1417,2020,0,0,0,0,0,0,0,0,0
21091,-0.19,-1537,2364,0,0,0,0,0,0,0,0,0
21127,-0.23,-1278,1995,0,0,0,0,0,0,0,0,0
21163,-0.17,-995,1340,0,0,0,0,0,0,0,0,0
21199,-0.18,-912,807,0,0,0,0,0,0,0,0,0
21235,-0.15,-1031,755,0,0,0,0,0,0,0,0,0
21271,-0.15,-1199,1070,0,0,0,0,0,0,0,0,0
21307,-0.17,-1253,1493,0,0,0,0,0,0,0,0,0
21343,-0.23,-1114,2042,0,0,0,0,0,0,0,0,0
21379,-0.19,-689,4095,0,0,0,0,0,0,0,0,0
21415,-0.21,39,4095,0,0,0,0,0,0,0,0,0
21451,-0.2,808,4095,0,0,0,0,0,0,0,0,0
21487,-0.23,1358,4095,0,0,0,0,0,0,0,0,0
21523,-0.18,1640,4095,0,0,0,0,0,0,0,0,0
21559,-0.17,1711,4095,0,0,0,0,0,0,0,0,0
21595,-0.12,1651,4095,0,0,0,0,0,0,0,0,0
21631,-0.19,1374,1680,0,0,0,0,0,0,0,0,0
21667,-0.21,678,511,0,0,0,0,0,0,0,0,0
21703,-0.15,-238,1482,0,0,0,0,0,0,0,0,0
21739,-0.23,-848,2601,0,0,0,0,0,0,0,0,0
21775,-0.16,-927,2780,0,0,0,0,0,0,0,0,0
21811,-0.18,-697,2293,0,0,0,0,0,0,0,0,0
21847,-0.16,-489,1737,0,0,0,0,0,0,0,0,0
21883,-0.18,-466,1451,0,0,0,0,0,0,0,0,0
21919,-0.16,-586,1485,0,0,0,0,0,0,0,0,0
21955,-0.09,-715,1729,0,0,0,0,0,0,0,0,0
21991,-0.14,-744,2039,0,0,0,0,0,0,0,0,0
22027,-0.2,-618,2640,0,0,0,0,0,0,0,0,0
22063,-0.18,-265,4095,0,0,0,0,0,0,0,0,0
22099,-0.11,308,4095,0,0,0,0,0,0,0,0,0
22135,-0.19,891,4095,0,0,0,0,0,0,0,0,0
22171,-0.19,1295,4095,0,0,0,0,0,0,0,0,0
22207,-0.2,1491,4095,0,0,0,0,0,0,0,0,0
22243,-0.24,1525,4095,0,0,0,0,0,0,0,0,0
22279,-0.16,1346,2318,0,0,0,0,0,0,0,0,0
22315,-0.24,766,553,0,0,0,0,0,0,0,0,0
22351,-0.2,-126,1072,0,0,0,0,0,0,0,0,0
22387,-0.2,-846,2349,0,0,0,0,0,0,0,0,0
22423,-0.23,-1035,2960,0,0,0,0,0,0,0,0,0
22459,-0.21,-799,2730,0,0,0,0,0,0,0,0,0
22495,-0.17,-476,2180,0,0,0,0,0,0,0,0,0
22531,-0.16,-320,1775,0,0,0,0,0,0,0,0,0
22567,-0.3,-363,1675,0,0,0,0,0,0,0,0,0
22603,-0.16,-492,1901,0,0,0,0,0,0,0,0,0
22639,-0.17,-566,2192,0,0,0,0,0,0,0,0,0
22675,-0.21,-523,2374,0,0,0,0,0,0,0,0,0
22711,-0.19,-396,2377,0,0,0,0,0,0,0,0,0
22747,-0.22,-257,2320,0,0,0,0,0,0,0,0,0
22783,-0.12,-131,2711,0,0,0,0,0,0,0,0,0
22819,-0.18,92,4095,0,0,0,0,0,0,0,0,0
22855,-0.18,495,4095,0,0,0,0,0,0,0,0,0
22891,-0.19,932,4095,0,0,0,0,0,0,0,0,0
22927,-0.16,1241,4095,0,0,0,0,0,0,0,0,0
22963,-0.17,1390,4095,0,0,0,0,0,0,0,0,0
22999,-0.21,1412,4095,0,0,0,0,0,0,0,0,0
23035,-0.2,1179,1407,0,0,0,0,0,0,0,0,0
23071,-0.21,492,592,0,0,0,0,0,0,0,0,0
23107,-0.19,-411,1394,0,0,0,0,0,0,0,0,0
23143,-0.19,-1007,2499,0,0,0,0,0,0,0,0,0
23179,-0.17,-1061,3055,0,0,0,0,0,0,0,0,0
23215,-0.28,-739,2876,0,0,0,0,0,0,0,0,0
23251,-0.18,-369,2410,0,0,0,0,0,0,0,0,0
23287,-0.12,-181,2019,0,0,0,0,0,0,0,0,0
23323,-0.19,-203,1885,0,0,0,0,0,0,0,0,0
23359,-0.17,-341,1898,0,0,0,0,0,0,0,0,0
23395,-0.19,-471,2098,0,0,0,0,0,0,0,0,0
23431,-0.14,-514,2291,0,0,0,0,0,0,0,0,0
23467,-0.17,-461,2332,0,0,0,0,0,0,0,0,0
23503,-0.21,-363,2304,0,0,0,0,0,0,0,0,0
23539,-0.18,-272,2267,0,0,0,0,0,0,0,0,0
23575,-0.09,-181,2775,0,0,0,0,0,0,0,0,0
23611,-0.17,37,4095,0,0,0,0,0,0,0,0,0
23647,-0.2,447,4095,0,0,0,0,0,0,0,0,0
23683,-0.19,892,4095,0,0,0,0,0,0,0,0,0
23719,-0.22,1207,4095,0,0,0,0,0,0,0,0,0
23755,-0.22,1360,4095,0,0,0,0,0,0,0,0,0
23791,-0.21,1237,1827,0,0,0,0,0,0,0,0,0
23827,-0.2,655,742,0,0,0,0,0,0,0,0,0
23863,-0.15,-212,1138,0,0,0,0,0,0,0,0,0
23899,-0.23,-885,2226,0,0,0,0,0,0,0,0,0
23935,-0.22,-1050,3089,0,0,0,0,0,0,0,0,0
23971,-0.21,-751,3350,0,0,0,0,0,0,0,0,0
24007,-0.23,-283,2933,0,0,0,0,0,0,0,0,0
24043,-0.19,50,2425,0,0,0,0,0,0,0,0,0
24079,-0.17,114,2009,0,0,0,0,0,0,0,0,0
24115,-0.24,-45,1861,0,0,0,0,0,0,0,0,0
24151,-0.17,-287,1916,0,0,0,0,0,0,0,0,0
24187,-0.23,-479,2078,0,0,0,0,0,0,0,0,0
24223,-0.16,-551,2246,0,0,0,0,0,0,0,0,0
24259,-0.2,-508,2347,0,0,0,0,0,0,0,0,0
24295,-0.26,-402,2335,0,0,0,0,0,0,0,0,0
24331,-0.25,-257,2846,0,0,0,0,0,0,0,0,0
24367,-0.19,13,4095,0,0,0,0,0,0,0,0,0
24403,-0.17,450,4095,0,0,0,0,0,0,0,0,0
24439,-0.16,900,4095,0,0,0,0,0,0,0,0,0
24475,-0.18,1210,4095,0,0,0,0,0,0,0,0,0
24511,-0.21,1323,3571,0,0,0,0,0,0,0,0,0
24547,-0.15,1093,1360,0,0,0,0,0,0,0,0,0
24583,-0.1,420,832,0,0,0,0,0,0,0,0,0
24619,-0.14,-407,1502,0,0,0,0,0,0,0,0,0
24655,-0.24,-924,2608,0,0,0,0,0,0,0,0,0
24691,-0.22,-914,3424,0,0,0,0,0,0,0,0,0
24727,-0.17,-508,3430,0,0,0,0,0,0,0,0,0
24763,-0.19,-41,2849,0,0,0,0,0,0,0,0,0
24799,-0.21,204,2319,0,0,0,0,0,0,0,0,0
24835,-0.21,164,2038,0,0,0,0,0,0,0,0,0
24871,-0.17,-54,1932,0,0,0,0,0,0,0,0,0
24907,-0.16,-312,1904,0,0,0,0,0,0,0,0,0
24943,-0.18,-512,1988,0,0,0,0,0,0,0,0,0
24979,-0.23,-606,2114,0,0,0,0,0,0,0,0,0
25015,-0.22,-559,2730,0,0,0,0,0,0,0,0,0
25051,-0.15,-285,4095,0,0,0,0,0,0,0,0,0
25087,-0.28,221,4095,0,0,0,0,0,0,0,0,0
25123,-0.23,758,4095,0,0,0,0,0,0,0,0,0
25159,-0.2,1138,4095,0,0,0,0,0,0,0,0,0
25195,-0.26,1329,4095,0,0,0,0,0,0,0,0,0
25231,-0.2,1254,2315,0,0,0,0,0,0,0,0,0
25267,-0.12,741,737,0,0,0,0,0,0,0,0,0
25303,-0.17,-121,846,0,0,0,0,0,0,0,0,0
25339,-0.15,-887,1930,0,0,0,0,0,0,0,0,0
25375,-0.16,-1163,2945,0,0,0,0,0,0,0,0,0
25411,-0.17,-922,3327,0,0,0,0,0,0,0,0,0
25447,-0.18,-437,3024,0,0,0,0,0,0,0,0,0
25483,-0.22,-38,2542,0,0,0,0,0,0,0,0,0
25519,-0.21,107,2192,0,0,0,0,0,0,0,0,0
25555,-0.21,18,1977,0,0,0,0,0,0,0,0,0
25591,-0.19,-189,1935,0,0,0,0,0,0,0,0,0
25627,-0.18,-397,1981,0,0,0,0,0,0,0,0,0
25663,-0.22,-521,2176,0,0,0,0,0,0,0,0,0
25699,-0.18,-460,3425,0,0,0,0,0,0,0,0,0
25735,-0.23,-117,4095,0,0,0,0,0,0,0,0,0
25771,-0.15,407,4095,0,0,0,0,0,0,0,0,0
25807,-0.2,888,4095,0,0,0,0,0,0,0,0,0
25843,-0.2,1199,4095,0,0,0,0,0,0,0,0,0
25879,-0.21,1335,4095,0,0,0,0,0,0,0,0,0
25915,-0.14,1224,2305,0,0,0,0,0,0,0,0,0
25951,-0.24,679,506,0,0,0,0,0,0,0,0,0
25987,-0.16,-226,716,0,0,0,0,0,0,0,0,0
26023,-0.25,-1019,1917,0,0,0,0,0,0,0,0,0
26059,-0.15,-1286,2922,0,0,0,0,0,0,0,0,0
26095,-0.22,-1023,3200,0,0,0,0,0,0,0,0,0
26131,-0.23,-532,2862,0,0,0,0,0,0,0,0,0
26167,-0.21,-143,2371,0,0,0,0,0,0,0,0,0
26203,-0.23,-16,1984,0,0,0,0,0,0,0,0,0
26239,-0.23,-121,1798,0,0,0,0,0,0,0,0,0
26275,-0.17,-334,1801,0,0,0,0,0,0,0,0,0
26311,-0.2,-527,1919,0,0,0,0,0,0,0,0,0
26347,-0.23,-618,2142,0,0,0,0,0,0,0,0,0
26383,-0.2,-530,3152,0,0,0,0,0,0,0,0,0
26419,-0.2,-182,4095,0,0,0,0,0,0,0,0,0
26455,-0.23,359,4095,0,0,0,0,0,0,0,0,0
26491,-0.11,875,4095,0,0,0,0,0,0,0,0,0
26527,-0.21,1218,4095,0,0,0,0,0,0,0,0,0
26563,-0.23,1375,4095,0,0,0,0,0,0,0,0,0
26599,-0.2,1256,2022,0,0,0,0,0,0,0,0,0
26635,-0.19,672,466,0,0,0,0,0,0,0,0,0
26671,-0.18,-255,743,0,0,0,0,0,0,0,0,0
26707,-0.17,-1033,1920,0,0,0,0,0,0,0,0,0
26743,-0.22,-1273,2919,0,0,0,0,0,0,0,0,0
26779,-0.18,-987,3233,0,0,0,0,0,0,0,0,0
26815,-0.13,-477,2906,0,0,0,0,0,0,0,0,0
26851,-0.16,-74,2427,0,0,0,0,0,0,0,0,0
26887,-0.18,64,2075,0,0,0,0,0,0,0,0,0
26923,1.25,-26,1905,0,0,0,0,0,0,0,0,0
26959,3.33,-225,1921,0,0,0,0,0,0,0,0,0
26995,2.52,-408,1999,0,0,0,0,0,0,0,0,0
27031,2.93,-506,2153,0,0,0,0,0,0,0,0,0
27067,3.02,-447,3088,0,0,0,0,0,0,0,0,0
27103,9.38,-139,4095,0,0,0,0,0,0,0,0,0
27139,9.38,370,4095,0,0,0,0,0,0,0,0,0
27175,9.57,871,4095,0,0,0,0,0,0,0,0,0
27211,8.85,1210,4095,0,0,0,0,0,0,0,0,0
27247,7.22,1368,4095,0,0,0,0,0,0,0,0,0
27283,10.02,1207,1333,0,0,0,0,0,0,0,0,0
27319,11.72,527,391,0,0,0,0,0,0,0,0,0
27355,9.53,-426,1043,0,0,0,0,0,0,0,0,0
27391,7.58,-1097,2314,0,0,0,0,0,0,0,0,0
27427,12.88,-1180,3205,0,0,0,0,0,0,0,0,0
27463,11.64,-784,3327,0,0,0,0,0,0,0,0,0
27499,9.06,-257,2897,0,0,0,0,0,0,0,0,0
27535,12.83,93,2422,0,0,0,0,0,0,0,0,0
27571,12.71,164,2128,0,0,0,0,0,0,0,0,0
27607,9.7,24,1994,0,0,0,0,0,0,0,0,0
27643,12.99,-195,1999,0,0,0,0,0,0,0,0,0
27679,13.05,-379,2123,0,0,0,0,0,0,0,0,0
27715,10.19,-414,3009,0,0,0,0,0,0,0,0,0
27751,14.2,-181,4095,0,0,0,0,0,0,0,0,0
27787,13.97,292,4095,0,0,0,0,0,0,0,0,0
27823,11.17,787,4095,0,0,0,0,0,0,0,0,0
27859,14.77,1136,4095,0,0,0,0,0,0,0,0,0
27895,14.89,1307,4095,0,0,0,0,0,0,0,0,0
27931,12.04,1186,1739,0,0,0,0,0,0,0,0,0
27967,14.69,575,458,0,0,0,0,0,0,0,0,0
28003,15.58,-345,971,0,0,0,0,0,0,0,0,0
28039,13.04,-1048,2258,0,0,0,0,0,0,0,0,0
28075,14.96,-1184,3189,0,0,0,0,0,0,0,0,0
28111,16.91,-824,3347,0,0,0,0,0,0,0,0,0
28147,14.16,-307,2923,0,0,0,0,0,0,0,0,0
28183,14.47,49,2449,0,0,0,0,0,0,0,0,0
28219,17.92,128,2107,0,0,0,0,0,0,0,0,0
28255,15.42,-10,1977,0,0,0,0,0,0,0,0,0
28291,13.42,-231,2003,0,0,0,0,0,0,0,0,0
28327,18.7,-399,2369,0,0,0,0,0,0,0,0,0
28363,16.98,-329,4095,0,0,0,0,0,0,0,0,0
28399,14.52,68,4095,0,0,0,0,0,0,0,0,0
28435,18.39,590,4095,0,0,0,0,0,0,0,0,0
28471,18.7,999,4095,0,0,0,0,0,0,0,0,0
28507,16.31,1231,4095,0,0,0,0,0,0,0,0,0
28543,17.12,1248,3194,0,0,0,0,0,0,0,0,0
28579,20.5,887,837,0,0,0,0,0,0,0,0,0
28615,18.08,83,561,0,0,0,0,0,0,0,0,0
28651,15.75,-781,1636,0,0,0,0,0,0,0,0,0
28687,20.69,-1205,2864,0,0,0,0,0,0,0,0,0
28723,19.91,-1042,3547,0,0,0,0,0,0,0,0,0
28759,17.33,-525,3341,0,0,0,0,0,0,0,0,0
28795,19.6,-30,2774,0,0,0,0,0,0,0,0,0
28831,21.15,198,2349,0,0,0,0,0,0,0,0,0
28867,18.3,147,2127,0,0,0,0,0,0,0,0,0
28903,18.42,-62,2045,0,0,0,0,0,0,0,0,0
28939,21.94,-292,2118,0,0,0,0,0,0,0,0,0
28975,19.79,-413,2768,0,0,0,0,0,0,0,0,0
29011,17.67,-273,4095,0,0,0,0,0,0,0,0,0
29047,22.82,148,4095,0,0,0,0,0,0,0,0,0
29083,21.47,641,4095,0,0,0,0,0,0,0,0,0
29119,19.06,1009,4095,0,0,0,0,0,0,0,0,0
29155,21.77,1205,4095,0,0,0,0,0,0,0,0,0
29191,23.34,1259,4095,0,0,0,0,0,0,0,0,0
29227,21,1042,1361,0,0,0,0,0,0,0,0,0
29263,20.06,358,595,0,0,0,0,0,0,0,0,0
29299,25.04,-534,1505,0,0,0,0,0,0,0,0,0
29335,22.94,-1095,2691,0,0,0,0,0,0,0,0,0
29371,20.71,-1089,3321,0,0,0,0,0,0,0,0,0
29407,23.84,-699,3149,0,0,0,0,0,0,0,0,0
29443,25.14,-274,2669,0,0,0,0,0,0,0,0,0
29479,22.72,-55,2254,0,0,0,0,0,0,0,0,0
29515,20.93,-80,2014,0,0,0,0,0,0,0,0,0
29551,26.24,-249,2023,0,0,0,0,0,0,0,0,0
29587,25.22,-429,2124,0,0,0,0,0,0,0,0,0
29623,22.94,-533,2245,0,0,0,0,0,0,0,0,0
29659,24.06,-493,3065,0,0,0,0,0,0,0,0,0
29695,27.25,-217,4095,0,0,0,0,0,0,0,0,0
29731,25.36,261,4095,0,0,0,0,0,0,0,0,0
29767,23.14,743,4095,0,0,0,0,0,0,0,0,0
29803,26.29,1075,4095,0,0,0,0,0,0,0,0,0
29839,27.86,1235,4095,0,0,0,0,0,0,0,0,0
29875,25.87,1164,2559,0,0,0,0,0,0,0,0,0
29911,23.99,683,703,0,0,0,0,0,0,0,0,0
29947,28.26,-167,779,0,0,0,0,0,0,0,0,0
29983,28.82,-955,1875,0,0,0,0,0,0,0,0,0
30019,26.77,-1260,2896,0,0,0,0,0,0,0,0,0
30055,25,-1044,3205,0,0,0,0,0,0,0,0,0
30091,29.64,-585,2880,0,0,0,0,0,0,0,0,0
30127,29.9,-205,2432,0,0,0,0,0,0,0,0,0
30163,27.93,-63,2128,0,0,0,0,0,0,0,0,0
30199,26.17,-130,1989,0,0,0,0,0,0,0,0,0
30235,30.53,-296,1987,0,0,0,0,0,0,0,0,0
30271,31.26,-452,2082,0,0,0,0,0,0,0,0,0
30307,29.5,-532,2193,0,0,0,0,0,0,0,0,0
30343,27.55,-510,2469,0,0,0,0,0,0,0,0,0
30379,30.78,-297,4095,0,0,0,0,0,0,0,0,0
30415,32.74,163,4095,0,0,0,0,0,0,0,0,0
