Time,Pressure,rawPPGSignal,PPGSignal
14828,-0.01,4095,264
14863,-0.14,3632,1041
14899,-0.14,3312,1937
14935,-0.13,3157,2480
14971,-0.05,3069,2615
15007,-0.09,3062,2462
15043,-0.04,3146,2175
15079,-0.12,3137,1867
15115,-0.05,3088,1583
15151,-0.07,3023,1328
15187,-0.01,2961,1093
15223,-0.05,2918,876
15259,-0.07,2928,680
15295,-0.07,2955,513
15331,-0.14,2967,379
15367,-0.07,2957,268
15403,-0.07,2960,171
15439,-0.13,2953,81
15475,-0.05,2917,-6
15511,-0.06,2928,-93
15547,-0.10,2979,-172
15583,-0.11,2963,-235
15619,-0.16,2925,-291
15655,-0.02,2975,-345
15691,-0.06,3278,-371
15727,-0.12,3957,-304
15763,-0.06,4095,-119
15799,-0.07,3729,75
15835,-0.08,3254,124
15871,-0.08,3071,-15
15907,-0.09,2997,-265
15943,-0.03,3005,-515
15979,-0.11,3071,-699
16015,-0.08,3107,-792
16051,-0.05,3059,-817
16087,-0.07,2992,-815
16123,-0.05,2910,-817
16159,-0.12,2880,-832
16195,-0.07,2883,-852
16231,-0.10,2908,-861
16267,-0.08,2927,-850
16303,-0.09,2919,-824
16339,-0.08,2901,-791
16375,-0.12,2923,-760
16411,-0.09,2941,-726
16447,-0.03,2930,-690
16483,-0.01,2908,-657
16519,-0.12,2910,-631
16555,-0.07,3008,-601
16591,-0.08,3441,-530
16627,-0.05,4095,-353
16663,-0.02,4095,-74
16699,-0.04,3824,181
16735,-0.10,3365,277
16771,-0.16,3158,181
16807,-0.07,3063,-30
16843,0.00,3032,-256
16879,-0.07,3091,-426
16915,-0.09,3162,-508
16951,-0.09,3135,-515
16987,-0.05,3062,-486
17023,-0.07,2983,-461
17059,-0.02,2928,-455
17095,-0.08,2869,-466
17131,-0.12,2864,-483
17167,-0.08,2917,-488
17203,-0.05,2962,-468
17239,-0.04,2965,-424
17275,0.03,2912,-374
17311,-0.06,2861,-339
17347,0.05,2889,-319
17383,-0.10,2918,-300
17419,-0.01,2915,-274
17455,-0.02,2897,-245
17491,-0.08,2881,-219
17527,-0.04,3115,-184
17563,0.07,3915,-69
17599,-0.04,4095,175
17635,-0.00,4095,468
17671,0.03,3694,668
17707,-0.07,3319,681
17743,-0.05,3155,518
17779,-0.03,3057,273
17815,-0.06,3037,37
17851,0.01,3071,-132
17887,-0.05,3088,-220
17923,-0.09,3049,-244
17959,-0.00,2992,-239
17995,0.04,2919,-234
18031,-0.01,2875,-240
18067,0.01,2881,-252
18103,-0.05,2899,-257
18139,-0.03,2871,-251
18175,0.02,2827,-239
18211,-0.01,2794,-232
18247,-0.11,2795,-228
18283,-0.05,2819,-220
18319,-0.02,2839,-201
18355,-0.00,2846,-171
18391,-0.00,2861,-137
18427,-0.04,2864,-103
18463,-0.01,2860,-72
18499,-0.08,2956,-42
18535,0.01,3312,17
18571,-0.03,4089,175
18607,-0.00,4095,445
18643,-0.03,3682,692
18679,-0.02,3249,761
18715,-0.09,3029,628
18751,-0.03,2975,383
18787,-0.01,2966,137
18823,0.02,3024,-39
18859,-0.06,3058,-128
18895,-0.08,3063,-145
18931,-0.01,3011,-128
18967,-0.07,2932,-111
19003,-0.10,2890,-113
19039,-0.03,2929,-127
