Time,Pressure,rawPPGSignal,PPGSignal
107167,25.54,2957,190
107216,23.87,2935,772
107265,22.52,2913,1494
107314,21.10,3408,2043
107363,19.96,4095,2416
107412,18.87,3583,2633
107461,17.86,3101,2600
107510,16.77,2963,2304
107559,15.99,2928,1874
107608,15.18,2965,1450
107657,14.48,3057,1110
107706,13.79,3039,869
107755,13.07,2960,696
107804,12.49,2903,547
107853,11.94,2901,405
107902,11.44,2911,272
107951,10.89,2931,157
108000,10.40,2944,60
108048,9.89,2963,-19
108097,9.49,2933,-90
108146,9.09,2926,-159
108195,8.69,2963,-225
108244,8.18,3738,-233
108293,7.85,3934,-117
108342,7.49,3247,22
108391,7.18,2956,13
108440,6.67,2903,-156
108489,6.31,2931,-377
108538,5.92,3039,-557
108587,5.47,3105,-654
108636,5.01,3003,-686
108685,4.57,2928,-700
108734,4.14,2890,-723
108783,3.87,2886,-753
108832,3.67,2927,-775
108881,3.57,2945,-779
108930,3.34,2951,-766
108979,3.18,3007,-741
109028,3.02,3683,-663
109077,2.77,3873,-483
109126,2.35,3262,-289
109175,1.07,2954,-240
109224,1.01,2903,-349
109273,1.06,2923,-514
109322,0.89,3022,-643
109371,0.92,3088,-697
109420,0.98,3029,-688
109469,0.96,2913,-662
109518,0.94,2870,-650
109567,0.96,2896,-651
109616,0.82,2931,-645
109665,0.73,2954,-621
109714,0.77,2943,-584
109763,0.78,2981,-541
109812,0.71,3733,-448
109861,0.76,3931,-244
109910,0.68,3311,-24
109959,0.70,2988,45
110008,0.64,2939,-52
110057,0.64,2959,-212
110106,0.60,3010,-344
110155,0.58,3049,-410
110204,0.58,3008,-420
110253,0.55,2942,-404
110302,0.63,2894,-389
110351,0.58,2929,-381
110400,0.56,2958,-365
110449,0.48,2944,-339
110498,0.54,2960,-307
110547,0.54,2953,-275
110596,0.52,3344,-221
110645,0.50,4023,-74
110694,0.52,3520,145
110743,0.41,3071,274
110792,0.38,2955,225
110841,0.47,2941,73
110890,0.34,2992,-79
110939,0.34,3061,-176
110988,0.36,3031,-208
111037,0.28,2970,-204
111086,0.19,2895,-197
111135,0.28,2885,-200
111184,0.17,2926,-204
111233,0.20,2973,-193
111282,0.22,2990,-164
111331,0.23,2960,-129
111380,0.14,2967,-99
111429,0.17,3549,-40
111478,0.15,3856,109
111527,0.20,3312,290
111576,0.16,2973,351
111625,0.22,2927,258
111674,0.12,2939,103
111723,0.20,3058,-25
111772,0.13,3088,-86
111821,0.25,3007,-94
111870,0.17,2926,-91
111919,0.09,2902,-98
111968,0.14,2914,-112
112017,0.15,2950,-118
112066,0.11,2972,-108
112115,0.08,3023,-83
112164,0.11,3632,-10
112213,0.09,3823,155
112262,0.02,3249,331
112311,0.10,2995,373
112360,0.08,2937,269
112409,0.12,2939,111
112458,0.04,3024,-19
112507,0.09,3057,-88
112556,0.04,2999,-105
112605,0.06,2941,-102
112654,0.06,2911,-104
112703,0.13,2905,-112
112752,0.02,2941,-117
112801,0.13,2943,-111
112850,-0.00,2942,-97
112899,0.02,3408,-51
112948,-0.00,4095,99
112997,0.10,3570,328
113046,0.05,3091,457
113095,0.02,2989,396
113144,0.10,2928,223
113193,0.03,2947,41
113242,0.03,3024,-88
113291,0.03,3015,-147
113340,0.04,2990,-156
113389,0.04,2929,-148
113438,-0.07,2896,-144
113487,-0.01,2926,-145
113536,-0.00,2961,-140
113585,-0.05,2962,-124
113634,-0.01,2941,-104
113683,-0.03,2950,-88
113732,-0.06,3489,-40
113781,0.04,4039,112
113830,0.03,3440,324
113879,0.06,3053,420
113928,-0.03,2979,341
113977,0.08,2962,174
