Time,Pressure,rawPPGSignal,PPGSignal
234277,26.78,4095,86
234326,25.42,681,308
234375,23.94,575,516
234424,23.13,2435,646
234473,22.14,3354,804
234522,21.21,2928,1016
234571,20.27,2411,1209
234620,19.36,2318,1318
234669,18.73,2449,1337
234718,17.70,2865,1296
234767,17.30,4095,1254
234816,16.67,4095,1257
234865,15.85,4095,1289
234914,15.12,4095,1313
234963,14.59,565,1232
235012,13.87,451,930
235061,13.53,2221,481
235110,12.84,2903,77
235159,12.52,2590,-201
235208,12.19,2397,-385
235257,11.73,2601,-509
235306,11.34,2841,-577
235355,11.05,2801,-593
235404,10.59,2896,-574
235453,10.19,4095,-510
235501,9.70,4095,-378
235550,9.52,4095,-203
235599,9.22,4095,-29
235648,8.81,21,29
235697,8.56,902,-141
235746,8.25,2670,-437
235795,7.99,3088,-666
235844,7.61,2559,-783
235893,7.15,2199,-842
235942,6.99,2215,-883
235991,6.61,2394,-906
236040,6.23,2544,-900
236089,5.79,2556,-861
236138,5.30,2487,-800
236187,5.03,3412,-711
236236,4.65,4095,-561
236285,4.24,4095,-342
236334,3.88,4095,-96
236383,3.34,1311,74
236432,3.26,111,38
236481,2.92,2007,-181
236530,2.49,3255,-394
236579,2.49,2930,-489
236628,2.29,2349,-502
236677,1.97,2233,-497
236726,1.75,2419,-490
236775,1.42,2582,-470
236824,1.24,2607,-428
236873,1.12,2535,-372
236922,0.94,4051,-281
236971,0.66,4095,-115
237020,0.61,4095,106
237069,0.55,4095,332
237118,0.44,189,447
237167,0.25,629,325
237216,-0.33,2514,58
237265,0.22,3222,-153
237314,0.31,2755,-247
237363,0.34,2288,-276
237412,0.14,2229,-292
237461,0.27,2383,-305
237510,0.16,2535,-302
237559,0.15,2545,-277
237608,0.30,2538,-236
237657,-0.03,2512,-187
237706,0.22,3114,-126
237755,0.16,4095,-18
237804,-0.02,4095,157
237853,0.01,4095,368
237902,0.24,1830,523
237951,0.12,0,486
238000,0.00,1619,253
238049,0.04,2967,-6
238098,0.13,2992,-156
238147,0.09,2458,-208
238196,0.20,2218,-222
238245,0.10,2315,-230
238294,0.03,2506,-227
238343,0.07,2582,-205
238392,0.03,2593,-163
238441,-0.02,2555,-111
238490,0.12,2499,-62
238539,0.03,3973,9
238588,0.16,4095,149
238637,0.06,4095,344
238686,0.01,4095,545
238735,0.06,495,643
238784,0.15,547,514
238833,0.24,2320,231
