Time,Pressure,PPGSignal,rawPPGSignal
8839,-0.19,1977,127,1
8866,-0.20,1943,514,1
8893,-0.10,1927,992,1
8920,-0.21,1943,1333,1
8947,-0.20,1997,1491,1
8974,-0.15,2029,1501,1
9001,-0.16,2015,1418,1
9028,-0.19,1968,1279,1
9055,-0.17,1917,1112,1
9082,-0.16,1862,933,1
9109,-0.07,1822,756,1
9136,-0.12,1811,594,1
9163,-0.07,1814,454,1
9190,-0.16,1819,342,1
9217,-0.12,1828,254,1
9244,-0.13,1838,183,1
9271,-0.06,1814,123,1
9298,-0.11,1794,64,1
9325,-0.06,1780,3,1
9352,-0.21,1766,-57,1
9379,-0.15,1778,-114,1
9406,-0.17,1871,-157,1
9433,-0.11,2062,-167,1
9460,-0.16,2289,-125,1
9487,-0.19,2448,-34,1
9514,-0.13,2479,73,1
9541,-0.13,2375,147,1
9568,-0.17,2242,149,1
9595,-0.10,2128,75,1
9622,-0.14,2053,-48,1
9649,-0.10,1996,-187,1
9676,-0.11,1955,-313,1
9703,-0.10,1962,-412,1
9730,-0.14,1994,-472,1
9757,-0.09,2010,-496,1
9784,-0.19,2002,-495,1
9811,-0.10,1978,-485,1
9838,-0.10,1930,-480,1
9865,-0.10,1882,-488,1
9892,-0.22,1841,-507,1
9919,-0.14,1809,-533,1
9946,-0.22,1799,-556,1
9973,-0.17,1807,-569,1
10000,-0.20,1813,-567,1
10027,-0.12,1807,-552,1
10054,-0.16,1796,-531,1
10081,-0.11,1802,-507,1
10108,-0.21,1797,-483,1
10135,-0.17,1782,-461,1
10162,-0.27,1775,-441,1
10189,-0.17,1757,-425,1
10216,-0.14,1754,-411,1
10243,-0.16,1797,-394,1
10270,-0.10,1926,-360,1
10297,-0.14,2155,-287,1
10324,-0.12,2373,-165,1
10351,-0.08,2480,-9,1
10378,-0.11,2443,136,1
10405,-0.07,2315,224,1
10432,-0.16,2192,229,1
10459,-0.19,2096,163,1
10486,-0.15,2031,58,1
10513,-0.12,1989,-50,1
10540,-0.17,1981,-139,1
10567,-0.15,1977,-197,1
10594,-0.11,1987,-223,1
10621,-0.17,1984,-225,1
10648,-0.17,1965,-214,1
10675,-0.15,1927,-204,1
10702,-0.14,1881,-202,1
10729,-0.07,1843,-210,1
10756,-0.19,1815,-225,1
10783,-0.17,1801,-241,1
10810,-0.14,1790,-251,1
10837,-0.20,1778,-253,1
10864,-0.16,1776,-247,1
10891,-0.16,1776,-234,1
10918,-0.09,1767,-217,1
10945,-0.12,1769,-199,1
10972,-0.06,1776,-178,1
10999,-0.06,1771,-158,1
11026,-0.12,1761,-139,1
11053,-0.16,1745,-124,1
11080,-0.11,1739,-113,1
11107,-0.09,1749,-104,1
11134,-0.11,1811,-89,1
11161,-0.07,2000,-51,1
11188,-0.19,2256,31,1
11215,-0.12,2441,166,1
11242,-0.18,2485,320,1
11269,-0.06,2414,442,1
11296,-0.13,2261,491,1
11323,-0.09,2123,452,1
11350,-0.14,2018,347,1
11377,-0.10,1958,214,1
11404,-0.15,1936,89,1
11431,-0.12,1935,-5,1
11458,-0.16,1951,-61,1
11485,-0.11,1968,-82,1
11512,-0.19,1968,-78,1
11539,-0.09,1938,-65,1
11566,-0.14,1888,-58,1
11593,-0.09,1840,-66,1
11620,-0.19,1808,-87,1
11647,-0.16,1795,-113,1
11674,-0.16,1785,-134,1
11701,-0.06,1779,-146,1
11728,-0.15,1767,-150,1
11755,-0.08,1754,-148,1
11782,-0.18,1757,-143,1
11809,-0.07,1766,-133,1
11836,-0.20,1779,-117,1
11863,-0.07,1773,-99,1
11890,-0.13,1742,-84,1
11917,-0.07,1733,-75,1
11944,-0.10,1737,-71,1
11971,-0.08,1731,-67,1
11998,-0.03,1712,-63,1
12025,-0.11,1738,-58,1
12052,-0.14,1868,-41,1
12079,-0.12,2105,11,1
12106,-0.15,2327,117,1
12133,-0.07,2425,260,1
12160,-0.07,2395,394,1
12187,-0.11,2273,470,1
12214,-0.14,2127,464,1
12241,-0.16,2001,383,1
12268,-0.22,1926,257,1
12295,-0.08,1895,126,1
12322,-0.11,1902,19,1
12349,-0.12,1936,-45,1
12376,-0.14,1967,-69,1
12403,-0.11,1982,-62,1
12430,-0.29,1958,-42,1
12457,-0.17,1920,-28,1
12484,-0.11,1874,-29,1
12511,-0.14,1814,-48,1
12538,-0.20,1783,-80,1
12565,-0.18,1776,-114,1
12592,-0.13,1781,-140,1
12619,-0.07,1786,-150,1
12646,-0.14,1778,-148,1
12673,-0.23,1777,-138,1
12700,-0.17,1775,-125,1
12727,-0.14,1758,-113,1
12754,-0.11,1746,-105,1
12781,-0.16,1744,-100,1
12808,-0.18,1744,-96,1
12835,-0.12,1727,-92,1
12862,-0.07,1712,-89,1
12889,-0.06,1699,-88,1
12916,-0.06,1707,-86,1
12943,-0.12,1756,-78,1
12970,-0.06,1887,-53,1
12997,-0.08,2095,7,1
13024,-0.06,2283,112,1
13051,-0.13,2352,243,1
13078,-0.18,2299,357,1
13105,-0.05,2187,413,1
13132,-0.10,2061,395,1
13159,-0.15,1961,313,1
13186,-0.18,1904,199,1
13213,-0.05,1875,87,1
13240,-0.15,1872,-1,1
13267,-0.07,1895,-57,1
13294,-0.18,1936,-77,1
13321,-0.09,1962,-69,1
13348,-0.15,1959,-46,1
13375,-0.15,1927,-23,1
13402,-0.17,1882,-15,1
13429,-0.08,1830,-26,1
13456,-0.15,1805,-52,1
13483,-0.11,1795,-82,1
13510,-0.10,1791,-107,1
13537,-0.12,1795,-120,1
13564,-0.15,1802,-122,1
13591,-0.08,1795,-115,1
13618,-0.05,1783,-106,1
13645,-0.01,1776,-98,1
13672,-0.15,1770,-93,1
13699,-0.04,1758,-90,1
13726,-0.05,1743,-88,1
13753,-0.07,1746,-87,1
13780,-0.12,1810,-81,1
13807,-0.12,1955,-53,1
13834,-0.15,2157,12,1
13861,-0.08,2287,116,1
13888,-0.10,2298,232,1
13915,-0.07,2223,318,1
13942,-0.09,2101,342,1
