Time,Pressure,PPGSignal,rawPPGSignal
8438,-0.17,1758,113,1
8465,-0.19,1735,457,1
8492,-0.19,1726,885,1
8519,-0.25,1724,1190,1
8546,-0.21,1731,1327,1
8573,-0.11,1745,1325,1
8600,-0.12,1757,1237,1
8627,-0.12,1763,1109,1
8654,-0.06,1759,971,1
8681,-0.14,1758,837,1
8708,-0.16,1794,718,1
8735,-0.10,1920,625,1
8762,-0.18,2105,573,1
8789,-0.19,2233,568,1
8816,-0.21,2262,586,1
8843,-0.12,2193,587,1
8870,-0.09,2097,542,1
8897,-0.18,2000,441,1
8924,-0.14,1937,303,1
8951,-0.13,1911,154,1
8978,-0.15,1902,19,1
9005,-0.20,1911,-88,1
9032,-0.15,1930,-164,1
9059,-0.17,1933,-213,1
9086,-0.15,1930,-245,1
9113,-0.18,1933,-270,1
9140,-0.14,1911,-293,1
9167,-0.20,1904,-318,1
9194,-0.14,1894,-345,1
9221,-0.13,1872,-371,1
9248,-0.12,1851,-398,1
9275,-0.23,1839,-425,1
9302,-0.10,1834,-448,1
9329,-0.18,1824,-465,1
9356,-0.19,1819,-476,1
9383,-0.15,1812,-482,1
9410,-0.11,1807,-484,1
9437,-0.14,1793,-484,1
9464,-0.15,1808,-481,1
9491,-0.19,1808,-473,1
9518,-0.15,1805,-462,1
9545,-0.18,1849,-446,1
9572,-0.18,1965,-417,1
9599,-0.20,2084,-363,1
9626,-0.21,2129,-286,1
9653,-0.17,2112,-210,1
9680,-0.12,2047,-161,1
9707,-0.19,1978,-153,1
9734,-0.20,1941,-180,1
9761,-0.16,1920,-223,1
9788,-0.12,1890,-265,1
9815,-0.14,1894,-298,1
9842,-0.18,1915,-314,1
9869,-0.21,1936,-311,1
9896,-0.13,1942,-294,1
9923,-0.17,1938,-270,1
9950,-0.05,1924,-249,1
9977,-0.20,1905,-236,1
10004,-0.16,1887,-231,1
10031,-0.13,1857,-233,1
10058,-0.09,1834,-238,1
10085,-0.13,1831,-245,1
10112,-0.18,1846,-248,1
10139,-0.15,1842,-242,1
10166,-0.07,1840,-229,1
10193,-0.20,1863,-211,1
10220,-0.13,1932,-185,1
10247,-0.13,2046,-143,1
10274,-0.18,2160,-77,1
10301,-0.20,2227,5,1
10328,-0.13,2223,86,1
10355,-0.18,2161,138,1
10382,-0.15,2081,146,1
10409,-0.19,2007,113,1
10436,-0.11,1968,54,1
10463,-0.15,1964,-9,1
10490,-0.12,1947,-61,1
10517,-0.17,1943,-94,1
10544,-0.18,1940,-111,1
10571,-0.14,1952,-113,1
10598,-0.15,1963,-105,1
10625,-0.18,1955,-92,1
10652,-0.22,1935,-80,1
10679,-0.17,1909,-76,1
10706,-0.14,1872,-81,1
10733,-0.15,1851,-93,1
10760,-0.13,1855,-106,1
10787,-0.14,1842,-115,1
10814,-0.21,1840,-118,1
10841,-0.18,1837,-116,1
10868,-0.11,1820,-111,1
10895,-0.20,1824,-104,1
10922,-0.13,1879,-93,1
10949,-0.19,2010,-65,1
10976,-0.19,2151,-5,1
11003,-0.18,2252,82,1
11030,-0.15,2256,175,1
11057,-0.14,2190,242,1
11084,-0.09,2089,258,1
11111,-0.26,2018,223,1
11138,-0.16,1984,156,1
11165,-0.20,1971,83,1
11192,-0.14,1965,23,1
11219,-0.16,1968,-16,1
11246,-0.07,1973,-36,1
11273,-0.20,1968,-41,1
11300,-0.16,1952,-39,1
11327,-0.20,1947,-37,1
11354,-0.11,1936,-37,1
11381,-0.15,1898,-41,1
11408,-0.13,1860,-53,1
11435,-0.20,1846,-71,1
11462,-0.14,1840,-89,1
11489,-0.12,1840,-100,1
11516,-0.19,1834,-104,1
11543,-0.19,1822,-103,1
11570,-0.14,1819,-98,1
11597,-0.14,1815,-93,1
11624,-0.06,1819,-86,1
11651,-0.28,1821,-78,1
11678,-0.09,1806,-69,1
11705,-0.13,1783,-64,1
11732,-0.15,1775,-63,1
11759,-0.29,1776,-63,1
11786,-0.13,1787,-61,1
11813,-0.10,1781,-55,1
11840,-0.11,1772,-47,1
11867,-0.19,1775,-40,1
11894,-0.15,1818,-30,1
11921,-0.06,1934,-6,1
11948,-0.15,2066,43,1
11975,-0.17,2169,119,1
12002,-0.16,2176,203,1
12029,-0.16,2107,263,1
12056,-0.08,2038,279,1
12083,-0.14,1996,251,1
12110,-0.17,1962,196,1
12137,-0.17,1929,133,1
12164,-0.19,1907,76,1
12191,-0.14,1931,32,1
12218,-0.09,1962,10,1
12245,-0.16,1974,8,1
12272,-0.12,1968,16,1
12299,-0.22,1920,22,1
12326,-0.19,1885,16,1
12353,-0.17,1855,-2,1
12380,-0.18,1851,-28,1
12407,-0.22,1853,-50,1
12434,-0.16,1849,-63,1
12461,-0.13,1859,-67,1
12488,-0.13,1856,-64,1
12515,-0.19,1853,-58,1
12542,-0.20,1859,-51,1
12569,-0.19,1859,-43,1
12596,-0.22,1857,-36,1
