Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.12,1799,116,1
8952,-0.18,1808,471,1
8979,-0.20,1811,916,1
9006,-0.13,1826,1239,1
9033,-0.12,1900,1395,1
9060,-0.11,2013,1422,1
9087,-0.10,2129,1378,1
9114,-0.10,2167,1306,1
9141,-0.07,2146,1215,1
9168,-0.18,2085,1101,1
9195,-0.10,2000,960,1
9222,-0.13,1906,795,1
9249,-0.09,1853,618,1
9276,-0.13,1839,446,1
9303,-0.12,1867,300,1
9330,-0.16,1893,191,1
9357,-0.17,1932,116,1
9384,-0.17,1936,68,1
9411,-0.15,1910,29,1
9438,-0.16,1872,-14,1
9465,-0.17,1834,-70,1
9492,-0.16,1809,-135,1
9519,-0.09,1806,-201,1
9546,-0.15,1792,-260,1
9573,-0.15,1797,-308,1
9600,-0.15,1795,-343,1
9627,-0.15,1803,-367,1
9654,-0.11,1798,-383,1
9681,-0.08,1795,-395,1
9708,-0.15,1793,-404,1
9735,-0.11,1831,-409,1
9762,-0.14,1915,-403,1
9789,-0.10,2059,-372,1
9816,-0.17,2190,-310,1
9843,-0.10,2247,-227,1
9870,-0.11,2214,-152,1
9897,-0.03,2119,-114,1
9924,-0.17,2026,-129,1
9951,-0.14,1941,-190,1
9978,-0.12,1887,-275,1
10005,-0.19,1868,-359,1
10032,-0.11,1879,-422,1
10059,-0.09,1915,-453,1
10086,-0.15,1940,-454,1
10113,-0.13,1941,-433,1
10140,-0.12,1935,-404,1
10167,-0.11,1905,-381,1
10194,-0.20,1866,-370,1
10221,-0.05,1840,-372,1
10248,-0.15,1813,-382,1
10275,-0.16,1794,-394,1
10302,-0.23,1805,-402,1
10329,-0.12,1817,-399,1
10356,-0.14,1837,-383,1
10383,-0.10,1838,-358,1
10410,-0.20,1840,-329,1
10437,-0.18,1835,-300,1
10464,-0.16,1830,-277,1
10491,-0.18,1872,-256,1
10518,-0.21,2001,-223,1
10545,-0.13,2158,-163,1
10572,-0.14,2246,-72,1
10599,-0.15,2261,24,1
10626,-0.12,2188,96,1
10653,-0.08,2096,118,1
10680,-0.19,2002,90,1
10707,-0.21,1941,25,1
10734,-0.05,1919,-51,1
10761,-0.09,1915,-116,1
10788,-0.10,1921,-158,1
10815,-0.15,1945,-174,1
10842,-0.14,1955,-168,1
10869,-0.10,1946,-150,1
10896,-0.11,1925,-132,1
10923,-0.03,1895,-121,1
10950,-0.20,1855,-121,1
10977,-0.11,1829,-131,1
11004,-0.08,1808,-146,1
11031,-0.16,1804,-160,1
11058,-0.16,1807,-166,1
11085,-0.12,1815,-163,1
11112,-0.18,1826,-150,1
11139,-0.06,1827,-131,1
11166,-0.13,1813,-111,1
11193,-0.05,1807,-96,1
11220,-0.10,1792,-86,1
11247,-0.05,1831,-78,1
11274,-0.16,1947,-59,1
11301,-0.10,2117,-9,1
11328,-0.14,2243,75,1
11355,-0.14,2287,178,1
11382,-0.13,2251,265,1
11409,-0.12,2171,307,1
11436,-0.21,2074,294,1
11463,-0.14,1986,233,1
11490,-0.13,1937,147,1
11517,-0.15,1921,60,1
11544,-0.17,1933,-6,1
11571,-0.20,1937,-47,1
11598,-0.21,1950,-62,1
11625,-0.11,1962,-58,1
11652,-0.16,1951,-45,1
11679,-0.19,1924,-33,1
11706,-0.14,1896,-31,1
11733,-0.12,1856,-41,1
11760,-0.22,1839,-58,1
11787,-0.16,1825,-78,1
11814,-0.15,1831,-92,1
11841,-0.16,1826,-99,1
11868,-0.16,1808,-99,1
11895,-0.12,1792,-98,1
11922,-0.12,1791,-96,1
11949,-0.07,1801,-92,1
11976,-0.11,1799,-85,1
12003,-0.12,1789,-77,1
12030,-0.08,1806,-67,1
12057,-0.05,1905,-50,1
12084,-0.15,2064,-8,1
12111,-0.06,2207,67,1
12138,-0.12,2259,165,1
12165,-0.16,2229,253,1
12192,-0.08,2135,298,1
12219,-0.07,2030,286,1
12246,-0.20,1959,224,1
12273,-0.15,1914,137,1
12300,-0.19,1895,52,1
12327,-0.13,1887,-13,1
12354,-0.14,1903,-54,1
12381,-0.10,1937,-68,1
12408,-0.14,1951,-60,1
12435,-0.11,1936,-41,1
12462,-0.14,1897,-27,1
12489,-0.14,1872,-26,1
12516,-0.10,1853,-37,1
12543,-0.12,1842,-53,1
12570,-0.10,1826,-69,1
12597,-0.12,1814,-81,1
12624,-0.19,1810,-89,1
12651,-0.11,1802,-93,1
12678,-0.12,1798,-93,1
12705,-0.11,1803,-89,1
12732,-0.21,1809,-81,1
12759,-0.12,1804,-71,1
12786,-0.20,1795,-63,1
12813,-0.16,1797,-55,1
12840,-0.15,1831,-46,1
12867,-0.11,1931,-26,1
12894,-0.13,2085,17,1
12921,-0.18,2195,91,1
12948,-0.12,2214,178,1
12975,-0.14,2161,246,1
13002,-0.23,2064,269,1
13029,-0.09,1975,240,1
13056,-0.17,1903,171,1
13083,-0.12,1841,84,1
13110,-0.13,1821,0,1
13137,-0.12,1840,-63,1
13164,-0.20,1879,-95,1
13191,-0.15,1909,-95,1
13218,-0.10,1927,-73,1
13245,-0.13,1919,-44,1
13272,-0.12,1900,-22,1
13299,-0.19,1867,-13,1
13326,-0.21,1829,-20,1
13353,-0.10,1798,-40,1
13380,-0.21,1781,-64,1
13407,-0.07,1797,-85,1
13434,-0.16,1808,-94,1
13461,-0.12,1809,-92,1
13488,-0.19,1808,-82,1
13515,-0.11,1814,-69,1
13542,-0.15,1815,-56,1
13569,-0.11,1808,-44,1
13596,-0.07,1795,-38,1
13623,-0.11,1794,-35,1
13650,-0.19,1845,-30,1
13677,-0.18,1968,-10,1
13704,-0.20,2118,38,1
13731,-0.10,2208,117,1
13758,-0.14,2188,200,1
13785,-0.07,2097,253,1
13812,-0.15,1994,253,1
13839,-0.13,1906,202,1
13866,-0.11,1858,121,1
13893,-0.10,1847,37,1
13920,-0.08,1856,-27,1
13947,-0.13,1884,-63,1
13974,-0.10,1918,-71,1
14001,-0.10,1937,-58,1
14028,-0.19,1946,-33,1
14055,-0.10,1923,-10,1
14082,-0.12,1897,1,1
14109,-0.16,1855,-1,1
14136,-0.09,1825,-19,1
14163,-0.10,1808,-45,1
14190,-0.17,1797,-70,1
14217,-0.12,1808,-87,1
14244,-0.20,1818,-93,1
14271,-0.14,1826,-88,1
14298,-0.21,1835,-76,1
14325,-0.14,1825,-61,1
14352,-0.13,1808,-49,1
14379,-0.11,1795,-45,1
14406,-0.19,1813,-45,1
14433,-0.09,1881,-40,1
14460,-0.14,2017,-14,1
14487,-0.16,2159,44,1
14514,-0.12,2226,128,1
14541,-0.10,2208,210,1
14568,-0.14,2129,260,1
14595,-0.11,2029,257,1
14622,-0.16,1931,205,1
14649,-0.06,1867,121,1
14676,-0.09,1840,30,1
14703,-0.19,1857,-44,1
14730,-0.12,1895,-87,1
14757,-0.12,1936,-95,1
14784,-0.17,1965,-76,1
14811,-0.15,1965,-44,1
14838,-0.16,1938,-17,1
14865,-0.14,1904,-5,1
14892,-0.14,1855,-12,1
14919,-0.07,1813,-36,1
14946,-0.11,1803,-67,1
14973,-0.13,1793,-96,1
15000,-0.13,1801,-114,1
15027,-0.12,1802,-119,1
15054,-0.19,1802,-114,1
15081,-0.15,1810,-104,1
15108,-0.11,1807,-91,1
15135,-0.06,1810,-77,1
15162,-0.20,1836,-63,1
15189,-0.19,1902,-44,1
15216,-0.14,2032,-8,1
15243,-0.14,2160,53,1
15270,-0.15,2208,133,1
15297,-0.08,2192,206,1
15324,-0.10,2113,246,1
15351,-0.20,2006,237,1
15378,-0.16,1918,181,1
15405,-0.18,1850,97,1
15432,-0.16,1829,10,1
15459,-0.16,1853,-58,1
15486,-0.20,1891,-95,1
15513,-0.17,1927,-99,1
15540,-0.13,1938,-78,1
15567,-0.18,1920,-50,1
15594,-0.12,1891,-30,1
15621,-0.14,1856,-27,1
15648,-0.12,1823,-38,1
15675,-0.08,1798,-59,1
15702,-0.21,1794,-81,1
15729,-0.17,1806,-97,1
15756,-0.14,1808,-102,1
15783,-0.15,1808,-98,1
15810,-0.20,1806,-89,1
15837,-0.18,1797,-79,1
15864,-0.19,1789,-71,1
15891,-0.13,1795,-64,1
15918,-0.19,1834,-56,1
15945,-0.09,1923,-37,1
15972,-0.17,2046,5,1
15999,-0.13,2139,72,1
16026,-0.19,2151,147,1
16053,-0.08,2095,203,1
16080,-0.12,2000,219,1
16107,-0.05,1927,189,1
16134,-0.11,1854,125,1
