Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.11,1934,124,1
8952,-0.20,1974,506,1
8979,-0.24,1931,987,1
9006,-0.22,1866,1329,1
9033,-0.18,1793,1466,1
9060,-0.28,1766,1430,1
9087,-0.17,1772,1290,1
9114,-0.20,1781,1113,1
9141,-0.12,1812,944,1
9168,-0.19,1845,803,1
9195,-0.22,1859,692,1
9222,-0.21,1883,604,1
9249,-0.16,1883,529,1
9276,-0.27,1878,459,1
9303,-0.15,1915,390,1
9330,-0.22,2227,344,1
9357,-0.22,2703,370,1
9384,-0.11,2826,484,1
9411,-0.10,2545,599,1
9438,-0.19,2085,593,1
9465,-0.16,1654,408,1
9492,-0.15,1414,84,1
9519,-0.09,1367,-276,1
9546,-0.14,1451,-567,1
9573,-0.16,1611,-728,1
9600,-0.18,1745,-753,1
9627,-0.18,1833,-681,1
9654,-0.12,1906,-566,1
9681,-0.14,1946,-450,1
9708,-0.20,1959,-360,1
9735,-0.14,1943,-304,1
9762,-0.16,1902,-285,1
9789,-0.13,1847,-300,1
9816,-0.18,1819,-339,1
9843,-0.06,1807,-385,1
9870,-0.16,1807,-426,1
9897,-0.14,1822,-449,1
9924,-0.20,1846,-453,1
9951,-0.12,1867,-441,1
9978,-0.18,1869,-419,1
10005,-0.15,1875,-396,1
10032,-0.13,1933,-371,1
10059,-0.10,2256,-322,1
10086,-0.23,2624,-208,1
10113,-0.08,2647,-33,1
10140,-0.19,2368,114,1
10167,-0.09,1956,136,1
10194,-0.14,1627,2,1
10221,-0.10,1488,-234,1
10248,-0.17,1490,-479,1
10275,-0.17,1572,-651,1
10302,-0.17,1679,-716,1
10329,-0.19,1777,-683,1
10356,-0.17,1856,-585,1
10383,-0.18,1902,-461,1
10410,-0.24,1897,-345,1
10437,-0.15,1872,-259,1
10464,-0.20,1847,-211,1
10491,-0.17,1838,-194,1
10518,-0.10,1835,-194,1
10545,-0.10,1827,-199,1
10572,-0.16,1849,-200,1
10599,-0.17,1860,-192,1
10626,-0.21,1869,-176,1
10653,-0.16,1883,-154,1
10680,-0.15,1880,-133,1
10707,-0.18,1877,-114,1
10734,-0.09,1904,-97,1
10761,-0.16,2117,-68,1
10788,-0.08,2535,15,1
10815,-0.07,2710,174,1
10842,-0.21,2514,346,1
10869,-0.03,2149,425,1
10896,-0.14,1787,350,1
10923,-0.16,1563,145,1
10950,-0.26,1488,-109,1
10977,-0.16,1535,-326,1
11004,-0.12,1618,-450,1
11031,-0.13,1709,-473,1
11058,-0.10,1808,-415,1
11085,-0.15,1889,-309,1
11112,-0.16,1939,-188,1
11139,-0.17,1937,-80,1
11166,-0.24,1893,-7,1
11193,-0.10,1842,21,1
11220,-0.19,1821,16,1
11247,-0.07,1800,-7,1
11274,-0.15,1809,-34,1
11301,-0.17,1826,-51,1
11328,-0.20,1839,-53,1
11355,-0.18,1863,-42,1
11382,-0.18,1877,-23,1
11409,-0.22,2032,8,1
11436,-0.21,2490,87,1
11463,-0.20,2775,247,1
11490,-0.22,2685,445,1
11517,-0.11,2320,571,1
11544,-0.21,1909,538,1
11571,-0.16,1625,345,1
11598,-0.21,1487,67,1
11625,-0.14,1478,-197,1
11652,-0.17,1535,-380,1
11679,-0.10,1634,-456,1
11706,-0.24,1747,-434,1
11733,-0.12,1853,-343,1
11760,-0.19,1919,-219,1
11787,-0.18,1943,-96,1
11814,-0.20,1904,-1,1
11841,-0.19,1840,46,1
11868,-0.17,1792,48,1
11895,-0.16,1773,20,1
11922,-0.27,1787,-14,1
11949,-0.13,1813,-38,1
11976,-0.17,1826,-43,1
12003,-0.14,1840,-34,1
12030,-0.11,1843,-17,1
12057,-0.07,1867,1,1
12084,-0.15,2032,30,1
12111,-0.14,2519,109,1
12138,-0.16,2880,278,1
12165,-0.11,2806,496,1
12192,-0.16,2450,647,1
12219,-0.14,2037,635,1
12246,-0.22,1725,451,1
12273,-0.18,1595,170,1
12300,-0.11,1574,-107,1
12327,-0.11,1599,-309,1
12354,-0.15,1628,-414,1
12381,-0.17,1682,-432,1
12408,-0.21,1776,-387,1
12435,-0.13,1862,-301,1
12462,-0.25,1903,-198,1
12489,-0.15,1906,-103,1
12516,-0.19,1847,-38,1
12543,-0.16,1777,-14,1
12570,-0.16,1744,-26,1
12597,-0.07,1722,-57,1
12624,-0.14,1741,-88,1
12651,-0.13,1763,-105,1
12678,-0.21,1785,-102,1
12705,-0.06,1830,-82,1
12732,-0.13,1856,-50,1
12759,-0.21,1867,-13,1
12786,-0.18,1882,18,1
12813,-0.08,2092,56,1
12840,-0.14,2593,143,1
12867,-0.15,2895,319,1
12894,-0.22,2767,532,1
12921,-0.15,2378,661,1
12948,-0.23,1963,616,1
12975,-0.16,1680,407,1
13002,-0.20,1579,116,1
13029,-0.14,1555,-154,1
13056,-0.33,1589,-343,1
13083,-0.13,1632,-433,1
13110,-0.16,1710,-435,1
13137,-0.14,1811,-374,1
13164,-0.19,1885,-276,1
13191,-0.14,1915,-167,1
13218,-0.13,1883,-76,1
13245,-0.16,1806,-24,1
13272,-0.22,1749,-18,1
13299,-0.15,1709,-45,1
13326,-0.22,1699,-85,1
13353,-0.13,1723,-116,1
13380,-0.13,1761,-126,1
13407,-0.10,1794,-113,1
13434,-0.26,1823,-83,1
13461,-0.19,1850,-44,1
13488,-0.16,1862,-5,1
13515,-0.16,1863,25,1
13542,-0.27,1870,46,1
13569,-0.19,1867,56,1
13596,-0.16,1870,59,1
13623,-0.14,2025,69,1
13650,-0.17,2503,129,1
13677,-0.11,2858,282,1
13704,-0.23,2800,491,1
13731,-0.10,2410,636,1
13758,-0.21,1965,615,1
13785,-0.15,1648,418,1
13812,-0.18,1506,124,1
13839,-0.13,1517,-161,1
13866,-0.11,1575,-360,1
13893,-0.25,1648,-448,1
13920,-0.12,1757,-438,1
13947,-0.20,1862,-356,1
13974,-0.20,1942,-238,1
14001,-0.11,1953,-118,1
14028,-0.18,1908,-27,1
14055,-0.16,1822,15,1
14082,-0.12,1747,9,1
