Time,Pressure,PPGSignal,rawPPGSignal
8469,-0.26,1780,114,1
8496,-0.27,1712,461,1
8523,-0.15,1680,883,1
8550,-0.16,1716,1179,1
8577,-0.11,1807,1317,1
8604,-0.21,1904,1338,1
8631,-0.02,1971,1294,1
8658,-0.12,1953,1217,1
8685,-0.13,1903,1116,1
8712,-0.05,1797,982,1
8739,0.02,1705,816,1
8766,-0.06,1626,630,1
8793,-0.06,1613,448,1
8820,-0.09,1643,295,1
8847,-0.09,1719,186,1
8874,-0.10,1765,124,1
8901,0.01,1809,97,1
8928,-0.08,1795,86,1
8955,-0.10,1728,66,1
8982,-0.06,1777,28,1
9009,-0.10,2023,0,1
9036,-0.11,2411,31,1
9063,-0.01,2651,143,1
9090,-0.08,2637,287,1
9117,-0.02,2374,377,1
9144,-0.04,2153,349,1
9171,-0.11,1973,206,1
9198,-0.09,1897,-1,1
9225,-0.03,1804,-214,1
9252,-0.16,1788,-392,1
9279,-0.03,1795,-513,1
9306,-0.06,1840,-575,1
9333,-0.13,1886,-586,1
9360,-0.21,1889,-566,1
9387,-0.07,1861,-534,1
9414,-0.17,1818,-510,1
9441,-0.08,1712,-511,1
9468,-0.21,1653,-537,1
9495,-0.12,1633,-577,1
9522,-0.10,1669,-606,1
9549,-0.13,1733,-609,1
9576,-0.17,1770,-582,1
9603,-0.12,1792,-535,1
9630,-0.17,1783,-483,1
9657,-0.09,1761,-437,1
9684,-0.08,1714,-407,1
9711,-0.01,1747,-392,1
9738,-0.11,1950,-372,1
9765,-0.09,2312,-300,1
9792,-0.22,2596,-148,1
9819,-0.03,2617,48,1
9846,-0.20,2362,201,1
9873,-0.06,2061,233,1
9900,-0.17,1847,131,1
9927,-0.03,1761,-51,1
9954,-0.08,1731,-240,1
9981,-0.06,1749,-379,1
10008,-0.06,1802,-446,1
10035,-0.08,1863,-447,1
10062,-0.09,1907,-403,1
10089,-0.12,1898,-338,1
10116,-0.11,1867,-281,1
10143,-0.12,1807,-248,1
10170,-0.21,1750,-242,1
10197,-0.07,1726,-256,1
10224,-0.07,1675,-282,1
10251,0.03,1675,-304,1
10278,-0.04,1687,-313,1
10305,-0.07,1705,-303,1
10332,-0.14,1715,-277,1
10359,0.00,1722,-245,1
10386,-0.02,1722,-210,1
10413,-0.07,1726,-174,1
10440,-0.10,1765,-141,1
10467,-0.07,1926,-100,1
10494,-0.12,2260,-20,1
10521,-0.13,2559,125,1
10548,-0.07,2650,317,1
10575,-0.04,2480,483,1
10602,-0.11,2208,546,1
10629,-0.08,1945,472,1
10656,-0.07,1822,296,1
10683,-0.06,1791,91,1
10710,-0.06,1781,-78,1
10737,0.02,1795,-185,1
10764,-0.06,1808,-230,1
10791,0.01,1811,-229,1
10818,-0.14,1853,-200,1
10845,-0.03,1853,-160,1
10872,-0.09,1837,-126,1
10899,0.02,1815,-103,1
10926,-0.09,1782,-94,1
10953,-0.02,1737,-96,1
10980,-0.00,1691,-112,1
