Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
17815,-0.15,314,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17851,-0.10,625,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17887,-0.15,784,3202,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17923,-0.21,671,2672,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17959,-0.15,338,2525,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17995,-0.21,-28,2722,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18031,-0.23,-263,3015,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18067,-0.16,-310,3173,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18103,-0.14,-233,3071,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18139,-0.18,-138,2902,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18175,-0.22,-98,2787,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18211,-0.19,-113,2788,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18247,-0.16,-146,2801,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18283,-0.23,-169,2832,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18319,-0.20,-169,2865,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18355,-0.25,-146,2890,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18391,-0.19,-114,2859,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18427,-0.19,-88,2823,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18463,-0.16,-72,2863,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18499,-0.17,-24,3402,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18535,-0.21,141,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18571,-0.23,423,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18607,-0.24,702,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18643,-0.18,808,2997,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18679,-0.21,630,2589,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18715,-0.24,256,2559,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18751,-0.22,-102,2799,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18787,-0.18,-300,3066,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18823,-0.17,-316,3152,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18859,-0.14,-229,3071,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18895,-0.20,-138,2921,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18931,-0.15,-101,2802,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18967,-0.20,-122,2752,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003,-0.26,-167,2791,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19039,-0.23,-200,2823,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19075,-0.18,-203,2857,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19111,-0.19,-183,2865,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19147,-0.24,-148,2902,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19183,-0.21,-107,2919,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19219,-0.16,-67,2933,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19255,-0.22,-31,2971,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19291,-0.18,36,3547,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19327,-0.26,210,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19363,-0.11,474,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19399,-0.20,719,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19435,-0.21,806,3175,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19471,-0.17,640,2729,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19507,-0.12,288,2642,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19543,-0.20,-66,2827,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19579,-0.24,-280,3085,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19615,-0.28,-320,3214,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19651,-0.19,-248,3111,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19687,-0.22,-168,2923,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,-0.18,-143,2816,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,-0.27,-174,2746,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19795,-0.21,-229,2751,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19831,-0.25,-273,2793,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19867,-0.21,-284,2832,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19903,-0.27,-263,2865,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19939,-0.24,-222,2872,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19975,-0.14,-181,2807,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,-0.25,-157,2753,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20047,-0.26,-150,2829,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,-0.22,-97,3472,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,-0.22,87,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,-0.21,389,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191,-0.28,675,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20227,-0.23,785,3008,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20263,-0.23,606,2559,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20299,-0.19,223,2485,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20335,-0.27,-155,2689,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20371,-0.18,-377,2951,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20407,-0.21,-410,3103,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20443,-0.21,-317,3067,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20479,-0.23,-201,2931,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20515,-0.26,-134,2802,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20551,-0.23,-132,2734,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20587,-0.27,-169,2731,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20623,-0.29,-207,2779,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20659,-0.26,-220,2809,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20695,-0.26,-207,2802,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20731,-0.25,-179,2838,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20767,-0.21,-140,2887,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803,-0.26,-94,2909,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20839,-0.23,-53,2864,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20875,-0.12,-13,3071,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20911,-0.25,102,4051,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20947,-0.22,354,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20983,-0.25,643,4095,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21019,-0.26,788,3163,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21055,-0.20,657,2559,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21091,-0.17,295,2403,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21127,-0.21,-102,2559,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21163,-0.11,-362,2903,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21199,-0.21,-414,3137,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21235,-0.24,-310,3142,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21271,-0.23,-167,2960,0,0.00,99,80,78,59.83,120.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
