Time,Pressure,PPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
21775,-0.19,284,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21811,-0.13,749,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21847,-0.13,1103,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21883,-0.16,1293,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21919,-0.13,1152,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21955,-0.22,475,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21991,-0.18,-448,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22027,-0.18,-1046,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22063,-0.08,-1076,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22099,-0.22,-713,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22135,-0.16,-300,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22171,-0.14,-73,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22207,-0.14,-65,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22243,-0.12,-180,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22279,-0.13,-310,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22315,-0.19,-368,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22351,-0.22,-215,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22387,-0.24,209,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22423,-0.10,712,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22459,-0.19,1089,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22495,-0.12,1213,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22531,-0.15,904,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22567,-0.16,170,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22603,-0.15,-591,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22639,-0.14,-960,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22675,-0.16,-863,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22711,-0.09,-531,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22747,-0.14,-242,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22783,-0.13,-127,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22819,-0.15,-161,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22855,-0.12,-250,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22891,-0.24,-314,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22927,-0.09,-273,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22963,-0.19,-24,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22999,-0.15,416,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23035,-0.14,864,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23071,-0.15,1170,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23107,-0.01,1152,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23143,-0.11,603,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23179,-0.18,-255,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23215,-0.19,-894,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23251,-0.15,-1027,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23287,-0.15,-768,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23323,-0.17,-413,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23359,-0.13,-175,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23395,-0.10,-100,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23431,-0.18,-138,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23467,-0.12,-223,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23503,-0.15,-273,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23539,-0.11,-133,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23575,-0.10,267,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23611,-0.09,748,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23647,-0.09,1108,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23683,-0.14,1218,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23719,-0.10,896,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23755,-0.20,159,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23791,-0.17,-595,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23827,-0.10,-962,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23863,-0.12,-876,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23899,-0.22,-549,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23935,-0.17,-241,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23971,-0.15,-89,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24007,-0.18,-84,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24043,-0.16,-145,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24079,-0.08,-183,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24115,-0.19,-54,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24151,-0.13,313,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24187,-0.18,757,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24223,-0.14,1089,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24259,-0.14,1207,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24295,-0.15,934,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24331,-0.17,240,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24367,-0.12,-483,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24403,-0.12,-792,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24439,-0.11,-625,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24475,-0.17,-243,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24511,-0.15,57,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24547,-0.17,148,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24583,-0.13,71,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24619,-0.10,-64,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24655,-0.04,-101,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24691,-0.17,96,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24727,-0.17,465,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24763,-0.21,819,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24799,2.81,1053,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24835,2.19,1022,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24871,3.17,543,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24907,3.98,-214,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24943,4.10,-769,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24979,3.38,-844,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25015,2.71,-556,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25051,2.49,-202,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25087,2.26,7,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25123,2.19,25,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25159,2.06,-95,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25195,2.01,-223,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25231,2.35,-154,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25267,3.84,175,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25303,5.74,589,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25339,7.98,906,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25375,9.24,1079,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25411,9.06,1128,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25447,8.37,953,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25483,7.90,409,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25519,7.68,-282,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25555,7.42,-720,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25591,7.21,-793,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25627,7.13,-664,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25663,7.06,-524,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25699,8.66,-457,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25735,11.85,-459,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25771,16.29,-418,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25807,20.17,-177,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25843,21.06,244,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25879,19.17,660,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25915,17.94,943,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25951,17.21,1077,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25987,16.84,1096,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26023,16.42,879,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26059,16.27,215,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095,16.07,-697,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26131,16.87,-1373,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26167,22.62,-1583,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26203,29.58,-1444,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26239,35.28,-1192,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26275,36.57,-981,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26311,33.73,-829,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26347,32.31,-707,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26383,31.35,-608,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26419,30.49,-484,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26455,30.04,-187,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26491,29.64,309,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26527,29.35,816,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26563,29.15,1167,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26599,35.56,1267,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26635,43.86,936,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26671,52.26,145,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26707,57.85,-730,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26743,57.65,-1229,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26779,54.83,-1217,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26815,53.17,-886,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26851,51.92,-532,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26887,51.01,-346,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26923,50.22,-354,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26959,49.66,-469,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26995,49.35,-584,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27031,49.83,-623,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27067,60.28,-564,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27103,71.18,-442,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27139,80.66,-268,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27188,83.11,47,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27237,79.20,537,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27286,76.40,1031,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27335,73.95,1206,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27384,72.78,803,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27433,72.13,45,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27482,80.95,-518,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27531,98.60,-629,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27581,109.07,-429,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27631,105.02,-144,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27681,102.37,109,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27730,100.53,276,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27778,99.86,304,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27828,100.67,195,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27877,100.25,36,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27926,115.22,7,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27975,132.17,253,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28024,136.60,669,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28073,132.68,1034,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28122,130.59,1193,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28171,129.10,1072,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28220,127.85,730,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28269,127.07,317,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28318,126.39,-44,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28368,140.33,-295,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28417,159.54,-428,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28467,166.53,-457,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28516,163.42,-393,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28566,162.11,-279,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28615,160.22,-188,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28665,158.99,-158,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28714,158.06,-169,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28764,157.71,-187,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28813,176.98,-195,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28863,195.96,-195,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28912,197.28,-174,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28962,194.61,-123,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29011,192.68,-60,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29061,191.14,-17,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29110,190.05,-11,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29160,189.06,-32,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29209,188.24,-40,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29259,204.92,-16,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29308,223.64,17,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
