Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
207177,3.28,-558,2626,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207218,3.14,-620,2607,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207259,3.02,-671,2587,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207300,2.85,-710,2559,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207341,2.69,-736,2617,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207382,2.49,-748,2603,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207423,2.47,-746,2559,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207464,2.30,-735,2635,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207505,2.11,-706,3024,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207546,2.02,-641,3392,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207587,1.73,-538,3373,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207628,1.48,-420,3159,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207669,1.39,-317,3061,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207710,1.29,-245,2967,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207751,1.11,-206,2896,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207792,1.01,-195,2884,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207833,0.94,-205,2864,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207874,0.93,-227,2819,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207915,0.85,-257,2737,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207956,0.87,-292,2703,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207997,0.81,-328,2677,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208038,0.71,-362,2659,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208079,0.66,-389,2661,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208120,0.65,-406,2637,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208161,0.60,-415,2640,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208202,0.66,-414,2640,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208243,0.54,-406,2608,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208284,0.54,-391,2608,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208325,0.46,-371,2655,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208366,0.46,-339,2962,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208407,0.37,-279,3287,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208448,0.41,-189,3323,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208489,0.41,-84,3137,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208530,0.41,6,3039,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208571,0.32,71,2968,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208612,0.41,106,2901,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208653,0.34,115,2896,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208694,0.23,105,2907,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208735,0.29,85,2878,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208776,0.26,58,2818,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208817,0.22,25,2757,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208858,0.17,-10,2723,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208899,0.21,-48,2697,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208940,0.25,-83,2685,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208981,0.17,-112,2729,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209022,-0.12,-131,2743,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209063,0.23,-139,2745,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209104,0.20,-139,2707,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209145,0.16,-135,2672,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209186,0.14,-128,2723,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209227,0.14,-112,3026,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209268,0.14,-71,3299,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209309,0.17,-3,3286,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209350,0.13,73,3131,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209391,0.25,138,3022,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209432,0.24,177,2938,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209473,0.13,190,2895,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209514,0.06,181,2912,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209555,0.15,159,2957,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209596,0.10,134,2944,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209637,0.16,106,2867,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209678,0.09,76,2831,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209719,0.06,43,2813,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209760,0.09,10,2802,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209801,0.09,-19,2787,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209842,0.09,-46,2768,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209883,0.03,-66,2821,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209924,0.01,-78,2865,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209965,-0.05,-81,2806,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210006,0.01,-80,2767,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210047,-0.03,-74,2974,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210088,0.08,-52,3265,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210129,0.04,-7,3297,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210170,0.08,52,3198,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210211,0.07,105,3083,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210252,0.05,140,2989,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210293,0.07,151,2934,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210334,-0.00,142,2947,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210375,0.03,121,2994,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210416,-0.04,95,2955,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210457,0.06,67,2890,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210498,-0.05,35,2822,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210539,0.01,0,2798,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210580,0.05,-35,2842,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210621,0.03,-64,2871,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210662,-0.08,-84,2851,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210703,0.09,-97,2832,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210744,-0.06,-105,2797,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210785,-0.05,-110,2781,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210826,-0.00,-114,2789,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210867,-0.03,-114,2834,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210908,-0.06,-104,3108,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210949,0.02,-69,3401,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210990,0.02,-5,3454,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031,-0.03,70,3242,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211072,-0.04,133,3071,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211113,-0.05,168,3029,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211154,-0.05,175,3023,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211195,-0.04,163,3066,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211236,-0.02,142,3049,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211277,-0.06,114,2982,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211318,-0.03,81,2935,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211359,-0.01,43,2880,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211400,-0.07,3,2860,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211441,-0.01,-36,2864,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211482,0.02,-71,2875,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211523,-0.08,-98,2879,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211564,-0.03,-116,2875,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211605,-0.06,-126,2853,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211646,-0.13,-131,2844,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211687,-0.00,-132,2858,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211728,-0.05,-129,2871,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211769,-0.08,-116,3124,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211810,-0.03,-79,3531,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211851,-0.03,-8,3612,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211892,-0.11,78,3347,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211933,-0.08,152,3213,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211974,-0.05,196,3155,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212015,-0.01,211,3136,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212056,-0.09,202,3155,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212097,-0.43,180,3152,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212138,-0.09,151,3151,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212179,-0.07,117,3056,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212220,-0.14,77,3019,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212261,-0.11,35,3014,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212302,-0.03,-6,2974,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212343,-0.04,-45,2943,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212384,-0.11,-81,2944,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212425,-0.07,-110,2972,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212466,-0.09,-129,2991,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212507,-0.07,-140,2951,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212548,-0.05,-144,2926,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212589,-0.15,-139,3271,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212630,-0.09,-99,3964,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212671,-0.09,-6,4095,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212712,-0.08,120,3855,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212753,-0.10,236,3541,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212794,-0.13,309,3415,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212835,-0.10,334,3423,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212876,-0.04,322,3403,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212917,-0.10,287,3408,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212958,-0.04,237,3383,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212999,-0.11,179,3301,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213040,-0.10,114,3167,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213081,-0.06,42,3127,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213122,0.01,-31,3087,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213163,-0.05,-102,3047,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213204,-0.08,-164,3052,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213245,-0.10,-215,3037,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213286,-0.12,-253,3025,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213327,-0.05,-279,2986,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213368,-0.07,-292,3137,0,0.00,109,101,84,93.47,116.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
