Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
18139,-0.20,1163,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18175,-0.21,984,2427,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18211,-0.17,409,295,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18247,-0.18,-506,815,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18283,-0.17,-1249,2203,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18319,-0.14,-1404,3120,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18355,-0.16,-1042,3231,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18391,-0.14,-518,2845,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18427,-0.18,-143,2463,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18463,-0.20,-14,2316,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18499,-0.13,-56,2352,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18535,-0.19,-144,2476,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18571,-0.08,-192,2591,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18607,-0.20,-178,2630,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18643,-0.14,-126,2643,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18679,-0.19,-65,2640,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18715,-0.22,-14,2640,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18751,-0.23,16,2593,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18787,-0.21,22,2531,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18823,-0.23,6,2501,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18859,-0.18,-16,2535,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18895,-0.20,2,3044,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18931,-0.25,170,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18967,-0.19,510,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003,-0.11,871,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19039,-0.22,1112,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19075,-0.20,1209,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19111,-0.21,1062,2096,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19147,-0.31,449,47,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19183,-0.24,-528,592,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19219,-0.24,-1309,2069,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19255,-0.21,-1455,3184,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19291,-0.18,-1023,3469,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19327,-0.14,-394,3071,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19363,-0.17,76,2697,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
