Time,Pressure,rawPPGSignal,PPGSignal
14828,-0.17,845,54
14863,-0.18,1879,287
14899,-0.15,2923,766
14935,-0.18,3358,1405
14971,-0.21,3110,1985
15007,-0.16,2679,2285
15043,-0.16,2354,2235
15079,-0.15,2253,1929
15115,-0.21,2331,1530
15151,-0.19,2464,1178
15187,-0.26,2559,934
15223,-0.20,2631,793
15259,-0.18,2627,712
15295,-0.17,2590,646
15331,-0.22,2559,567
15367,-0.15,2608,470
15403,-0.16,2608,372
15439,-0.13,2559,274
15475,-0.17,2498,170
15511,-0.14,2485,60
15547,-0.21,2621,-36
15583,-0.24,3703,-31
15619,-0.22,4095,166
15655,-0.22,4095,475
15691,-0.20,4095,728
15727,-0.11,4095,846
15763,-0.22,4095,837
15799,-0.13,2126,612
15835,-0.13,752,-5
15871,-0.21,1309,-879
15907,-0.16,2512,-1529
15943,-0.19,3345,-1638
15979,-0.23,3379,-1302
16015,-0.30,2929,-855
16051,-0.15,2505,-579
16087,-0.19,2320,-546
16123,-0.19,2331,-669
16159,-0.23,2451,-814
16195,-0.17,2593,-893
16231,-0.19,2673,-884
16267,-0.13,2669,-815
16303,-0.20,2647,-733
16339,-0.13,2636,-666
16375,-0.15,2627,-622
16411,-0.16,2603,-597
16447,-0.28,2544,-589
16483,-0.21,2485,-595
16519,-0.15,2465,-611
16555,-0.23,2635,-613
16591,-0.24,3807,-504
16627,-0.20,4095,-198
16663,-0.22,4095,203
16699,-0.20,4095,529
16735,-0.23,4095,710
16771,-0.19,4095,759
16807,-0.25,2402,608
16843,-0.15,833,85
16879,-0.15,1220,-720
16915,-0.26,2384,-1357
16951,-0.26,3216,-1486
16987,-0.12,3360,-1160
17023,-0.38,2947,-690
17059,-0.17,2521,-364
17095,-0.24,2282,-279
17131,-0.17,2279,-365
17167,-0.25,2407,-489
17203,-0.15,2531,-557
17239,-0.19,2609,-540
17275,-0.20,2623,-465
17311,-0.21,2599,-373
17347,-0.20,2559,-297
17383,-0.17,2559,-248
17419,-0.17,2559,-219
17455,-0.25,2531,-201
17491,-0.14,2498,-192
17527,-0.20,2490,-188
17563,-0.19,2512,-183
17599,-0.21,3043,-135
17635,-0.16,4095,57
17671,-0.18,4095,419
17707,-0.21,4095,796
17743,-0.19,4095,1048
17779,-0.13,4095,1153
17815,-0.21,4095,1142
17851,-0.16,1491,893
17887,-0.19,805,223
17923,-0.19,1622,-617
17959,-0.30,2706,-1129
17995,-0.13,3233,-1111
18031,-0.10,3088,-743
18067,-0.26,2702,-345
18103,-0.19,2377,-124
18139,-0.26,2251,-108
18175,-0.17,2286,-205
18211,-0.11,2409,-306
18247,-0.19,2532,-342
18283,-0.23,2594,-306
18319,-0.22,2589,-228
18355,-0.11,2557,-148
18391,-0.22,2559,-90
18427,-0.24,2588,-52
18463,-0.16,2592,-25
18499,-0.17,2546,-8
18535,-0.10,2525,-3
18571,-0.11,2509,-9
18607,-0.17,2559,-14
18643,-0.22,3233,34
18679,-0.24,4095,236
18715,-0.19,4095,587
18751,-0.14,4095,934
18787,-0.15,4095,1153
18823,-0.17,4095,1231
18859,-0.14,2832,1119
18895,-0.17,912,653
18931,-0.21,1096,-144
18967,-0.21,2223,-856
19003,-0.14,3169,-1086
19039,-0.09,3399,-831
19075,-0.21,3013,-384
19111,-0.17,2559,-52
19147,-0.11,2334,40
19183,-0.21,2302,-46
19219,-0.18,2397,-186
19255,-0.20,2544,-280
19291,-0.09,2627,-290
19327,-0.20,2629,-238
19363,-0.11,2609,-166
19399,-0.23,2592,-107
19435,-0.26,2606,-69
19471,-0.17,2631,-44
19507,-0.18,2595,-28
19543,-0.19,2529,-24
19579,-0.18,2492,-38
19615,-0.23,2518,-59
19651,-0.13,2943,-45
19687,-0.18,4095,111
19723,-0.31,4095,450
19759,-0.22,4095,821
19795,-0.15,4095,1074
19831,-0.22,4095,1181
19867,-0.20,4095,1169
19903,-0.24,1487,917
19939,-0.21,783,241
19975,-0.21,1674,-604
20011,-0.15,2813,-1109
20047,-0.12,3376,-1068
20083,-0.28,3165,-677
20119,-0.13,2719,-275
20155,-0.14,2371,-76
20191,-0.12,2257,-92
20227,-0.31,2305,-218
20263,-0.21,2442,-334
20299,-0.21,2559,-376
20335,-0.21,2608,-340
20371,-0.23,2559,-266
20407,-0.18,2547,-196
