Time,Pressure,rawPPGSignal,PPGSignal
275779,25.87,2834,67
275820,24.37,3007,298
275861,22.94,3001,648
275902,21.61,2910,993
275943,20.28,2855,1256
275984,19.16,2866,1405
276025,18.40,2879,1441
276066,17.25,2941,1382
276107,16.17,3340,1262
276148,15.02,3733,1126
276189,14.13,3361,990
276230,13.12,2921,824
276271,12.25,2733,605
276312,11.48,2855,350
276353,10.59,3053,101
276394,9.68,3062,-110
276435,8.78,2961,-282
276476,7.85,2870,-421
276517,6.82,2848,-537
276558,3.13,2839,-630
276599,2.91,2861,-698
276640,2.78,3089,-736
276681,2.71,3470,-730
276722,2.63,3407,-676
276763,2.42,3027,-606
276804,2.44,2771,-562
276845,2.28,2778,-556
276886,2.22,2969,-570
276927,2.23,3101,-575
276968,2.12,3039,-561
277009,2.04,2925,-536
277050,1.96,2863,-514
277091,1.92,2879,-495
277132,1.85,2923,-476
277173,1.76,3161,-445
277214,1.73,3703,-382
277255,1.65,3651,-276
277296,1.60,3119,-163
277337,1.66,2800,-97
277378,1.47,2772,-94
277419,1.49,2949,-127
277460,1.28,3105,-161
277501,1.34,3107,-176
277542,1.50,3035,-175
277583,1.30,2967,-167
277624,1.22,2928,-161
277665,0.87,2928,-157
277706,0.83,3184,-146
277747,0.85,3743,-105
277788,0.61,3645,-22
277829,0.81,3131,67
277870,0.59,2845,111
277911,0.52,2853,97
277952,0.51,3054,53
277993,0.52,3146,11
278034,0.39,3039,-17
278075,0.35,2907,-39
278116,0.34,2847,-64
278157,0.29,2837,-92
278198,0.40,2877,-116
278239,0.34,3118,-124
278280,0.54,3728,-93
278321,0.47,3762,-8
278362,0.18,3190,94
278403,0.36,2832,153
278444,0.48,2800,148
278485,0.30,3012,102
278526,0.45,3166,55
278567,0.42,3130,24
278608,0.46,2979,4
278649,0.47,2879,-17
278690,0.46,2846,-44
278731,0.48,2860,-74
278772,0.11,3066,-94
278813,0.22,3643,-79
278854,0.38,3722,-13
278895,0.46,3205,75
278936,0.28,2843,128
278977,0.40,2771,122
279018,0.10,2944,76
279059,0.41,3093,25
279100,0.04,3071,-9
279141,-0.00,2960,-31
279182,0.39,2896,-50
279223,0.04,2874,-69
279264,-0.01,2894,-86
279305,0.10,3071,-94
279346,-0.01,3628,-71
279387,-0.02,3710,-1
279428,-0.01,3193,87
279469,0.01,2822,138
279510,-0.05,2746,128
279551,-0.06,2924,78
