Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W5_T1.2_D15,BL_W5_T1.2_D20,BL_W5_T1.2_D24,BL_W5_T1.2_D28,BL_W5_T1.2_D32,BL_W5_T1.5_D15,BL_W5_T1.5_D20,BL_W5_T1.5_D24,BL_W5_T1.5_D28,BL_W5_T1.5_D32,BL_W5_T1.7_D15,BL_W5_T1.7_D20,BL_W5_T1.7_D24,BL_W5_T1.7_D28,BL_W5_T1.7_D32,BL_W5_T2.0_D15,BL_W5_T2.0_D20,BL_W5_T2.0_D24,BL_W5_T2.0_D28,BL_W5_T2.0_D32,BL_W5_T2.2_D15,BL_W5_T2.2_D20,BL_W5_T2.2_D24,BL_W5_T2.2_D28,BL_W5_T2.2_D32,BL_W5_T2.4_D15,BL_W5_T2.4_D20,BL_W5_T2.4_D24,BL_W5_T2.4_D28,BL_W5_T2.4_D32,BL_W20_T1.2_D15,BL_W20_T1.2_D20,BL_W20_T1.2_D24,BL_W20_T1.2_D28,BL_W20_T1.2_D32,BL_W20_T1.5_D15,BL_W20_T1.5_D20,BL_W20_T1.5_D24,BL_W20_T1.5_D28,BL_W20_T1.5_D32,BL_W20_T1.7_D15,BL_W20_T1.7_D20,BL_W20_T1.7_D24,BL_W20_T1.7_D28,BL_W20_T1.7_D32,BL_W20_T2.0_D15,BL_W20_T2.0_D20,BL_W20_T2.0_D24,BL_W20_T2.0_D28,BL_W20_T2.0_D32,BL_W20_T2.2_D15,BL_W20_T2.2_D20,BL_W20_T2.2_D24,BL_W20_T2.2_D28,BL_W20_T2.2_D32,BL_W20_T2.4_D15,BL_W20_T2.4_D20,BL_W20_T2.4_D24,BL_W20_T2.4_D28,BL_W20_T2.4_D32,BL_W30_T1.2_D15,BL_W30_T1.2_D20,BL_W30_T1.2_D24,BL_W30_T1.2_D28,BL_W30_T1.2_D32,BL_W30_T1.5_D15,BL_W30_T1.5_D20,BL_W30_T1.5_D24,BL_W30_T1.5_D28,BL_W30_T1.5_D32,BL_W30_T1.7_D15,BL_W30_T1.7_D20,BL_W30_T1.7_D24,BL_W30_T1.7_D28,BL_W30_T1.7_D32,BL_W30_T2.0_D15,BL_W30_T2.0_D20,BL_W30_T2.0_D24,BL_W30_T2.0_D28,BL_W30_T2.0_D32,BL_W30_T2.2_D15,BL_W30_T2.2_D20,BL_W30_T2.2_D24,BL_W30_T2.2_D28,BL_W30_T2.2_D32,BL_W30_T2.4_D15,BL_W30_T2.4_D20,BL_W30_T2.4_D24,BL_W30_T2.4_D28,BL_W30_T2.4_D32,BL_W40_T1.2_D15,BL_W40_T1.2_D20,BL_W40_T1.2_D24,BL_W40_T1.2_D28,BL_W40_T1.2_D32,BL_W40_T1.5_D15,BL_W40_T1.5_D20,BL_W40_T1.5_D24,BL_W40_T1.5_D28,BL_W40_T1.5_D32,BL_W40_T1.7_D15,BL_W40_T1.7_D20,BL_W40_T1.7_D24,BL_W40_T1.7_D28,BL_W40_T1.7_D32,BL_W40_T2.0_D15,BL_W40_T2.0_D20,BL_W40_T2.0_D24,BL_W40_T2.0_D28,BL_W40_T2.0_D32,BL_W40_T2.2_D15,BL_W40_T2.2_D20,BL_W40_T2.2_D24,BL_W40_T2.2_D28,BL_W40_T2.2_D32,BL_W40_T2.4_D15,BL_W40_T2.4_D20,BL_W40_T2.4_D24,BL_W40_T2.4_D28,BL_W40_T2.4_D32,BL_W50_T1.2_D15,BL_W50_T1.2_D20,BL_W50_T1.2_D24,BL_W50_T1.2_D28,BL_W50_T1.2_D32,BL_W50_T1.5_D15,BL_W50_T1.5_D20,BL_W50_T1.5_D24,BL_W50_T1.5_D28,BL_W50_T1.5_D32,BL_W50_T1.7_D15,BL_W50_T1.7_D20,BL_W50_T1.7_D24,BL_W50_T1.7_D28,BL_W50_T1.7_D32,BL_W50_T2.0_D15,BL_W50_T2.0_D20,BL_W50_T2.0_D24,BL_W50_T2.0_D28,BL_W50_T2.0_D32,BL_W50_T2.2_D15,BL_W50_T2.2_D20,BL_W50_T2.2_D24,BL_W50_T2.2_D28,BL_W50_T2.2_D32,BL_W50_T2.4_D15,BL_W50_T2.4_D20,BL_W50_T2.4_D24,BL_W50_T2.4_D28,BL_W50_T2.4_D32,BL_W100_T1.2_D15,BL_W100_T1.2_D20,BL_W100_T1.2_D24,BL_W100_T1.2_D28,BL_W100_T1.2_D32,BL_W100_T1.5_D15,BL_W100_T1.5_D20,BL_W100_T1.5_D24,BL_W100_T1.5_D28,BL_W100_T1.5_D32,BL_W100_T1.7_D15,BL_W100_T1.7_D20,BL_W100_T1.7_D24,BL_W100_T1.7_D28,BL_W100_T1.7_D32,BL_W100_T2.0_D15,BL_W100_T2.0_D20,BL_W100_T2.0_D24,BL_W100_T2.0_D28,BL_W100_T2.0_D32,BL_W100_T2.2_D15,BL_W100_T2.2_D20,BL_W100_T2.2_D24,BL_W100_T2.2_D28,BL_W100_T2.2_D32,BL_W100_T2.4_D15,BL_W100_T2.4_D20,BL_W100_T2.4_D24,BL_W100_T2.4_D28,BL_W100_T2.4_D32,BL_W110_T1.2_D15,BL_W110_T1.2_D20,BL_W110_T1.2_D24,BL_W110_T1.2_D28,BL_W110_T1.2_D32,BL_W110_T1.5_D15,BL_W110_T1.5_D20,BL_W110_T1.5_D24,BL_W110_T1.5_D28,BL_W110_T1.5_D32,BL_W110_T1.7_D15,BL_W110_T1.7_D20,BL_W110_T1.7_D24,BL_W110_T1.7_D28,BL_W110_T1.7_D32,BL_W110_T2.0_D15,BL_W110_T2.0_D20,BL_W110_T2.0_D24,BL_W110_T2.0_D28,BL_W110_T2.0_D32,BL_W110_T2.2_D15,BL_W110_T2.2_D20,BL_W110_T2.2_D24,BL_W110_T2.2_D28,BL_W110_T2.2_D32,BL_W110_T2.4_D15,BL_W110_T2.4_D20,BL_W110_T2.4_D24,BL_W110_T2.4_D28,BL_W110_T2.4_D32,BL_W120_T1.2_D15,BL_W120_T1.2_D20,BL_W120_T1.2_D24,BL_W120_T1.2_D28,BL_W120_T1.2_D32,BL_W120_T1.5_D15,BL_W120_T1.5_D20,BL_W120_T1.5_D24,BL_W120_T1.5_D28,BL_W120_T1.5_D32,BL_W120_T1.7_D15,BL_W120_T1.7_D20,BL_W120_T1.7_D24,BL_W120_T1.7_D28,BL_W120_T1.7_D32,BL_W120_T2.0_D15,BL_W120_T2.0_D20,BL_W120_T2.0_D24,BL_W120_T2.0_D28,BL_W120_T2.0_D32,BL_W120_T2.2_D15,BL_W120_T2.2_D20,BL_W120_T2.2_D24,BL_W120_T2.2_D28,BL_W120_T2.2_D32,BL_W120_T2.4_D15,BL_W120_T2.4_D20,BL_W120_T2.4_D24,BL_W120_T2.4_D28,BL_W120_T2.4_D32,BL_W130_T1.2_D15,BL_W130_T1.2_D20,BL_W130_T1.2_D24,BL_W130_T1.2_D28,BL_W130_T1.2_D32,BL_W130_T1.5_D15,BL_W130_T1.5_D20,BL_W130_T1.5_D24,BL_W130_T1.5_D28,BL_W130_T1.5_D32,BL_W130_T1.7_D15,BL_W130_T1.7_D20,BL_W130_T1.7_D24,BL_W130_T1.7_D28,BL_W130_T1.7_D32,BL_W130_T2.0_D15,BL_W130_T2.0_D20,BL_W130_T2.0_D24,BL_W130_T2.0_D28,BL_W130_T2.0_D32,BL_W130_T2.2_D15,BL_W130_T2.2_D20,BL_W130_T2.2_D24,BL_W130_T2.2_D28,BL_W130_T2.2_D32,BL_W130_T2.4_D15,BL_W130_T2.4_D20,BL_W130_T2.4_D24,BL_W130_T2.4_D28,BL_W130_T2.4_D32,BL_W140_T1.2_D15,BL_W140_T1.2_D20,BL_W140_T1.2_D24,BL_W140_T1.2_D28,BL_W140_T1.2_D32,BL_W140_T1.5_D15,BL_W140_T1.5_D20,BL_W140_T1.5_D24,BL_W140_T1.5_D28,BL_W140_T1.5_D32,BL_W140_T1.7_D15,BL_W140_T1.7_D20,BL_W140_T1.7_D24,BL_W140_T1.7_D28,BL_W140_T1.7_D32,BL_W140_T2.0_D15,BL_W140_T2.0_D20,BL_W140_T2.0_D24,BL_W140_T2.0_D28,BL_W140_T2.0_D32,BL_W140_T2.2_D15,BL_W140_T2.2_D20,BL_W140_T2.2_D24,BL_W140_T2.2_D28,BL_W140_T2.2_D32,BL_W140_T2.4_D15,BL_W140_T2.4_D20,BL_W140_T2.4_D24,BL_W140_T2.4_D28,BL_W140_T2.4_D32,BL_W150_T1.2_D15,BL_W150_T1.2_D20,BL_W150_T1.2_D24,BL_W150_T1.2_D28,BL_W150_T1.2_D32,BL_W150_T1.5_D15,BL_W150_T1.5_D20,BL_W150_T1.5_D24,BL_W150_T1.5_D28,BL_W150_T1.5_D32,BL_W150_T1.7_D15,BL_W150_T1.7_D20,BL_W150_T1.7_D24,BL_W150_T1.7_D28,BL_W150_T1.7_D32,BL_W150_T2.0_D15,BL_W150_T2.0_D20,BL_W150_T2.0_D24,BL_W150_T2.0_D28,BL_W150_T2.0_D32,BL_W150_T2.2_D15,BL_W150_T2.2_D20,BL_W150_T2.2_D24,BL_W150_T2.2_D28,BL_W150_T2.2_D32,BL_W150_T2.4_D15,BL_W150_T2.4_D20,BL_W150_T2.4_D24,BL_W150_T2.4_D28,BL_W150_T2.4_D32,BL_W160_T1.2_D15,BL_W160_T1.2_D20,BL_W160_T1.2_D24,BL_W160_T1.2_D28,BL_W160_T1.2_D32,BL_W160_T1.5_D15,BL_W160_T1.5_D20,BL_W160_T1.5_D24,BL_W160_T1.5_D28,BL_W160_T1.5_D32,BL_W160_T1.7_D15,BL_W160_T1.7_D20,BL_W160_T1.7_D24,BL_W160_T1.7_D28,BL_W160_T1.7_D32,BL_W160_T2.0_D15,BL_W160_T2.0_D20,BL_W160_T2.0_D24,BL_W160_T2.0_D28,BL_W160_T2.0_D32,BL_W160_T2.2_D15,BL_W160_T2.2_D20,BL_W160_T2.2_D24,BL_W160_T2.2_D28,BL_W160_T2.2_D32,BL_W160_T2.4_D15,BL_W160_T2.4_D20,BL_W160_T2.4_D24,BL_W160_T2.4_D28,BL_W160_T2.4_D32,BL_W170_T1.2_D15,BL_W170_T1.2_D20,BL_W170_T1.2_D24,BL_W170_T1.2_D28,BL_W170_T1.2_D32,BL_W170_T1.5_D15,BL_W170_T1.5_D20,BL_W170_T1.5_D24,BL_W170_T1.5_D28,BL_W170_T1.5_D32,BL_W170_T1.7_D15,BL_W170_T1.7_D20,BL_W170_T1.7_D24,BL_W170_T1.7_D28,BL_W170_T1.7_D32,BL_W170_T2.0_D15,BL_W170_T2.0_D20,BL_W170_T2.0_D24,BL_W170_T2.0_D28,BL_W170_T2.0_D32,BL_W170_T2.2_D15,BL_W170_T2.2_D20,BL_W170_T2.2_D24,BL_W170_T2.2_D28,BL_W170_T2.2_D32,BL_W170_T2.4_D15,BL_W170_T2.4_D20,BL_W170_T2.4_D24,BL_W170_T2.4_D28,BL_W170_T2.4_D32,BL_W180_T1.2_D15,BL_W180_T1.2_D20,BL_W180_T1.2_D24,BL_W180_T1.2_D28,BL_W180_T1.2_D32,BL_W180_T1.5_D15,BL_W180_T1.5_D20,BL_W180_T1.5_D24,BL_W180_T1.5_D28,BL_W180_T1.5_D32,BL_W180_T1.7_D15,BL_W180_T1.7_D20,BL_W180_T1.7_D24,BL_W180_T1.7_D28,BL_W180_T1.7_D32,BL_W180_T2.0_D15,BL_W180_T2.0_D20,BL_W180_T2.0_D24,BL_W180_T2.0_D28,BL_W180_T2.0_D32,BL_W180_T2.2_D15,BL_W180_T2.2_D20,BL_W180_T2.2_D24,BL_W180_T2.2_D28,BL_W180_T2.2_D32,BL_W180_T2.4_D15,BL_W180_T2.4_D20,BL_W180_T2.4_D24,BL_W180_T2.4_D28,BL_W180_T2.4_D32
14828,-0.31,189,2941,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14863,-0.29,773,2999,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14899,-0.28,1511,3044,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14935,-0.34,2065,3156,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14971,-0.25,2351,3199,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15007,-0.24,2392,3106,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15043,-0.23,2246,3009,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15079,-0.24,1986,2973,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15115,-0.23,1687,2954,0,0.00,99,86,78,85.81,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
