Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
16591,-0.18,-206,1679,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16627,-0.26,-790,1994,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16663,-0.19,-1266,2800,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16699,-0.17,-1384,3296,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16735,-0.22,-1194,3219,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16771,-0.17,-921,2939,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16807,-0.22,-733,2767,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16843,-0.19,-667,2710,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16879,-0.21,-670,2749,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16915,-0.27,-690,2689,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16951,-0.21,-706,2637,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16987,-0.27,-713,2623,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17023,-0.13,-704,2645,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,-0.26,-671,2692,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095,-0.21,-612,2747,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17131,-0.24,-540,2691,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17167,-0.24,-472,2743,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17203,-0.26,-323,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17239,-0.21,-1,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17275,-0.22,377,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17311,-0.28,656,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17347,-0.25,799,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17383,-0.22,827,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17419,-0.31,630,1747,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17455,-0.30,45,1090,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17491,-0.16,-715,1663,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17527,-0.26,-1217,2442,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17563,-0.24,-1281,2831,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17599,-0.18,-1030,2782,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17635,-0.15,-705,2559,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17671,-0.27,-467,2443,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17707,-0.24,-350,2438,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17743,-0.23,-307,2463,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17779,-0.21,-286,2541,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17815,-0.25,-251,2623,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17851,-0.26,-194,2649,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17887,-0.21,-130,2605,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
