Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8925,-0.16,27,1,0
8952,-0.22,122,13,0
8979,0.31,275,48,0
9006,0.24,434,117,0
9033,0.54,545,212,0
9060,0.15,569,309,0
9087,0.68,512,377,0
9114,0.32,415,391,0
9141,0.50,325,347,0
9168,0.80,270,264,0
9195,0.49,277,169,0
9222,0.56,455,100,0
9249,0.96,946,112,0
9276,0.65,1662,267,0
9303,0.52,2290,585,0
9330,0.99,2633,1002,0
9357,1.12,2691,1391,0
9384,0.61,2544,1635,0
9411,1.00,2285,1672,0
9438,1.21,1943,1505,0
9465,1.08,1398,1168,0
9492,0.87,538,680,0
9519,1.40,-473,39,0
9546,1.34,-1323,-721,0
9573,1.15,-1819,-1503,0
9600,1.29,-1969,-2161,0
9627,1.69,-1906,-2580,0
9654,1.34,-1774,-2719,0
9681,1.38,-1666,-2621,0
9708,1.80,-1597,-2372,0
9735,1.75,-1539,-2061,0
9762,1.44,-1457,-1748,0
9789,1.70,-1333,-1457,0
9816,2.01,-1168,-1186,0
9843,1.76,-924,-922,0
9870,1.69,-434,-632,0
9897,2.15,351,-264,0
9924,2.08,1144,224,0
9951,1.85,1670,804,0
9978,2.18,1891,1370,0
10005,2.48,1875,1798,0
10032,2.26,1720,2011,0
10059,2.18,1503,2001,0
10086,2.57,1137,1801,0
10113,2.59,424,1440,0
10140,2.32,-551,911,0
10167,2.51,-1450,223,0
10194,2.92,-2022,-543,0
10221,2.64,-2218,-1243,0
10248,2.64,-2147,-1737,0
10275,3.08,-1962,-1954,0
10302,3.07,-1773,-1910,0
10329,2.87,-1625,-1683,0
10356,3.10,-1505,-1368,0
10383,3.40,-1381,-1039,0
10410,3.14,-1234,-735,0
10437,3.15,-1067,-466,0
10464,3.61,-896,-225,0
10491,3.56,-697,-5,0
10518,3.34,-303,214,0
10545,3.64,406,483,0
10572,3.77,1213,858,0
10599,3.64,1819,1340,0
10626,3.74,2126,1843,0
10653,4.11,2177,2248,0
10680,4.02,2060,2464,0
10707,3.86,1846,2460,0
10734,4.13,1430,2252,0
10761,4.41,640,1853,0
10788,4.11,-379,1256,0
10815,4.29,-1254,487,0
10842,4.57,-1737,-346,0
10869,4.66,-1814,-1077,0
10896,4.46,-1634,-1560,0
10923,4.72,-1387,-1738,0
10950,4.89,-1206,-1652,0
10977,4.76,-1125,-1409,0
11004,4.96,-1107,-1120,0
11031,5.22,-1088,-863,0
11058,5.15,-1019,-662,0
11085,5.06,-888,-504,0
11112,5.40,-709,-361,0
11139,5.47,-460,-205,0
11166,5.24,22,-6,0
11193,5.47,797,282,0
11220,5.78,1584,698,0
11247,5.73,2106,1210,0
11274,5.68,2325,1711,0
11301,6.16,2309,2079,0
11328,6.18,2151,2237,0
11355,6.11,1873,2171,0
11382,6.30,1351,1903,0
11409,6.62,509,1444,0
11436,6.38,-437,803,0
11463,6.49,-1155,33,0
11490,6.86,-1479,-742,0
11517,6.92,-1471,-1367,0
11544,6.71,-1315,-1733,0
11571,7.22,-1176,-1828,0
11598,7.25,-1127,-1720,0
11625,7.04,-1145,-1515,0
11652,7.09,-1163,-1300,0
11679,7.56,-1122,-1114,0
11706,7.35,-997,-954,0
11733,7.37,-732,-790,0
11760,7.84,-179,-574,0
11787,8.01,655,-242,0
11814,7.77,1463,238,0
11841,8.10,1989,823,0
