Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8441,-0.15,88,5,0
8469,-0.25,379,41,0
8497,0.22,838,150,0
8525,0.35,1425,366,0
8553,0.94,2090,696,0
8581,1.06,2634,1112,0
8609,1.11,2834,1533,0
8637,1.88,2573,1833,0
8665,1.83,1938,1887,0
8693,1.80,1154,1628,0
8721,2.52,422,1091,0
8749,2.29,-134,390,0
8777,2.88,-470,-322,0
8805,2.78,-600,-919,0
8833,3.08,-580,-1318,0
8861,3.30,-485,-1499,0
8889,3.13,-390,-1495,0
8917,3.88,-347,-1370,0
8945,3.54,-367,-1198,0
8973,4.21,-431,-1036,0
9001,3.89,-507,-918,0
9029,4.35,-566,-847,0
9057,4.36,-566,-808,0
9085,4.40,-414,-766,0
9113,5.03,-6,-668,0
9141,4.58,594,-460,0
9169,5.38,1145,-118,0
9197,4.82,1405,304,0
9225,5.69,1251,686,0
9253,5.36,753,888,0
9281,5.71,120,827,0
9309,5.90,-462,514,0
9337,5.67,-895,42,0
9365,6.30,-1145,-458,0
9393,5.71,-1228,-876,0
9421,6.66,-1189,-1139,0
9449,6.04,-1090,-1230,0
9477,6.67,-989,-1173,0
9505,6.45,-921,-1021,0
9533,6.68,-893,-830,0
9561,7.09,-890,-647,0
9589,6.66,-899,-497,0
9617,7.53,-898,-386,0
9645,6.85,-840,-301,0
9673,7.76,-616,-214,0
9701,7.35,-132,-74,0
9729,7.78,522,172,0
9757,7.90,1102,544,0
9785,7.74,1416,984,0
9813,8.54,1375,1377,0
9841,7.86,996,1598,0
9869,8.82,425,1565,0
9897,8.39,-160,1275,0
9925,8.81,-642,801,0
9953,8.95,-963,259,0
9981,8.80,-1114,-234,0
10009,9.51,-1123,-598,0
10037,8.83,-1045,-794,0
10065,9.75,-943,-832,0
10093,9.34,-860,-752,0
10121,9.71,-806,-610,0
10149,9.85,-778,-453,0
10177,9.57,-767,-315,0
10205,10.47,-756,-209,0
10233,9.87,-712,-131,0
10261,10.64,-547,-62,0
10289,10.33,-127,39,0
10317,10.41,530,236,0
10345,11.01,1175,561,0
10373,10.45,1597,982,0
10401,11.37,1713,1397,0
10429,10.80,1483,1681,0
10457,11.48,988,1736,0
10485,11.53,395,1527,0
10513,11.38,-160,1098,0
10541,12.14,-598,543,0
10569,11.59,-878,-20,0
10597,12.47,-996,-496,0
10625,12.24,-983,-822,0
10653,12.30,-900,-978,0
10681,12.94,-808,-984,0
10709,12.36,-739,-889,0
10737,13.05,-702,-745,0
10765,12.85,-688,-598,0
10793,13.07,-683,-473,0
10821,13.63,-666,-379,0
10849,13.05,-594,-307,0
10877,13.97,-369,-230,0
10905,13.68,111,-102,0
10933,13.74,782,131,0
10961,14.43,1393,491,0
10989,13.93,1760,926,0
11017,14.92,1807,1329,0
11045,14.68,1513,1577,0
11073,14.61,990,1583,0
11101,15.38,411,1331,0
11129,14.96,-111,876,0
