Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8430,1.52,102,6,0
8458,1.35,411,46,0
8486,3.05,793,157,0
8514,4.13,1083,345,0
8542,5.51,1268,572,0
8570,6.00,1399,781,0
8598,6.25,1509,937,0
8626,7.13,1571,1027,0
8654,8.63,1527,1048,0
8682,8.47,1343,994,0
8710,8.35,1044,851,0
8738,9.53,693,617,0
8766,10.18,360,310,0
8794,9.69,101,-30,0
8822,10.64,-60,-354,0
8850,11.12,-130,-616,0
8878,10.70,-134,-789,0
8906,11.29,-107,-866,0
8934,12.15,-84,-863,0
8962,11.74,-83,-810,0
8990,12.23,-110,-738,0
9018,12.66,-162,-671,0
9046,13.06,-221,-625,0
9074,12.74,-267,-600,0
9102,14.06,-276,-588,0
9130,13.40,-219,-570,0
9158,14.26,-80,-525,0
9186,14.42,112,-436,0
9214,14.08,292,-300,0
9242,15.30,382,-136,0
9270,14.54,334,14,0
9298,15.58,158,105,0
9326,15.53,-90,103,0
9354,15.55,-347,6,0
9382,16.47,-553,-158,0
9410,15.89,-672,-345,0
9438,16.96,-702,-504,0
9466,16.45,-666,-600,0
9494,17.08,-599,-618,0
9522,17.30,-538,-568,0
9550,17.06,-506,-475,0
9578,18.12,-504,-368,0
9606,17.39,-524,-273,0
9634,18.59,-553,-203,0
9662,18.34,-574,-159,0
9690,18.92,-580,-133,0
9718,19.25,-568,-113,0
9746,19.11,-520,-89,0
9774,20.07,-393,-46,0
9802,19.32,-161,32,0
9830,20.42,139,164,0
9858,19.90,407,349,0
9886,20.53,532,560,0
9914,20.67,471,737,0
9942,20.56,261,823,0
9970,21.43,-20,783,0
9998,20.79,-294,624,0
10026,21.69,-497,388,0
10054,20.73,-602,136,0
10082,21.74,-612,-76,0
10110,21.11,-555,-211,0
10138,21.68,-472,-257,0
10166,21.78,-398,-228,0
10194,21.64,-352,-154,0
10222,22.43,-340,-67,0
10250,21.79,-353,7,0
10278,22.99,-375,54,0
10306,22.20,-390,73,0
10334,23.25,-395,74,0
10362,22.66,-386,67,0
10390,23.40,-358,62,0
10418,23.51,-280,70,0
10446,23.64,-98,104,0
10474,24.12,206,186,0
10502,23.67,565,333,0
10530,24.70,845,539,0
10558,23.86,927,758,0
10586,25.17,787,918,0
10614,24.38,492,954,0
10642,25.59,144,837,0
10670,24.85,-171,592,0
10698,25.65,-392,275,0
10726,25.37,-490,-37,0
10754,25.58,-479,-285,0
10782,25.90,-401,-429,0
10810,25.74,-308,-468,0
10838,26.58,-241,-423,0
10866,26.00,-220,-337,0
10894,27.17,-239,-247,0
10922,26.46,-280,-182,0
10950,27.58,-321,-152,0
10978,26.75,-349,-150,0
11006,28.04,-357,-163,0
11034,27.28,-348,-177,0
11062,28.44,-323,-180,0
11090,27.89,-272,-167,0
11118,28.76,-150,-132,0
11146,28.32,93,-60,0
11174,28.98,449,67,0
11202,28.69,810,261,0
11230,29.13,1031,500,0
11258,29.22,1017,723,0
11286,29.50,781,852,0
11314,29.66,413,829,0
11342,29.76,28,645,0
11370,30.28,-280,343,0
11398,30.20,-462,-2,0
