Time,Pressure,PPGSignal,rawPPGSignal
8430,1.52,1589,102,1
8458,1.35,1527,411,1
8486,3.05,1583,793,1
8514,4.13,1757,1083,1
8542,5.51,2073,1268,1
8570,6.00,2417,1399,1
8598,6.25,2595,1509,1
8626,7.13,2475,1571,1
8654,8.63,2179,1527,1
8682,8.47,1867,1343,1
8710,8.35,1623,1044,1
8738,9.53,1481,693,1
8766,10.18,1456,360,1
8794,9.69,1488,101,1
8822,10.64,1571,-60,1
8850,11.12,1665,-130,1
8878,10.70,1713,-134,1
8906,11.29,1723,-107,1
8934,12.15,1722,-84,1
8962,11.74,1680,-83,1
8990,12.23,1617,-110,1
9018,12.66,1603,-162,1
9046,13.06,1618,-221,1
9074,12.74,1663,-267,1
9102,14.06,1901,-276,1
9130,13.40,2256,-219,1
9158,14.26,2559,-80,1
9186,14.42,2748,112,1
9214,14.08,2671,292,1
9242,15.30,2416,382,1
9270,14.54,2141,334,1
9298,15.58,1903,158,1
9326,15.53,1707,-90,1
9354,15.55,1643,-347,1
9382,16.47,1680,-553,1
9410,15.89,1744,-672,1
9438,16.96,1814,-702,1
9466,16.45,1873,-666,1
9494,17.08,1855,-599,1
9522,17.30,1797,-538,1
9550,17.06,1747,-506,1
9578,18.12,1669,-504,1
9606,17.39,1618,-524,1
9634,18.59,1619,-553,1
9662,18.34,1615,-574,1
9690,18.92,1589,-580,1
9718,19.25,1648,-568,1
9746,19.11,1936,-520,1
9774,20.07,2409,-393,1
9802,19.32,2853,-161,1
9830,20.42,3014,139,1
9858,19.90,2816,407,1
9886,20.53,2482,532,1
9914,20.67,2159,471,1
9942,20.56,1875,261,1
9970,21.43,1712,-20,1
9998,20.79,1669,-294,1
10026,21.69,1678,-497,1
10054,20.73,1745,-602,1
10082,21.74,1841,-612,1
10110,21.11,1856,-555,1
10138,21.68,1843,-472,1
10166,21.78,1812,-398,1
10194,21.64,1727,-352,1
10222,22.43,1654,-340,1
10250,21.79,1639,-353,1
10278,22.99,1611,-375,1
10306,22.20,1581,-390,1
10334,23.25,1579,-395,1
10362,22.66,1575,-386,1
10390,23.40,1691,-358,1
10418,23.51,2111,-280,1
10446,23.64,2709,-98,1
10474,24.12,3164,206,1
10502,23.67,3238,565,1
10530,24.70,2929,845,1
10558,23.86,2507,927,1
10586,25.17,2138,787,1
10614,24.38,1872,492,1
10642,25.59,1687,144,1
10670,24.85,1639,-171,1
10698,25.65,1712,-392,1
10726,25.37,1813,-490,1
10754,25.58,1893,-479,1
10782,25.90,1927,-401,1
10810,25.74,1859,-308,1
10838,26.58,1762,-241,1
10866,26.00,1683,-220,1
10894,27.17,1613,-239,1
10922,26.46,1535,-280,1
10950,27.58,1535,-321,1
10978,26.75,1517,-349,1
11006,28.04,1507,-357,1
11034,27.28,1510,-348,1
11062,28.44,1535,-323,1
11090,27.89,1767,-272,1
11118,28.76,2299,-150,1
11146,28.32,2930,93,1
11174,28.98,3281,449,1
11202,28.69,3179,810,1
11230,29.13,2766,1031,1
11258,29.22,2288,1017,1
11286,29.50,1890,781,1
11314,29.66,1648,413,1
11342,29.76,1524,28,1
11370,30.28,1535,-280,1
11398,30.20,1675,-462,1
11426,30.73,1773,-505,1
11454,30.59,1850,-445,1
11482,31.29,1873,-335,1
11510,30.81,1813,-227,1
11538,31.66,1712,-159,1
11566,31.34,1659,-142,1
11594,32.04,1587,-162,1
11622,31.59,1535,-202,1
11650,32.26,1532,-243,1
11678,31.87,1520,-270,1
11706,32.81,1514,-277,1
11734,32.53,1535,-265,1
11762,33.19,1747,-226,1
11790,32.99,2211,-120,1
11818,33.50,2766,93,1
11846,33.31,3082,407,1
11874,33.86,2965,725,1
11902,33.68,2598,914,1
11930,33.89,2174,895,1
11958,34.07,1775,676,1
11986,34.35,1523,336,1
12014,34.58,1462,-20,1
12042,34.56,1473,-301,1
12070,35.01,1609,-458,1
12098,34.78,1757,-482,1
12126,35.54,1821,-406,1
12154,34.95,1821,-289,1
12182,36.05,1779,-181,1
12210,35.28,1710,-114,1
12238,36.45,1646,-95,1
12266,35.54,1604,-113,1
12294,36.87,1535,-149,1
12322,36.18,1508,-188,1
12350,37.37,1531,-217,1
12378,36.71,1673,-216,1
12406,37.61,2078,-150,1
12434,37.24,2633,22,1
12462,37.61,2975,305,1
12490,37.75,2928,616,1
12518,37.47,2619,826,1
12546,38.36,2224,846,1
12574,37.74,1843,674,1
12602,38.97,1611,373,1
12630,38.14,1519,40,1
12658,39.25,1503,-235,1
12686,38.78,1597,-404,1
12714,39.39,1728,-453,1
12742,39.46,1807,-404,1
12770,39.16,1818,-304,1
12798,40.17,1795,-202,1
12826,39.46,1727,-130,1
12854,39.98,1658,-103,1
12882,40.36,1610,-115,1
12910,39.80,1556,-151,1
12938,40.96,1521,-194,1
12966,40.68,1535,-228,1
12994,40.84,1535,-240,1
13022,41.89,1535,-233,1
13050,41.38,1741,-199,1
13078,41.60,2247,-100,1
13106,42.36,2921,120,1
13134,41.75,3454,473,1
13162,42.04,3415,869,1
13190,42.88,2945,1143,1
13218,42.19,2448,1166,1
13246,42.71,2021,934,1
13274,43.51,1702,542,1
13302,42.90,1535,110,1
13330,43.55,1535,-254,1
13358,44.01,1612,-489,1
13386,43.33,1712,-578,1
13414,44.06,1815,-549,1
13442,44.24,1844,-449,1
13470,43.68,1826,-335,1
13498,44.65,1776,-246,1
