Time,Pressure,PPGSignal,rawPPGSignal
8756,-0.26,1799,114,1
8783,-0.28,1792,467,1
8810,-0.20,1797,910,1
8837,-0.22,1797,1233,1
8864,-0.10,1808,1383,1
8891,-0.23,1915,1394,1
8918,-0.17,2108,1335,1
8945,-0.19,2224,1266,1
8972,-0.18,2253,1205,1
8999,-0.17,2198,1134,1
9026,-0.10,2104,1031,1
9053,-0.19,2000,888,1
9080,-0.08,1973,719,1
9107,-0.13,1963,549,1
9134,-0.22,1923,396,1
9161,-0.21,1905,263,1
9188,-0.16,1895,149,1
9215,-0.19,1889,56,1
9242,-0.11,1862,-18,1
9269,-0.22,1892,-80,1
9296,-0.21,1866,-138,1
9323,-0.25,1823,-193,1
9350,-0.20,1835,-243,1
9377,-0.20,1835,-285,1
9404,-0.14,1821,-321,1
9431,-0.27,1786,-352,1
9458,-0.20,1783,-380,1
9485,-0.17,1785,-401,1
9512,-0.17,1793,-417,1
9539,-0.20,1810,-427,1
9566,-0.11,1807,-432,1
9593,-0.18,1939,-424,1
9620,-0.10,2117,-386,1
9647,-0.15,2247,-309,1
9674,-0.17,2295,-208,1
9701,-0.20,2225,-125,1
9728,-0.20,2128,-90,1
9755,-0.20,2031,-114,1
9782,-0.19,1967,-184,1
9809,-0.20,1935,-272,1
9836,-0.21,1935,-351,1
9863,-0.29,1921,-405,1
9890,-0.19,1921,-433,1
9917,-0.23,1893,-443,1
9944,-0.20,1874,-445,1
9971,-0.24,1861,-445,1
9998,-0.19,1835,-446,1
10025,-0.23,1828,-445,1
10052,-0.19,1811,-444,1
10079,-0.20,1791,-441,1
10106,-0.19,1807,-433,1
10133,-0.25,1837,-416,1
10160,-0.14,1820,-394,1
10187,-0.22,1791,-371,1
10214,-0.13,1755,-352,1
10241,-0.24,1775,-337,1
10268,-0.24,1759,-324,1
10295,-0.20,1776,-311,1
10322,-0.16,1813,-294,1
10349,-0.21,1941,-260,1
10376,-0.18,2129,-195,1
10403,-0.25,2231,-95,1
10430,-0.18,2242,14,1
10457,-0.19,2179,100,1
10484,-0.21,2082,134,1
10511,-0.26,2014,113,1
10538,-0.20,1968,57,1
10565,-0.21,1937,-9,1
10592,-0.15,1936,-71,1
10619,-0.24,1874,-120,1
10646,-0.19,1858,-154,1
10673,-0.19,1863,-171,1
10700,-0.20,1862,-173,1
10727,-0.19,1850,-167,1
10754,-0.13,1812,-157,1
10781,-0.17,1826,-149,1
10808,-0.17,1810,-143,1
10835,-0.20,1787,-139,1
10862,-0.18,1815,-135,1
10889,-0.27,1811,-127,1
10916,-0.14,1803,-118,1
10943,-0.26,1782,-109,1
10970,-0.18,1773,-102,1
10997,-0.23,1793,-94,1
11024,-0.12,1807,-83,1
11051,-0.16,1818,-70,1
11078,-0.23,1887,-52,1
11105,-0.28,2074,-15,1
11132,-0.15,2192,57,1
11159,-0.16,2235,155,1
11186,-0.19,2176,240,1
11213,-0.25,2066,279,1
11240,-0.17,1973,259,1
11267,-0.19,1925,195,1
11294,-0.21,1903,116,1
11321,-0.28,1886,43,1
11348,-0.25,1866,-12,1
11375,-0.23,1841,-50,1
11402,-0.22,1854,-72,1
11429,-0.24,1849,-78,1
11456,-0.17,1856,-73,1
11483,-0.30,1851,-63,1
11510,-0.27,1840,-50,1
11537,-0.32,1839,-37,1
11564,-0.14,1826,-32,1
11591,-0.28,1798,-36,1
11618,-0.21,1769,-47,1
11645,-0.32,1779,-58,1
11672,-0.16,1830,-59,1
11699,0.28,1893,-46,1
11726,0.21,1892,-24,1
11753,0.28,1859,-5,1
11780,0.82,1920,8,1
11807,0.94,2071,34,1
11834,0.83,2191,91,1
11861,1.21,2240,168,1
11888,1.17,2205,239,1
11915,1.29,2112,272,1
11942,1.37,2020,256,1
11969,1.59,1968,196,1
11996,1.42,1919,117,1
12023,1.78,1879,40,1
12050,1.83,1883,-22,1
12077,1.63,1882,-66,1
12104,2.17,1871,-92,1
12131,1.95,1868,-102,1
12158,1.98,1875,-99,1
12185,2.21,1853,-91,1
12212,2.16,1807,-86,1
12239,2.37,1808,-87,1
12266,2.44,1835,-89,1
12293,2.28,1822,-85,1
12320,2.75,1866,-78,1
12347,2.50,1806,-71,1
12374,2.70,1814,-65,1
12401,2.83,1799,-63,1
12428,2.69,1817,-63,1
12455,3.08,1947,-52,1
12482,2.86,2124,-9,1
12509,3.13,2238,74,1
12536,3.19,2246,173,1
12563,2.96,2160,249,1
12590,3.50,2096,273,1
12617,3.26,2015,244,1
12644,3.47,1962,178,1
12671,3.56,1921,96,1
12698,3.37,1883,18,1
12725,3.92,1840,-42,1
12752,3.55,1858,-84,1
12779,3.85,1861,-108,1
12806,4.10,1859,-118,1
12833,3.82,1862,-116,1
12860,4.35,1862,-107,1
12887,4.04,1838,-95,1
12914,4.33,1819,-88,1
12941,4.41,1823,-88,1
12968,4.19,1811,-90,1
12995,4.65,1801,-90,1
13022,4.46,1799,-88,1
13049,4.65,1786,-86,1
13076,4.87,1787,-84,1
13103,4.52,1805,-80,1
13130,5.20,1910,-64,1
13157,4.75,2096,-19,1
13184,5.08,2236,63,1
13211,5.23,2288,169,1
13238,4.99,2221,259,1
13265,5.40,2112,297,1
13292,5.25,2027,272,1
13319,5.41,1969,203,1
13346,5.57,1909,117,1
13373,5.35,1872,36,1
13400,5.87,1865,-29,1
13427,5.68,1879,-73,1
13454,5.89,1899,-94,1
13481,6.10,1888,-95,1
13508,5.93,1835,-87,1
13535,6.31,1829,-83,1
13562,6.12,1791,-86,1
13589,6.34,1808,-93,1
13616,6.60,1815,-100,1
13643,6.33,1813,-101,1
13670,6.85,1817,-98,1
13697,6.70,1804,-93,1
13724,6.90,1804,-87,1
13751,7.13,1808,-80,1
13778,6.93,1797,-73,1
13805,7.38,1835,-66,1
13832,7.31,1921,-50,1
13859,7.43,2107,-6,1
13886,7.83,2245,74,1
13913,7.48,2270,174,1
13940,7.99,2210,255,1
13967,7.88,2119,288,1
13994,7.94,2021,264,1
14021,8.40,1947,197,1
14048,8.19,1942,113,1
14075,8.40,1916,34,1
14102,8.63,1936,-24,1
14129,8.37,1925,-56,1
14156,9.05,1891,-68,1
14183,8.80,1903,-73,1
14210,8.98,1873,-75,1
14237,9.24,1865,-79,1
14264,9.04,1827,-85,1
14291,9.50,1782,-94,1
14318,9.47,1829,-104,1
14345,9.40,1831,-109,1
14372,10.04,1846,-103,1
14399,9.67,1846,-89,1
14426,9.99,1824,-74,1
14453,10.26,1809,-64,1
14480,10.13,1808,-60,1
14507,10.56,1808,-61,1
14534,10.49,1903,-56,1
14561,10.56,2070,-23,1
14588,10.97,2204,46,1
14615,10.76,2219,138,1
14642,11.25,2180,215,1
14669,11.30,2103,249,1
14696,11.17,2020,234,1
14723,11.73,1958,179,1
14750,11.63,1909,104,1
14777,11.77,1887,29,1
14804,12.13,1889,-32,1
14831,11.92,1895,-71,1
14858,12.46,1906,-87,1
14885,12.54,1903,-85,1
14912,12.46,1891,-75,1
14939,12.86,1854,-68,1
14966,12.93,1831,-70,1
14993,12.92,1845,-81,1
15020,13.43,1808,-93,1
15047,13.18,1793,-101,1
15074,13.57,1797,-107,1
15101,13.89,1803,-108,1
15128,13.75,1827,-100,1
15155,14.17,1834,-87,1
15182,14.34,1863,-67,1
15209,14.24,1979,-34,1
15236,14.82,2138,21,1
15263,14.66,2225,104,1
15290,14.80,2224,190,1
15317,15.32,2135,251,1
15344,15.33,2095,267,1
15371,15.37,2019,235,1
15398,15.98,1971,171,1
15425,15.80,1921,95,1
15452,16.07,1882,22,1
15479,16.44,1883,-37,1
15506,16.18,1872,-78,1
15533,16.57,1914,-97,1
15560,16.92,1904,-96,1
15587,16.83,1898,-85,1
15614,17.27,1878,-74,1
15641,17.60,1863,-68,1
15668,17.39,1837,-69,1
15695,17.94,1834,-74,1
15722,18.08,1818,-81,1
15749,17.91,1827,-88,1
15776,18.53,1812,-90,1
15803,18.71,1781,-88,1
15830,18.68,1796,-85,1
15857,19.07,1918,-72,1
15884,19.40,2099,-33,1
15911,19.23,2251,46,1
15938,19.84,2307,151,1
15965,20.00,2255,245,1
15992,19.79,2170,292,1
16019,20.40,2091,282,1
16046,20.74,2014,229,1
16073,20.53,1962,150,1
16100,21.01,1933,63,1
16127,21.44,1904,-12,1
16154,21.20,1905,-67,1
16181,21.67,1899,-99,1
16208,22.21,1899,-112,1
16235,21.94,1874,-113,1
16262,22.41,1863,-109,1
16289,22.90,1847,-108,1
16316,22.76,1824,-110,1
16343,22.90,1810,-116,1
16370,23.66,1829,-122,1
16397,23.59,1845,-120,1
16424,23.73,1833,-111,1
16451,24.37,1811,-101,1
16478,24.47,1807,-93,1
16505,24.35,1904,-81,1
16532,25.05,2078,-45,1
16559,25.41,2254,29,1
16586,25.36,2326,136,1
16613,25.69,2287,239,1
16640,26.28,2192,296,1
16667,26.22,2098,290,1
16694,26.28,2035,233,1
16721,27.11,1997,151,1
16748,27.31,1967,66,1
16775,27.15,1915,-4,1
16802,27.70,1911,-58,1
16829,28.32,1907,-92,1
16856,28.37,1913,-107,1
16883,28.33,1897,-109,1
16910,29.01,1889,-106,1
16937,29.44,1863,-101,1
16964,29.33,1870,-98,1
16991,29.73,1854,-98,1
17018,30.47,1835,-100,1
17045,30.36,1821,-106,1
17072,30.53,1798,-112,1
17099,31.13,1807,-117,1
17126,31.70,1811,-116,1
17153,31.78,1809,-108,1
17180,31.90,1829,-95,1
17207,32.50,1904,-75,1
17234,33.05,2085,-34,1
17261,32.90,2256,43,1
17288,33.15,2301,150,1
17315,33.95,2279,248,1
17342,34.50,2195,300,1
17369,34.27,2075,292,1
17396,34.58,2039,234,1
17423,35.19,1985,154,1
17450,35.89,2001,77,1
17477,35.99,1943,14,1
17504,35.97,1926,-32,1
17531,36.52,1886,-64,1
17558,37.36,1878,-87,1
17585,37.58,1857,-105,1
17612,37.49,1837,-119,1
17639,37.80,1842,-126,1
17666,38.68,1847,-129,1
17693,39.11,1843,-127,1
17720,39.23,1851,-120,1
17747,39.25,1847,-110,1
17774,39.96,1810,-101,1
17801,40.73,1803,-95,1
17828,41.17,1793,-93,1
17855,41.11,1792,-94,1
17882,41.46,1792,-91,1
17909,42.10,1795,-84,1
17936,42.90,1834,-73,1
17963,43.30,1959,-50,1
17990,43.36,2171,3,1
18017,43.43,2295,98,1
18044,44.17,2331,211,1
18071,44.94,2247,300,1
18098,45.38,2155,333,1
18125,45.43,2046,305,1
18152,45.70,1983,234,1
18179,46.11,1911,143,1
18206,46.97,1904,54,1
18233,47.64,1893,-19,1
18260,47.98,1897,-71,1
18287,48.15,1904,-96,1
18314,48.37,1910,-101,1
18341,48.84,1887,-94,1
18368,49.67,1876,-88,1
18395,50.45,1862,-87,1
18422,50.86,1850,-90,1
18449,50.90,1823,-94,1
18476,51.16,1798,-100,1
18503,51.55,1814,-104,1
18530,52.36,1840,-103,1
18557,53.08,1827,-97,1
18584,53.69,1830,-86,1
18611,54.06,1825,-75,1
18638,54.32,1813,-65,1
18665,54.69,1811,-58,1
18692,55.18,1883,-48,1
18719,55.73,2045,-17,1
18746,56.53,2210,50,1
18773,57.33,2286,147,1
18800,57.93,2269,242,1
18827,58.20,2171,297,1
18854,58.42,2064,293,1
18881,58.78,1989,235,1
18908,59.08,1953,149,1
18935,59.71,1918,63,1
18962,60.46,1876,-9,1
18989,61.20,1872,-63,1
19016,61.82,1874,-96,1
19043,62.42,1868,-110,1
19070,62.76,1862,-112,1
19097,62.99,1843,-110,1
19124,63.42,1843,-104,1
19151,63.74,1818,-94,1
19178,64.12,1787,-91,1
19205,64.71,1789,-99,1
19232,65.30,1807,-108,1
19259,65.99,1809,-107,1
19286,66.66,1821,-98,1
19313,67.41,1840,-82,1
19340,68.15,1840,-63,1
19367,68.95,1826,-46,1
19394,69.58,1822,-34,1
19421,69.94,1840,-25,1
19448,70.42,1979,-7,1
19475,70.84,2131,38,1
19502,71.28,2211,113,1
19529,71.62,2202,194,1
19556,72.21,2147,250,1
19583,72.66,2064,261,1
19610,73.18,1975,225,1
19637,73.65,1919,156,1
19664,74.31,1872,74,1
19691,74.81,1865,-1,1
19718,75.28,1859,-58,1
19745,75.80,1872,-89,1
19772,76.40,1872,-98,1
19799,76.88,1868,-91,1
19826,77.53,1851,-80,1
19853,77.94,1856,-72,1
19880,78.57,1847,-67,1
19907,79.11,1851,-63,1
19934,79.67,1857,-59,1
19961,80.08,1855,-55,1
19988,80.66,1858,-50,1
20015,81.25,1855,-44,1
20042,82.26,1839,-40,1
20069,83.03,1831,-40,1
20096,83.75,1835,-41,1
20123,84.24,1900,-37,1
20150,84.81,2037,-14,1
20177,85.28,2175,40,1
20204,85.84,2213,119,1
20231,86.40,2165,192,1
20258,86.85,2091,229,1
20285,87.40,2030,218,1
20312,88.09,1959,170,1
20339,88.73,1887,100,1
20366,89.39,1846,22,1
20393,89.96,1833,-46,1
20420,90.62,1850,-97,1
20447,91.29,1888,-123,1
20474,91.95,1907,-118,1
20501,92.46,1904,-91,1
20528,93.10,1902,-61,1
20555,93.61,1890,-39,1
20582,94.08,1873,-29,1
20609,94.58,1867,-31,1
20636,94.96,1879,-35,1
20663,95.27,1885,-35,1
20690,96.17,1898,-31,1
20717,97.07,1901,-24,1
20744,98.05,1906,-15,1
20771,98.84,1923,-2,1
20798,99.67,1998,13,1
20825,100.36,2113,42,1
20852,101.21,2199,94,1
20879,101.62,2205,153,1
20906,101.88,2149,195,1
20933,101.98,2069,203,1
20960,102.27,2000,173,1
20987,102.70,1957,115,1
21014,103.42,1930,47,1
21041,104.25,1906,-13,1
21068,105.09,1889,-59,1
21095,105.81,1904,-86,1
21122,106.24,1904,-96,1
21149,106.48,1910,-99,1
21176,106.73,1936,-97,1
21203,107.19,1943,-85,1
21230,107.94,1950,-64,1
21257,108.75,1941,-45,1
21284,109.74,1937,-32,1
21311,110.48,1935,-26,1
21338,111.17,1934,-24,1
21365,111.63,1936,-24,1
21392,112.35,1952,-24,1
21419,113.16,1957,-24,1
21446,114.27,1983,-18,1
21473,115.15,2047,-3,1
21500,115.51,2111,24,1
