Time,Pressure,PPGSignal,rawPPGSignal
8503,-0.13,1452,93,1
8530,-0.17,1419,375,1
8557,-0.20,1418,722,1
8584,-0.19,1454,973,1
8611,-0.16,1501,1096,1
8638,-0.19,1573,1117,1
8665,-0.16,1621,1077,1
8692,-0.12,1635,1006,1
8719,-0.09,1631,918,1
8746,-0.14,1581,817,1
8773,-0.04,1573,707,1
8800,-0.17,1504,591,1
8827,-0.15,1473,472,1
8854,-0.18,1454,358,1
8881,-0.16,1446,254,1
8908,-0.23,1458,165,1
8935,-0.05,1661,109,1
8962,-0.15,2379,142,1
8989,-0.13,3341,350,1
9016,-0.14,4095,762,1
9043,-0.08,4039,1258,1
9070,-0.10,3178,1582,1
9097,-0.17,2434,1525,1
9124,-0.14,1879,1097,1
9151,-0.17,1525,471,1
9178,-0.19,1389,-162,1
9205,-0.12,1511,-658,1
9232,-0.14,1709,-937,1
9259,-0.02,1920,-996,1
9286,-0.17,2026,-898,1
9313,-0.05,1970,-740,1
9340,-0.14,1825,-613,1
9367,0.01,1621,-569,1
9394,-0.19,1453,-616,1
9421,-0.14,1386,-720,1
9448,-0.07,1406,-826,1
9475,-0.08,1485,-888,1
9502,-0.16,1571,-885,1
9529,-0.08,1607,-827,1
9556,-0.17,1663,-739,1
9583,-0.10,1648,-646,1
9610,-0.23,1635,-569,1
9637,-0.11,1619,-517,1
9664,-0.17,1565,-489,1
9691,-0.19,1520,-483,1
9718,-0.15,1487,-492,1
9745,-0.12,1510,-502,1
9772,-0.27,1997,-467,1
9799,-0.06,2857,-297,1
9826,-0.14,3887,85,1
9853,-0.17,4095,629,1
9880,-0.10,3547,1113,1
9907,-0.07,2838,1297,1
9934,-0.14,2245,1110,1
9961,-0.03,1806,651,1
9988,-0.12,1535,90,1
10015,-0.01,1494,-416,1
10042,-0.14,1651,-758,1
10069,-0.05,1859,-890,1
10096,-0.10,1971,-842,1
10123,-0.08,1975,-700,1
10150,-0.08,1855,-551,1
10177,-0.07,1679,-464,1
10204,-0.14,1535,-458,1
10231,-0.04,1431,-512,1
10258,-0.11,1423,-585,1
10285,-0.02,1447,-636,1
10312,-0.18,1510,-641,1
10339,0.01,1577,-599,1
10366,-0.07,1614,-521,1
10393,-0.10,1618,-429,1
10420,-0.13,1642,-342,1
10447,-0.04,1601,-272,1
10474,-0.11,1584,-226,1
10501,-0.09,1557,-203,1
10528,-0.12,1501,-200,1
10555,-0.03,1489,-205,1
10582,-0.08,1499,-207,1
10609,-0.13,1872,-174,1
10636,-0.16,2746,-25,1
10663,-0.04,3983,347,1
10690,-0.23,4095,914,1
10717,-0.05,4095,1456,1
10744,-0.13,3696,1770,1
10771,-0.11,2858,1755,1
10798,-0.14,2285,1403,1
10825,-0.13,1902,839,1
10852,-0.07,1679,236,1
10879,-0.02,1654,-266,1
