Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.09,1011,65,1
8952,-0.16,1641,305,1
8979,0.19,2196,715,1
9006,0.03,2422,1174,1
9033,0.17,2255,1539,1
9060,0.41,1841,1684,1
9087,0.31,1387,1563,1
9114,0.46,1035,1224,1
9141,0.34,858,778,1
9168,0.57,848,353,1
9195,0.50,957,39,1
9222,0.60,1099,-127,1
9249,0.84,1247,-159,1
9276,0.61,1365,-101,1
9303,0.93,1458,-2,1
9330,0.82,1535,98,1
9357,0.97,1598,177,1
9384,1.09,1585,223,1
9411,1.01,1509,224,1
9438,1.22,1424,179,1
9465,1.25,1392,97,1
9492,1.26,1785,28,1
9519,1.56,3051,104,1
9546,1.30,4095,455,1
9573,1.58,4095,999,1
9600,1.63,4095,1486,1
9627,1.61,4095,1755,1
9654,1.69,4095,1805,1
9681,1.71,2965,1624,1
9708,1.83,1426,1108,1
9735,1.90,613,247,1
9762,1.86,555,-720,1
9789,2.25,1057,-1469,1
9816,2.07,1789,-1785,1
9843,2.12,2361,-1654,1
9870,2.31,2559,-1233,1
9897,2.14,2352,-763,1
9924,2.44,1895,-451,1
9951,2.32,1382,-398,1
9978,2.29,1002,-581,1
10005,2.68,828,-889,1
10032,2.28,838,-1187,1
10059,2.60,949,-1376,1
10086,2.58,1115,-1415,1
10113,2.57,1269,-1318,1
10140,2.86,1415,-1131,1
10167,2.70,1519,-906,1
10194,2.91,1578,-689,1
10221,3.07,1588,-511,1
10248,2.86,1559,-386,1
10275,3.37,1503,-315,1
10302,3.23,1431,-292,1
10329,3.34,1358,-305,1
10356,3.56,1339,-334,1
10383,3.38,1729,-336,1
10410,3.80,2900,-193,1
10437,3.76,4095,220,1
10464,3.87,4095,837,1
10491,4.20,4095,1404,1
10518,3.83,4095,1747,1
10545,4.29,4095,1858,1
10572,4.24,1969,1660,1
10599,4.21,695,1000,1
10626,4.66,173,-5,1
10653,4.34,354,-985,1
10680,4.67,1015,-1612,1
10707,4.79,1843,-1736,1
10734,4.72,2474,-1403,1
10761,5.18,2672,-818,1
10788,4.90,2418,-244,1
10815,5.25,1935,109,1
10842,5.25,1391,154,1
10869,5.21,988,-63,1
10896,5.53,806,-413,1
10923,5.32,821,-753,1
10950,5.66,951,-976,1
10977,5.80,1127,-1028,1
11004,5.70,1286,-927,1
11031,6.15,1419,-731,1
11058,5.81,1520,-504,1
11085,6.19,1581,-291,1
11112,6.17,1594,-121,1
11139,6.19,1582,-5,1
11166,6.61,1535,56,1
11193,6.26,1709,87,1
11220,6.58,2502,170,1
11247,6.70,4095,466,1
11274,6.72,4095,1003,1
11301,7.06,4095,1552,1
11328,6.76,4095,1905,1
11355,7.27,4095,2032,1
11382,7.13,2672,1893,1
11409,7.17,1167,1363,1
11436,7.59,349,466,1
11463,7.28,248,-529,1
11490,7.78,705,-1293,1
11517,7.66,1495,-1610,1
11544,7.82,2274,-1446,1
11571,8.08,2704,-937,1
11598,7.80,2667,-326,1
11625,8.25,2253,143,1
11652,8.05,1689,323,1
11679,8.37,1200,200,1
11706,8.57,880,-123,1
11733,8.40,784,-504,1
11760,8.86,851,-811,1
11787,8.65,1019,-964,1
11814,8.98,1207,-950,1
11841,9.16,1378,-804,1
11868,9.01,1508,-588,1
11895,9.48,1602,-358,1
11922,9.20,1657,-155,1
11949,9.67,1650,-2,1
11976,9.63,1591,89,1
12003,9.75,1620,129,1
12030,10.10,2192,174,1
12057,9.73,3963,399,1
12084,10.18,4095,891,1
12111,10.08,4095,1449,1
12138,10.23,4095,1841,1
12165,10.44,4095,2007,1
12192,10.29,4095,1988,1
12219,10.78,3055,1784,1
12246,10.45,1474,1285,1
12273,11.02,654,460,1
12300,10.84,595,-472,1
12327,10.91,1104,-1191,1
12354,11.18,1851,-1481,1
12381,11.06,2441,-1325,1
12408,11.48,2654,-880,1
12435,11.25,2445,-390,1
12462,11.65,1973,-66,1
12489,11.69,1455,-9,1
12516,11.74,1073,-194,1
12543,12.08,879,-506,1
12570,11.81,848,-816,1
12597,12.40,949,-1023,1
12624,12.21,1132,-1082,1
12651,12.59,1307,-1000,1
12678,12.58,1468,-819,1
12705,12.66,1598,-592,1
12732,12.95,1615,-367,1
12759,12.76,1625,-182,1
12786,13.35,1655,-55,1
12813,13.21,2054,46,1
12840,13.48,3313,245,1
12867,13.43,4095,659,1
12894,13.65,4095,1199,1
12921,13.94,4095,1650,1
12948,13.68,4095,1893,1
12975,14.21,4095,1939,1
13002,13.89,2823,1762,1
13029,14.42,1328,1246,1
13056,14.20,545,393,1
13083,14.49,497,-546,1
13110,14.56,1009,-1256,1
13137,14.60,1795,-1526,1
13164,14.97,2448,-1341,1
13191,14.80,2691,-860,1
13218,15.31,2485,-331,1
13245,15.03,2015,24,1
13272,15.45,1488,100,1
13299,15.20,1072,-81,1
13326,15.58,845,-408,1
13353,15.51,809,-741,1
13380,15.55,912,-971,1
13407,15.92,1088,-1046,1
13434,15.67,1270,-972,1
13461,16.28,1431,-791,1
13488,15.82,1561,-559,1
13515,16.52,1609,-329,1
13542,16.14,1623,-140,1
13569,16.62,1734,-1,1
13596,16.54,2431,140,1
13623,16.66,4095,448,1
13650,16.70,4095,979,1
13677,16.74,4095,1523,1
13704,17.01,4095,1875,1
13731,16.88,4095,2004,1
13758,17.45,2926,1885,1
13785,17.07,1402,1408,1
13812,17.63,530,571,1
13839,17.41,378,-393,1
13866,17.84,816,-1161,1
13893,17.71,1596,-1504,1
13920,17.93,2322,-1377,1
13947,18.04,2695,-907,1
13974,18.04,2609,-337,1
14001,18.42,2174,92,1
14028,18.07,1607,238,1
14055,18.61,1111,94,1
14082,18.17,832,-234,1
14109,18.70,803,-597,1
14136,18.23,931,-865,1
14163,18.80,1119,-970,1
14190,18.46,1306,-912,1
14217,18.80,1462,-739,1
14244,18.71,1579,-513,1
14271,18.99,1623,-289,1
14298,19.17,1636,-106,1
14325,19.03,1819,30,1
14352,19.44,2683,193,1
14379,19.33,4095,532,1
14406,19.79,4095,1064,1
14433,19.55,4095,1579,1
14460,20.20,4095,1896,1
14487,19.77,4095,1998,1
14514,20.34,3681,1910,1
14541,20.11,1971,1561,1
14568,20.39,1014,864,1
14595,20.32,731,-33,1
14622,20.68,1019,-824,1
14649,20.59,1616,-1267,1
14676,20.83,2191,-1287,1
14703,20.98,2469,-986,1
14730,21.01,2371,-567,1
14757,21.26,1983,-236,1
14784,21.16,1503,-121,1
14811,21.53,1111,-232,1
14838,21.39,879,-487,1
14865,21.87,843,-767,1
14892,21.64,945,-967,1
14919,22.08,1112,-1032,1
14946,21.79,1316,-958,1
14973,22.44,1509,-777,1
15000,22.10,1655,-539,1
15027,22.75,1719,-298,1
15054,22.36,1686,-102,1
15081,23.08,1613,19,1
15108,22.63,1535,64,1
15135,23.34,1866,76,1
15162,22.82,3059,191,1
15189,23.53,4095,553,1
15216,23.12,4095,1100,1
15243,23.85,4095,1596,1
15270,23.44,4095,1888,1
15297,24.12,4095,1969,1
15324,23.66,3501,1857,1
15351,24.39,2035,1486,1
15378,23.95,1219,805,1
15405,24.79,976,-30,1
15432,24.36,1184,-753,1
15459,25.05,1664,-1162,1
15486,24.65,2053,-1208,1
15513,25.37,2175,-989,1
15540,25.00,1994,-687,1
15567,25.74,1645,-467,1
15594,25.31,1277,-415,1
15621,26.08,1022,-521,1
15648,25.62,912,-706,1
15675,26.44,944,-876,1
15702,25.96,1057,-963,1
15729,26.73,1209,-942,1
15756,26.28,1378,-825,1
15783,27.00,1530,-642,1
15810,26.76,1648,-431,1
15837,27.33,1711,-226,1
15864,26.96,1680,-61,1
15891,27.52,1591,40,1
15918,27.17,1476,72,1
15945,27.63,1370,43,1
15972,27.50,1295,-24,1
15999,27.93,1472,-86,1
16026,28.03,2473,-36,1
16053,28.20,4095,292,1
16080,28.34,4095,900,1
16107,28.56,4095,1518,1
16134,28.94,4095,1920,1
16161,28.95,4095,2076,1
16188,29.36,4095,2039,1
16215,29.27,2362,1776,1
16242,29.83,1298,1164,1
16269,29.52,873,290,1
16296,30.25,1057,-545,1
16323,30.00,1587,-1080,1
16350,30.54,2081,-1209,1
16377,30.32,2288,-1010,1
16404,30.90,2177,-673,1
16431,30.77,1826,-395,1
16458,31.34,1433,-292,1
16485,31.35,1111,-376,1
16512,31.64,953,-576,1
16539,31.80,944,-788,1
16566,31.89,1039,-928,1
16593,32.25,1191,-954,1
16620,31.86,1349,-870,1
16647,32.47,1493,-706,1
16674,31.91,1632,-502,1
16701,32.53,1712,-296,1
16728,32.16,1709,-119,1
16755,32.82,1648,1,1
16782,32.66,1555,53,1
16809,33.11,1415,40,1
16836,33.26,1315,-19,1
16863,33.31,1264,-98,1
16890,33.77,1622,-142,1
16917,33.35,2896,-25,1
16944,33.97,4095,386,1
16971,33.77,4095,1017,1
16998,34.33,4095,1598,1
17025,34.36,4095,1948,1
17052,34.54,4095,2060,1
17079,34.93,2949,1922,1
