Time,Pressure,PPGSignal,rawPPGSignal
8435,-0.16,1216,78,1
8462,-0.19,1511,338,1
8489,-0.10,1777,714,1
8516,-0.18,1923,1066,1
8543,-0.13,1909,1309,1
8570,-0.22,1803,1406,1
8597,-0.10,1661,1355,1
8624,-0.15,1526,1190,1
8651,-0.12,1470,965,1
8678,-0.17,1462,736,1
8705,-0.11,1498,545,1
8732,-0.18,1581,412,1
8759,-0.13,1659,338,1
8786,-0.15,1722,308,1
8813,-0.14,1771,302,1
8840,-0.22,1791,300,1
8867,-0.12,1757,285,1
8894,-0.15,1696,243,1
8921,-0.16,1633,171,1
8948,-0.08,1598,79,1
8975,-0.15,1630,-13,1
9002,-0.20,1892,-72,1
9029,-0.17,2513,-36,1
9056,-0.18,3259,159,1
9083,-0.10,3677,504,1
9110,-0.13,3239,851,1
9137,-0.14,2514,984,1
9164,-0.16,1819,792,1
9191,-0.12,1309,329,1
9218,-0.12,1086,-246,1
9245,-0.14,1132,-762,1
9272,-0.19,1313,-1094,1
9299,-0.11,1566,-1201,1
9326,-0.09,1787,-1117,1
9353,-0.20,1918,-916,1
9380,-0.20,1936,-687,1
9407,-0.08,1846,-504,1
9434,-0.04,1716,-408,1
9461,-0.05,1600,-404,1
9488,-0.10,1513,-464,1
9515,-0.05,1505,-545,1
9542,-0.09,1535,-609,1
9569,-0.15,1591,-633,1
9596,-0.13,1627,-615,1
9623,-0.09,1664,-565,1
9650,-0.16,1689,-502,1
9677,-0.09,1705,-438,1
9704,-0.15,1693,-383,1
9731,-0.18,1680,-343,1
9758,-0.15,1680,-318,1
9785,-0.15,1680,-303,1
9812,-0.15,1712,-289,1
9839,-0.12,1936,-257,1
9866,-0.16,2480,-157,1
9893,-0.18,3031,60,1
9920,-0.06,3220,373,1
9947,-0.05,2877,654,1
9974,-0.14,2279,749,1
10001,-0.10,1693,587,1
10028,-0.18,1310,218,1
10055,-0.11,1168,-222,1
10082,-0.17,1232,-599,1
10109,-0.19,1408,-817,1
10136,-0.09,1616,-853,1
10163,-0.10,1809,-740,1
10190,-0.12,1918,-543,1
10217,-0.11,1931,-334,1
10244,-0.08,1856,-171,1
10271,-0.15,1761,-85,1
10298,-0.08,1680,-73,1
10325,-0.06,1617,-112,1
10352,-0.13,1605,-171,1
10379,-0.03,1616,-219,1
10406,-0.12,1637,-242,1
10433,-0.10,1666,-236,1
10460,-0.22,1690,-208,1
10487,-0.14,1714,-166,1
10514,-0.17,1742,-121,1
10541,-0.15,1735,-81,1
10568,-0.10,1726,-49,1
10595,-0.18,1707,-30,1
10622,-0.14,1712,-22,1
10649,-0.07,1856,-10,1
10676,-0.20,2310,50,1
10703,-0.16,2884,216,1
10730,-0.16,3204,493,1
10757,-0.03,2995,783,1
10784,-0.09,2453,930,1
10811,-0.10,1873,836,1
10838,-0.18,1441,518,1
10865,-0.13,1232,90,1
10892,-0.09,1233,-310,1
10919,-0.10,1374,-580,1
10946,-0.19,1571,-677,1
10973,-0.08,1764,-615,1
11000,-0.17,1892,-453,1
11027,-0.14,1936,-258,1
11054,-0.14,1901,-91,1
11081,-0.13,1808,10,1
11108,-0.12,1709,37,1
11135,-0.10,1629,3,1
11162,-0.15,1600,-60,1
11189,-0.04,1591,-124,1
11216,-0.06,1618,-166,1
11243,-0.17,1662,-177,1
11270,-0.15,1709,-157,1
11297,-0.07,1729,-118,1
11324,-0.12,1746,-72,1
11351,-0.12,1744,-29,1
11378,-0.12,1738,1,1
11405,-0.04,1715,19,1
11432,-0.14,1706,23,1
11459,-0.09,1794,26,1
11486,-0.01,2185,63,1
11513,-0.03,2779,197,1
11540,-0.10,3213,453,1
11567,-0.14,3153,759,1
11594,-0.10,2677,963,1
11621,-0.13,2074,940,1
11648,-0.16,1578,673,1
11675,-0.10,1306,255,1
11702,-0.10,1252,-176,1
11729,-0.04,1334,-502,1
11756,-0.15,1505,-661,1
11783,-0.14,1701,-655,1
11810,-0.13,1847,-528,1
11837,-0.02,1930,-343,1
11864,-0.08,1915,-165,1
11891,-0.10,1841,-39,1
11918,-0.07,1754,13,1
11945,-0.04,1695,3,1
11972,-0.11,1665,-43,1
11999,0.01,1648,-96,1
12026,-0.11,1646,-138,1
12053,-0.08,1669,-158,1
12080,-0.07,1703,-155,1
12107,-0.06,1744,-131,1
12134,-0.14,1776,-94,1
12161,-0.04,1787,-52,1
12188,-0.05,1787,-14,1
12215,-0.06,1763,10,1
12242,-0.08,1760,21,1
12269,-0.02,1843,27,1
12296,-0.09,2191,62,1
12323,-0.05,2757,185,1
12350,-0.07,3152,421,1
12377,-0.04,3058,701,1
12404,-0.11,2608,881,1
12431,-0.10,2041,846,1
12458,-0.11,1569,585,1
12485,-0.09,1308,185,1
12512,-0.13,1270,-220,1
12539,-0.05,1379,-519,1
12566,-0.15,1535,-656,1
12593,-0.07,1719,-638,1
12620,-0.13,1850,-511,1
12647,-0.07,1922,-335,1
12674,-0.13,1931,-166,1
12701,0.04,1881,-45,1
12728,-0.16,1781,11,1
12755,-0.05,1712,6,1
12782,-0.18,1678,-37,1
12809,-0.03,1665,-92,1
12836,-0.15,1675,-135,1
12863,-0.01,1687,-156,1
12890,-0.09,1697,-154,1
12917,-0.04,1718,-136,1
12944,-0.12,1745,-108,1
12971,-0.07,1759,-75,1
12998,-0.03,1758,-43,1
13025,-0.06,1754,-19,1
13052,-0.12,1767,-3,1
13079,-0.05,1875,14,1
13106,-0.16,2259,68,1
13133,-0.12,2785,209,1
13160,-0.04,3071,448,1
13187,-0.03,2911,702,1
13214,-0.12,2427,834,1
13241,-0.11,1904,753,1
13268,-0.11,1521,474,1
13295,-0.13,1343,94,1
13322,-0.12,1338,-263,1
13349,-0.08,1425,-509,1
13376,-0.06,1584,-607,1
13403,-0.06,1757,-567,1
13430,-0.20,1890,-432,1
13457,-0.05,1951,-260,1
13484,-0.10,1936,-103,1
13511,-0.16,1873,0,1
13538,-0.11,1792,40,1
13565,-0.06,1725,25,1
13592,-0.09,1682,-23,1
13619,-0.10,1663,-80,1
13646,-0.16,1654,-127,1
13673,-0.06,1685,-152,1
13700,-0.16,1715,-152,1
13727,-0.05,1755,-128,1
13754,-0.10,1776,-91,1
13781,-0.04,1791,-51,1
13808,-0.14,1783,-17,1
13835,-0.11,1776,4,1
13862,-0.10,1809,18,1
13889,-0.12,2010,42,1
13916,-0.16,2462,120,1
13943,-0.14,2901,292,1
13970,-0.15,3001,534,1
13997,-0.11,2691,738,1
14024,-0.04,2199,784,1
14051,-0.10,1731,621,1
14078,-0.12,1433,298,1
14105,-0.07,1313,-74,1
14132,-0.16,1349,-385,1
14159,-0.12,1503,-565,1
14186,-0.19,1694,-595,1
14213,-0.20,1856,-501,1
14240,-0.17,1966,-337,1
14267,-0.16,1996,-160,1
14294,-0.09,1947,-20,1
14321,-0.07,1857,53,1
14348,-0.12,1751,57,1
14375,-0.04,1682,10,1
14402,-0.12,1680,-56,1
14429,-0.02,1686,-113,1
14456,-0.05,1717,-144,1
14483,-0.09,1748,-146,1
14510,-0.09,1779,-126,1
14537,0.02,1794,-91,1
14564,-0.15,1805,-54,1
14591,-0.13,1791,-22,1
14618,-0.20,1783,-3,1
14645,-0.18,1831,7,1
14672,-0.03,2069,33,1
14699,-0.05,2559,124,1
14726,-0.12,3088,322,1
14753,-0.14,3243,603,1
14780,-0.18,2896,849,1
14807,-0.08,2340,915,1
14834,-0.11,1810,742,1
14861,-0.08,1456,383,1
14888,-0.15,1311,-41,1
14915,-0.10,1341,-406,1
14942,-0.07,1489,-628,1
14969,-0.12,1685,-682,1
14996,-0.18,1859,-595,1
15023,-0.09,1974,-424,1
15050,-0.15,1987,-236,1
15077,-0.19,1935,-87,1
15104,-0.14,1825,-8,1
15131,-0.16,1731,-2,1
15158,-0.17,1661,-48,1
15185,-0.10,1650,-115,1
15212,-0.09,1687,-170,1
15239,-0.10,1735,-194,1
15266,-0.13,1771,-183,1
15293,-0.05,1781,-147,1
15320,-0.10,1797,-104,1
15347,-0.06,1798,-65,1
15374,-0.14,1789,-36,1
15401,-0.08,1772,-19,1
15428,-0.09,1815,-11,1
15455,-0.06,2069,14,1
15482,-0.11,2605,109,1
15509,-0.14,3099,318,1
15536,-0.06,3178,604,1
15563,-0.08,2799,837,1
15590,-0.17,2259,880,1
15617,-0.00,1779,691,1
15644,-0.08,1469,334,1
15671,-0.07,1359,-67,1
15698,-0.11,1395,-399,1
15725,-0.06,1531,-592,1
15752,-0.08,1719,-631,1
15779,-0.09,1874,-542,1
15806,-0.09,1967,-380,1
15833,-0.12,1965,-209,1
15860,-0.10,1901,-78,1
15887,-0.02,1830,-12,1
15914,-0.14,1750,-7,1
