Time,Pressure,PPGSignal,rawPPGSignal
30603,158.32,119,1845
30611,158.21,482,1857
30618,158.23,936,1850
30625,158.31,1266,1852
30632,158.22,1418,1856
30639,158.36,1420,1857
30646,158.32,1324,1856
30652,158.34,1182,1858
30659,158.39,1028,1856
30666,158.41,881,1850
30673,158.42,748,1851
30680,158.35,631,1847
30687,158.38,527,1851
30694,158.40,434,1853
30701,158.43,351,1858
30708,158.45,275,1854
30714,158.38,205,1856
30721,158.38,139,1859
30728,158.34,78,1858
30735,158.30,21,1861
30742,158.35,-30,1863
30749,158.32,-77,1862
30756,158.19,-120,1861
30763,158.26,-160,1856
30770,158.29,-196,1857
30777,158.24,-230,1854
30783,158.26,-260,1850
30790,158.13,-287,1842
30797,158.18,-312,1840
30804,158.27,-334,1840
30811,158.15,-352,1837
30818,158.06,-366,1836
30825,158.11,-377,1831
30832,158.18,-387,1827
30839,158.08,-394,1825
30846,158.08,-400,1821
30853,158.08,-403,1822
30860,157.99,-404,1823
30867,158.11,-403,1822
30874,158.01,-399,1821
30881,158.06,-395,1825
30887,158.02,-387,1831
30894,158.07,-377,1835
30901,158.16,-365,1840
30908,158.16,-353,1839
30915,158.02,-342,1838
30922,158.12,-332,1833
30929,158.12,-322,1837
30936,158.15,-313,1835
30943,158.08,-303,1834
30950,158.03,-294,1836
30957,157.98,-283,1838
30964,157.91,-271,1837
30971,157.98,-260,1838
30978,157.98,-248,1841
30985,157.92,-236,1845
30991,157.96,-223,1853
30998,157.98,-209,1854
31005,157.97,-196,1856
31012,157.92,-184,1849
31019,157.97,-173,1859
31026,157.86,-162,1861
31033,157.92,-150,1866
31040,157.90,-137,1871
31047,157.91,-126,1872
31054,157.84,-115,1872
31061,157.90,-105,1874
31068,157.89,-97,1878
31075,157.86,-88,1885
31082,157.80,-79,1888
31088,157.82,-71,1891
31095,157.80,-64,1891
31102,157.80,-57,1892
31109,157.87,-51,1898
31116,157.89,-45,1898
31123,157.84,-41,1899
31130,157.80,-37,1890
31137,157.83,-32,1894
31144,157.78,-29,1905
31151,157.86,-27,1898
31158,157.78,-24,1901
31165,157.84,-20,1899
31172,157.70,-17,1900
31179,157.70,-15,1895
31185,157.77,-15,1889
31192,157.67,-16,1887
31199,157.67,-19,1878
31206,157.53,-22,1871
31213,157.72,-25,1872
31220,157.72,-28,1871
31227,157.74,-28,1868
31234,157.78,-28,1868
31241,157.68,-26,1867
31248,157.70,-24,1871
31255,157.73,-21,1867
31262,157.64,-17,1868
31269,157.75,-14,1862
31276,157.83,-11,1868
31283,157.88,-8,1861
31289,157.89,-5,1865
31296,157.98,-3,1863
