Time,Pressure,PPGSignal,rawPPGSignal
8438,-0.17,1744,112,1
8465,-0.13,2818,525,1
8492,-0.15,4095,1249,1
8519,-0.19,4095,2077,1
8546,-0.11,4095,2724,1
8573,-0.12,4095,3038,1
8600,-0.08,3779,3027,1
8627,-0.12,2006,2656,1
8654,-0.10,818,1853,1
8681,-0.02,352,767,1
8708,-0.17,471,-266,1
8735,-0.14,1023,-962,1
8762,-0.18,1738,-1192,1
8789,-0.23,2225,-1006,1
8816,-0.13,2395,-588,1
8843,-0.14,2227,-165,1
8870,-0.16,1839,86,1
8897,-0.22,1474,98,1
8924,-0.11,1213,-89,1
8951,-0.10,1125,-371,1
8978,-0.13,1168,-634,1
9005,-0.20,1264,-804,1
9032,-0.14,1341,-860,1
9059,-0.07,1378,-829,1
9086,-0.13,1410,-754,1
9113,-0.08,1777,-646,1
9140,-0.16,2808,-434,1
9167,-0.13,4095,-5,1
9194,-0.09,4095,601,1
9221,-0.16,4095,1152,1
9248,-0.09,4095,1480,1
9275,-0.23,3831,1559,1
9302,-0.16,2066,1319,1
9329,-0.07,970,670,1
9356,-0.14,481,-257,1
9383,-0.14,586,-1149,1
9410,-0.16,1095,-1732,1
9437,-0.11,1712,-1882,1
9464,-0.10,2186,-1647,1
9491,-0.06,2323,-1196,1
9518,-0.09,2160,-738,1
9545,-0.12,1818,-438,1
9572,-0.13,1427,-362,1
9599,-0.16,1181,-480,1
9626,-0.12,1083,-695,1
9653,-0.10,1102,-897,1
9680,-0.17,1206,-1014,1
9707,-0.14,1313,-1020,1
9734,-0.16,1385,-935,1
9761,-0.12,1488,-796,1
9788,-0.06,1973,-609,1
9815,-0.15,3215,-295,1
9842,-0.14,4095,227,1
9869,-0.10,4095,863,1
9896,-0.09,4095,1386,1
9923,-0.14,4095,1676,1
9950,-0.09,3531,1711,1
9977,-0.13,1904,1413,1
10004,-0.04,848,725,1
10031,-0.08,460,-196,1
10058,-0.10,625,-1040,1
10085,-0.14,1171,-1553,1
10112,-0.15,1812,-1631,1
10139,-0.18,2209,-1342,1
10166,-0.09,2301,-872,1
10193,-0.18,2102,-430,1
10220,-0.15,1748,-161,1
10247,-0.11,1418,-113,1
10274,-0.16,1169,-242,1
10301,-0.12,1083,-452,1
10328,-0.16,1137,-643,1
10355,-0.19,1213,-746,1
10382,-0.11,1323,-745,1
10409,-0.14,1374,-660,1
10436,-0.09,1357,-538,1
10463,-0.16,1559,-406,1
10490,-0.14,2369,-217,1
10517,-0.18,4095,175,1
10544,-0.06,4095,802,1
10571,-0.07,4095,1426,1
10598,-0.11,4095,1830,1
10625,-0.18,4095,1988,1
10652,-0.13,2832,1873,1
10679,-0.15,1467,1390,1
10706,-0.11,646,563,1
10733,-0.15,475,-370,1
10760,-0.17,823,-1114,1
10787,-0.20,1439,-1467,1
10814,-0.12,2002,-1396,1
10841,-0.15,2288,-1022,1
10868,-0.09,2246,-550,1
10895,-0.11,1956,-174,1
10922,-0.15,1535,-8,1
10949,-0.19,1222,-64,1
10976,-0.13,1056,-263,1
11003,-0.18,1011,-494,1
11030,-0.11,1136,-661,1
11057,-0.08,1243,-717,1
11084,-0.14,1330,-666,1
11111,-0.18,1379,-548,1
11138,-0.09,1380,-409,1
11165,-0.14,1437,-282,1
11192,-0.13,1878,-152,1
11219,-0.06,3071,87,1
11246,-0.11,4095,549,1
11273,-0.16,4095,1157,1
11300,-0.12,4095,1678,1
11327,-0.16,4095,1972,1
11354,-0.18,3383,1998,1
11381,-0.16,1745,1665,1
11408,-0.17,685,927,1
11435,-0.10,339,-35,1
11462,-0.10,581,-897,1
11489,-0.16,1158,-1398,1
11516,-0.11,1843,-1448,1
11543,-0.12,2303,-1124,1
11570,-0.07,2397,-618,1
11597,-0.07,2197,-151,1
11624,-0.11,1798,120,1
11651,-0.16,1385,143,1
11678,-0.16,1127,-32,1
11705,-0.11,980,-299,1
11732,-0.08,1042,-545,1
11759,-0.15,1180,-687,1
11786,-0.20,1323,-698,1
11813,-0.20,1450,-602,1
11840,-0.12,1474,-447,1
11867,-0.27,1481,-291,1
11894,-0.13,1503,-166,1
11921,-0.14,1947,-49,1
11948,-0.04,3257,179,1
11975,-0.18,4095,633,1
12002,-0.12,4095,1217,1
12029,-0.14,4095,1703,1
12056,-0.10,4095,1965,1
12083,-0.18,4095,2017,1
12110,-0.12,2105,1792,1
12137,-0.18,863,1145,1
12164,-0.13,398,179,1
12191,-0.16,565,-760,1
12218,-0.11,1200,-1364,1
12245,-0.13,1949,-1491,1
12272,-0.12,2391,-1201,1
12299,-0.18,2495,-701,1
12326,-0.09,2240,-229,1
12353,-0.16,1791,40,1
12380,-0.15,1390,50,1
12407,-0.17,1111,-140,1
12434,-0.14,1023,-415,1
12461,-0.07,1086,-656,1
12488,-0.16,1189,-786,1
12515,-0.11,1350,-788,1
12542,-0.07,1434,-687,1
12569,-0.13,1465,-535,1
12596,-0.06,1505,-380,1
12623,-0.10,1946,-223,1
12650,-0.08,3201,37,1
12677,-0.07,4095,512,1
12704,-0.12,4095,1111,1
12731,-0.17,4095,1612,1
12758,-0.15,4095,1887,1
12785,-0.12,4095,1948,1
12812,-0.11,2203,1737,1
12839,-0.15,896,1109,1
12866,-0.03,343,152,1
