Time,Pressure,PPGSignal,rawPPGSignal
8438,-0.15,2403,154,1
8465,-0.20,2001,602,1
8492,-0.17,1535,1085,1
8519,-0.13,1158,1298,1
8546,-0.13,915,1218,1
8573,-0.16,849,957,1
8600,-0.18,880,654,1
8627,-0.23,1003,412,1
8654,-0.11,1235,281,1
8681,-0.20,1920,299,1
8708,-0.21,3173,539,1
8735,-0.12,4095,1035,1
8762,-0.13,4095,1647,1
8789,-0.20,4095,2128,1
8816,-0.13,4095,2353,1
8843,-0.20,2594,2244,1
8870,-0.09,1264,1691,1
8897,-0.16,437,752,1
8924,-0.07,304,-289,1
8951,-0.11,721,-1115,1
8978,-0.10,1463,-1510,1
9005,-0.19,2150,-1438,1
9032,-0.10,2525,-1030,1
9059,-0.16,2532,-514,1
9086,-0.14,2202,-109,1
9113,-0.22,1767,51,1
9140,-0.13,1396,-44,1
9167,-0.10,1175,-312,1
9194,-0.11,1106,-627,1
9221,-0.08,1118,-885,1
9248,-0.08,1180,-1034,1
9275,-0.19,1355,-1064,1
9302,-0.17,1943,-960,1
9329,-0.16,3157,-655,1
9356,-0.09,4095,-101,1
9383,-0.17,4095,575,1
9410,-0.16,4095,1133,1
9437,-0.14,4095,1443,1
9464,-0.15,3062,1454,1
9491,-0.15,1675,1078,1
9518,-0.13,720,322,1
9545,-0.17,434,-606,1
9572,-0.13,743,-1399,1
9599,-0.19,1392,-1819,1
9626,-0.15,2045,-1792,1
9653,-0.13,2405,-1420,1
9680,-0.17,2384,-913,1
9707,-0.18,2087,-491,1
9734,-0.20,1669,-286,1
9761,-0.21,1370,-315,1
9788,-0.18,1283,-491,1
9815,-0.26,1375,-688,1
9842,-0.18,1593,-802,1
9869,-0.25,1747,-790,1
9896,-0.14,1895,-672,1
9923,-0.17,2301,-479,1
9950,-0.15,3175,-185,1
9977,-0.09,4095,259,1
10004,-0.14,4095,797,1
10031,-0.10,4095,1247,1
10058,-0.14,3168,1437,1
10085,-0.16,1934,1233,1
10112,-0.12,979,624,1
10139,-0.21,449,-212,1
10166,-0.11,433,-1018,1
10193,-0.13,912,-1556,1
10220,-0.11,1567,-1695,1
10247,-0.25,2106,-1453,1
10274,-0.16,2351,-977,1
10301,-0.26,2227,-472,1
10328,-0.18,1851,-118,1
10355,-0.24,1429,-6,1
10382,-0.13,1154,-115,1
10409,-0.18,1110,-336,1
10436,-0.16,1239,-539,1
10463,-0.20,1423,-632,1
10490,-0.15,1535,-600,1
10517,-0.07,1599,-481,1
10544,-0.10,1871,-316,1
10571,-0.11,2594,-84,1
10598,-0.05,3743,296,1
10625,-0.10,4095,833,1
10652,-0.10,4095,1372,1
10679,-0.23,3207,1683,1
10706,0.01,2041,1585,1
10733,-0.17,1057,1049,1
10760,-0.18,474,243,1
10787,-0.13,341,-579,1
10814,-0.14,579,-1190,1
10841,-0.15,1082,-1458,1
10868,-0.13,1631,-1362,1
10895,-0.17,2031,-994,1
10922,-0.19,2119,-514,1
10949,-0.15,1939,-95,1
10976,-0.19,1657,146,1
11003,-0.25,1361,182,1
11030,-0.18,1187,61,1
11057,-0.28,1213,-120,1
11084,-0.18,1371,-263,1
11111,-0.16,1471,-310,1
11138,-0.13,1490,-271,1
11165,-0.19,1617,-183,1
11192,-0.09,2147,-42,1
11219,-0.23,3039,216,1
11246,-0.21,4095,659,1
11273,-0.16,4095,1220,1
11300,-0.19,3234,1644,1
11327,-0.17,2268,1677,1
11354,-0.08,1328,1270,1
11381,-0.08,631,555,1
11408,-0.12,407,-242,1
11435,-0.09,640,-889,1
11462,0.02,1194,-1215,1
11489,-0.12,1707,-1174,1
11516,-0.09,1948,-860,1
11543,-0.07,1855,-457,1
11570,-0.07,1482,-148,1
11597,-0.14,1073,-40,1
11624,-0.06,832,-131,1
11651,-0.13,789,-324,1
11678,-0.11,926,-499,1
11705,-0.13,1103,-574,1
11732,-0.10,1193,-533,1
11759,-0.11,1196,-420,1
11786,-0.06,1114,-299,1
11813,-0.00,1246,-199,1
11840,-0.04,1934,-70,1
11867,-0.18,3010,203,1
11894,-0.11,4095,703,1
11921,-0.18,4095,1337,1
11948,-0.04,3414,1828,1
11975,-0.07,2317,1917,1
12002,-0.12,1253,1526,1
12029,-0.09,526,775,1
12056,-0.03,353,-82,1
12083,-0.05,695,-771,1
12110,-0.10,1349,-1097,1
12137,-0.20,2003,-1016,1
12164,0.00,2384,-629,1
12191,-0.14,2431,-134,1
12218,-0.04,2155,270,1
12245,-0.11,1765,455,1
12272,-0.06,1413,401,1
12299,-0.15,1168,175,1
12326,-0.12,1067,-113,1
12353,-0.15,1034,-368,1
12380,-0.08,1041,-534,1
12407,-0.11,1114,-600,1
12434,-0.04,1392,-567,1
12461,-0.11,2257,-393,1
12488,-0.03,3755,22,1
12515,-0.11,4095,677,1
12542,-0.05,4095,1350,1
12569,-0.17,4095,1818,1
12596,-0.05,3674,1995,1
12623,-0.09,2090,1800,1
12650,-0.09,885,1163,1
12677,-0.10,295,221,1
12704,-0.12,347,-718,1
12731,-0.13,898,-1361,1
12758,-0.07,1680,-1547,1
12785,-0.17,2303,-1293,1
12812,-0.06,2559,-774,1
12839,-0.14,2450,-226,1
12866,-0.04,2073,149,1
12893,-0.12,1640,260,1
12920,-0.02,1283,128,1
12947,-0.06,1060,-150,1
12974,-0.15,997,-455,1
13001,-0.14,961,-694,1
13028,-0.15,1061,-822,1
13055,-0.17,1535,-809,1
13082,-0.08,2646,-587,1
13109,-0.12,4095,-69,1
13136,-0.16,4095,667,1
13163,-0.14,4095,1347,1
13190,-0.09,4095,1769,1
13217,-0.14,3344,1875,1
13244,-0.01,1856,1587,1
13271,-0.11,783,883,1
13298,-0.04,325,-60,1
13325,-0.09,496,-933,1
13352,-0.01,1062,-1473,1
13379,-0.08,1744,-1566,1
13406,-0.04,2234,-1271,1
13433,-0.10,2374,-772,1
13460,-0.10,2197,-288,1
13487,-0.10,1823,14,1
13514,-0.06,1437,73,1
13541,-0.06,1140,-72,1
13568,-0.14,967,-323,1
13595,-0.05,918,-575,1
13622,-0.01,941,-754,1
13649,-0.05,1020,-829,1
13676,-0.09,1495,-775,1
13703,-0.17,2614,-527,1
13730,-0.09,4095,6,1
13757,-0.12,4095,756,1
13784,-0.08,4095,1443,1
13811,-0.13,4095,1868,1
13838,-0.10,3141,1961,1
13865,-0.02,1705,1633,1
13892,-0.05,721,892,1
13919,-0.08,317,-56,1
13946,-0.03,495,-907,1
13973,-0.07,1079,-1413,1
14000,0.02,1758,-1475,1
14027,-0.05,2270,-1159,1
14054,-0.02,2432,-646,1
14081,-0.17,2241,-154,1
14108,-0.12,1879,150,1
14135,-0.06,1471,204,1
14162,0.01,1171,49,1
14189,-0.08,1034,-214,1
14216,-0.05,960,-477,1
14243,-0.07,965,-663,1
14270,0.00,1114,-740,1
14297,-0.11,1715,-674,1
14324,-0.06,2928,-389,1
14351,-0.07,4095,176,1
14378,-0.04,4095,909,1
14405,-0.06,4095,1541,1
14432,-0.08,4095,1911,1
14459,-0.18,2928,1949,1
14486,-0.09,1575,1561,1
14513,-0.13,618,775,1
14540,-0.05,309,-180,1
14567,-0.14,572,-1000,1
14594,-0.04,1200,-1449,1
14621,-0.15,1877,-1450,1
14648,-0.03,2284,-1091,1
14675,-0.14,2369,-576,1
14702,-0.11,2138,-118,1
14729,-0.07,1776,135,1
14756,-0.10,1413,150,1
14783,-0.20,1154,-17,1
14810,-0.09,1047,-267,1
14837,-0.03,1015,-500,1
14864,-0.09,1056,-653,1
14891,-0.14,1329,-692,1
14918,-0.16,2154,-565,1
14945,-0.14,3558,-179,1
14972,-0.11,4095,464,1
14999,-0.16,4095,1166,1
15026,-0.13,4095,1687,1
15053,-0.04,3780,1924,1
15080,0.01,2156,1788,1
15107,-0.15,1001,1202,1
15134,-0.06,416,294,1
15161,-0.05,454,-622,1
15188,-0.03,979,-1258,1
15215,-0.08,1693,-1453,1
15242,-0.15,2276,-1226,1
15269,-0.12,2516,-742,1
15296,-0.12,2406,-226,1
15323,-0.13,2098,133,1
15350,-0.16,1688,251,1
15377,-0.19,1358,144,1
15404,-0.19,1137,-104,1
15431,-0.20,993,-388,1
15458,-0.06,997,-622,1
15485,-0.18,1174,-748,1
15512,-0.16,1881,-707,1
15539,-0.14,3163,-410,1
15566,-0.14,4095,180,1
15593,-0.13,4095,905,1
15620,-0.13,4095,1504,1
15647,-0.18,4095,1840,1
15674,-0.01,2651,1837,1
15701,-0.14,1360,1388,1
15728,-0.06,549,554,1
15755,-0.17,384,-392,1
15782,-0.01,790,-1141,1
15809,-0.19,1511,-1479,1
15836,-0.07,2147,-1368,1
15863,-0.21,2461,-938,1
15890,-0.19,2428,-414,1
15917,-0.11,2158,-2,1
15944,-0.03,1783,182,1
15971,-0.17,1435,134,1
15998,-0.16,1169,-76,1
16025,-0.13,1040,-349,1
16052,-0.16,1041,-589,1
16079,-0.08,1291,-721,1
16106,-0.16,2100,-669,1
16133,-0.21,3520,-332,1
16160,-0.21,4095,296,1
16187,-0.23,4095,1009,1
16214,-0.06,4095,1553,1
16241,-0.12,4095,1835,1
16268,-0.04,3105,1823,1
16295,-0.12,1683,1436,1
16322,-0.08,778,678,1
16349,-0.20,558,-238,1
16376,-0.06,917,-1006,1
16403,-0.15,1593,-1392,1
16430,-0.08,2181,-1339,1
16457,-0.25,2483,-967,1
16484,-0.20,2448,-488,1
16511,-0.17,2160,-106,1
16538,-0.15,1791,66,1
16565,-0.22,1456,18,1
16592,-0.13,1229,-181,1
16619,-0.12,1125,-433,1
16646,-0.14,1154,-643,1
16673,-0.16,1488,-739,1
16700,-0.16,2400,-638,1
16727,-0.16,4091,-227,1
16754,-0.18,4095,462,1
16781,-0.19,4095,1150,1
16808,-0.17,4095,1606,1
16835,-0.19,3907,1787,1
16862,-0.07,2240,1631,1
16889,-0.08,1121,1050,1
16916,-0.06,535,162,1
16943,-0.11,599,-727,1
16970,-0.12,1137,-1333,1
16997,-0.16,1807,-1505,1
17024,-0.13,2337,-1272,1
17051,-0.16,2481,-804,1
17078,-0.12,2288,-328,1
17105,-0.19,1943,-19,1
17132,-0.07,1584,56,1
17159,-0.16,1327,-66,1
17186,-0.06,1196,-289,1
17213,-0.08,1151,-513,1
17240,-0.13,1178,-668,1
17267,-0.21,1371,-718,1
17294,-0.14,2093,-621,1
17321,-0.19,3455,-285,1
17348,-0.15,4095,314,1
17375,-0.13,4095,1001,1
17402,-0.10,4095,1535,1
17429,-0.18,4095,1816,1
17456,-0.11,2931,1797,1
17483,-0.19,1594,1389,1
17510,-0.03,733,614,1
17537,-0.21,549,-295,1
17564,-0.12,882,-1041,1
17591,-0.14,1507,-1408,1
17618,-0.18,2078,-1351,1
17645,-0.15,2352,-987,1
17672,-0.14,2317,-523,1
17699,-0.14,2000,-154,1
17726,-0.15,1632,7,1
17753,-0.03,1339,-42,1
17780,-0.11,1158,-227,1
17807,-0.13,1145,-444,1
17834,-0.10,1169,-610,1
17861,-0.06,1206,-685,1
17888,-0.14,1309,-667,1
17915,-0.08,1740,-557,1
17942,-0.17,2816,-295,1
17969,-0.13,4095,205,1
17996,-0.07,4095,880,1
18023,-0.19,4095,1485,1
18050,-0.05,4095,1848,1
18077,-0.07,3437,1925,1
