Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8923,-0.10,132,8,0
8950,-0.05,486,57,0
8977,0.68,829,181,0
9004,0.52,989,370,0
9031,0.77,1054,564,0
9058,1.76,1105,709,0
9085,1.73,1145,787,0
9112,1.96,1127,802,0
9139,1.92,1015,758,0
9166,2.59,813,655,0
9193,2.00,565,489,0
9220,3.05,327,272,0
9247,2.43,142,29,0
9274,3.01,29,-204,0
9301,3.14,-14,-393,0
9328,2.95,-10,-519,0
9355,3.79,17,-575,0
9382,3.11,45,-572,0
9409,4.01,54,-533,0
9436,3.74,34,-479,0
9463,3.95,-6,-431,0
9490,4.46,-22,-399,0
9517,4.01,118,-371,0
9544,4.88,525,-300,0
9571,4.41,1085,-131,0
9598,4.80,1555,155,0
9625,5.15,1800,508,0
9652,4.86,1828,832,0
9679,5.61,1673,1035,0
9706,5.03,1289,1060,0
9733,5.75,636,879,0
9760,5.61,-157,487,0
9787,5.74,-849,-73,0
9814,6.25,-1265,-702,0
9841,5.73,-1393,-1264,0
9868,6.56,-1333,-1645,0
9895,6.24,-1220,-1800,0
9922,6.45,-1152,-1758,0
9949,6.84,-1152,-1593,0
9976,6.43,-1199,-1388,0
10003,7.29,-1250,-1201,0
10030,6.68,-1266,-1052,0
10057,7.44,-1235,-932,0
10084,7.26,-1162,-822,0
10111,7.42,-1059,-702,0
10138,7.84,-941,-561,0
10165,7.35,-822,-402,0
10192,8.20,-718,-233,0
10219,7.83,-641,-69,0
10246,8.33,-594,75,0
10273,8.47,-577,191,0
10300,8.39,-547,274,0
10327,8.97,-380,339,0
10354,8.49,56,432,0
10381,9.23,703,614,0
10408,8.81,1301,920,0
10435,9.31,1668,1310,0
10462,9.49,1796,1684,0
10489,9.49,1746,1942,0
10516,9.93,1512,2021,0
10543,9.55,1001,1895,0
10570,10.32,259,1553,0
10597,9.80,-484,1014,0
10624,10.46,-1020,355,0
10651,10.39,-1264,-297,0
10678,10.52,-1272,-817,0
10705,10.89,-1169,-1124,0
10732,10.61,-1058,-1215,0
10759,11.19,-993,-1143,0
10786,10.74,-980,-986,0
10813,11.44,-989,-814,0
10840,11.10,-989,-665,0
10867,11.53,-956,-550,0
10894,11.58,-885,-455,0
10921,11.57,-784,-364,0
10948,12.07,-663,-263,0
10975,11.68,-543,-147,0
11002,12.33,-436,-22,0
11029,11.98,-353,101,0
11056,12.56,-302,210,0
11083,12.45,-274,295,0
11110,12.74,-259,349,0
11137,13.07,-244,377,0
11164,12.81,-198,386,0
11191,13.42,-38,396,0
11218,12.99,374,447,0
11245,13.70,1025,595,0
11272,13.24,1652,874,0
11299,14.03,2047,1247,0
11326,13.70,2189,1614,0
11353,14.16,2106,1867,0
11380,14.30,1753,1927,0
11407,14.28,1091,1751,0
11434,14.72,276,1327,0
11461,14.41,-430,701,0
11488,15.15,-849,-11,0
11515,14.71,-948,-660,0
11542,15.41,-838,-1117,0
11569,15.18,-671,-1328,0
11596,15.62,-557,-1321,0
11623,15.64,-538,-1182,0
11650,15.79,-593,-1003,0
11677,16.21,-674,-852,0
11704,16.06,-729,-757,0
11731,16.69,-730,-706,0
11758,16.22,-678,-672,0
11785,17.13,-585,-625,0
11812,16.63,-473,-550,0
11839,17.44,-364,-444,0
11866,17.10,-275,-319,0
11893,17.76,-216,-192,0
11920,17.66,-187,-81,0
11947,18.20,-178,3,0
