Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2,BL_W20_T2.0_D5,BL_W20_T2.0_D10,BL_W20_T2.5_D5,BL_W20_T2.5_D10,BL_W20_T3.0_D5,BL_W20_T3.0_D10,BL_W20_T3.5_D5,BL_W20_T3.5_D10,BL_W30_T2.0_D5,BL_W30_T2.0_D10,BL_W30_T2.5_D5,BL_W30_T2.5_D10,BL_W30_T3.0_D5,BL_W30_T3.0_D10,BL_W30_T3.5_D5,BL_W30_T3.5_D10,BL_W40_T2.0_D5,BL_W40_T2.0_D10,BL_W40_T2.5_D5,BL_W40_T2.5_D10,BL_W40_T3.0_D5,BL_W40_T3.0_D10,BL_W40_T3.5_D5,BL_W40_T3.5_D10,BL_W50_T2.0_D5,BL_W50_T2.0_D10,BL_W50_T2.5_D5,BL_W50_T2.5_D10,BL_W50_T3.0_D5,BL_W50_T3.0_D10,BL_W50_T3.5_D5,BL_W50_T3.5_D10
14828,-0.27,173,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14863,-0.21,722,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14899,-0.20,1487,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14935,-0.18,2203,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14971,-0.21,2727,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15007,-0.20,2956,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15043,-0.19,2830,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15079,-0.31,2376,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15115,-0.28,1758,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15151,-0.26,1176,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15187,-0.22,752,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15223,-0.12,508,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15259,-0.24,391,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
